"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"19701","zcta",2019,110.27,127.25,99.21,101.18,"education_score",117.01
"19702","zcta",2019,107.26,113.27,107.91,93.12,"education_score",109.12
"19703","zcta",2019,111.14,119.21,101.66,86.16,"education_score",114.87
"19706","zcta",2019,105.13,123.89,108.91,85.16,"education_score",109.36
"19707","zcta",2019,128.7,139.64,98.38,93.29,"education_score",137.11
"19709","zcta",2019,115.27,123.92,115.32,105.09,"education_score",116.99
"19710","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19711","zcta",2019,120.02,108.57,103.85,110.1,"education_score",119.35
"19713","zcta",2019,105.49,103.01,96.61,103.17,"education_score",105.83
"19716","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19717","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19720","zcta",2019,99.83,110.42,104.05,126.08,"education_score",101.39
"19730","zcta",2019,127.63,109.76,194.39,87.15,"education_score",108.59
"19731","zcta",2019,72,106.51,121.05,85.14,"education_score",74.43
"19732","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19733","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19734","zcta",2019,110.89,114.55,112.34,96.11,"education_score",110.85
"19735","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19736","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19801","zcta",2019,96.23,112.22,101.52,112.16,"education_score",99.44
"19802","zcta",2019,106.95,99.09,109.22,100.25,"education_score",103.4
"19803","zcta",2019,125.43,124.35,92.27,100.35,"education_score",130.72
"19804","zcta",2019,90.4,100.94,96.39,104.17,"education_score",93.23
"19805","zcta",2019,92.34,108.9,109.17,111.09,"education_score",94.55
"19806","zcta",2019,129.98,114.73,70.48,104.75,"education_score",135.02
"19807","zcta",2019,128.38,149.99,86.48,94.33,"education_score",142.4
"19808","zcta",2019,112.61,116.93,95.31,115.14,"education_score",116.06
"19809","zcta",2019,112.29,117.45,107.1,91.2,"education_score",114.59
"19810","zcta",2019,122.68,129.99,94.68,96.21,"education_score",129.35
"19901","zcta",2019,95.8,91.45,113.83,124.13,"education_score",91.64
"19902","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19904","zcta",2019,99.29,104.58,104.98,135.05,"education_score",99.29
"19930","zcta",2019,130.66,137.83,60.1,88.48,"education_score",143.97
"19931","zcta",2019,108.08,87.21,81.41,88.83,"education_score",106.62
"19933","zcta",2019,78.42,101.08,114.53,100.45,"education_score",80.75
"19934","zcta",2019,110.75,121.03,109.15,119.53,"education_score",113.27
"19936","zcta",2019,74.51,106.51,82.79,86.16,"education_score",84.22
"19938","zcta",2019,93.78,118.22,116.72,106.19,"education_score",97.17
"19939","zcta",2019,114.37,89.3,88.19,88.15,"education_score",110.72
"19940","zcta",2019,94.49,118.07,101.33,87.37,"education_score",100.76
"19941","zcta",2019,82.06,81.54,119.81,87.55,"education_score",76.56
"19943","zcta",2019,103.37,84.32,99.64,102.32,"education_score",97.89
"19944","zcta",2019,127.09,145.49,56.21,89.7,"education_score",143.93
"19945","zcta",2019,88.52,125.84,78.67,92.28,"education_score",102.65
"19946","zcta",2019,77.95,92.68,119.7,87.15,"education_score",76.98
"19947","zcta",2019,71.43,108.45,99.58,100.3,"education_score",79.99
"19950","zcta",2019,96.7,83.16,98.96,93.82,"education_score",92.11
"19951","zcta",2019,104.37,114.41,80.42,88.77,"education_score",111.75
"19952","zcta",2019,100.29,107.29,101.73,95.31,"education_score",102.16
"19953","zcta",2019,86.78,93.97,80.39,94.12,"education_score",90.1
"19954","zcta",2019,96,124.92,124.27,86.16,"education_score",100.07
"19955","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19956","zcta",2019,87.4,103.32,113.1,96.25,"education_score",88.69
"19958","zcta",2019,117.3,107.66,79.31,93.34,"education_score",120.29
"19960","zcta",2019,87.88,80.81,109.39,92.89,"education_score",82.55
"19962","zcta",2019,98.43,120.56,105.35,89.24,"education_score",104.85
"19963","zcta",2019,100.5,101.15,102.03,94.23,"education_score",100.85
"19964","zcta",2019,55.97,134.47,112.15,87.15,"education_score",74.57
"19966","zcta",2019,98.32,105.8,90.34,95.23,"education_score",102.06
"19967","zcta",2019,119.48,90.7,85.22,84.17,"education_score",116.4
"19968","zcta",2019,113.23,112.08,84.6,92.26,"education_score",117.45
"19970","zcta",2019,119.91,115.63,67.08,84.17,"education_score",127.06
"19971","zcta",2019,120.92,128.08,65.39,86.16,"education_score",132.64
"19973","zcta",2019,92.83,106.19,100.28,101.26,"education_score",96.04
"19975","zcta",2019,102.65,107.44,78.38,88.34,"education_score",108.71
"19977","zcta",2019,103.79,112.37,103.58,105.11,"education_score",105.91
"19979","zcta",2019,101.64,80.74,86.54,90.27,"education_score",97.29
"19701","zcta",2019,110.27,127.25,99.21,101.18,"education_score",117.01
"19702","zcta",2019,107.26,113.27,107.91,93.12,"education_score",109.12
"19703","zcta",2019,111.14,119.21,101.66,86.16,"education_score",114.87
"19706","zcta",2019,105.13,123.89,108.91,85.16,"education_score",109.36
"19707","zcta",2019,128.7,139.64,98.38,93.29,"education_score",137.11
"19709","zcta",2019,115.27,123.92,115.32,105.09,"education_score",116.99
"19710","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19711","zcta",2019,120.02,108.57,103.85,110.1,"education_score",119.35
"19713","zcta",2019,105.49,103.01,96.61,103.17,"education_score",105.83
"19716","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19717","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19720","zcta",2019,99.83,110.42,104.05,126.08,"education_score",101.39
"19730","zcta",2019,127.63,109.76,194.39,87.15,"education_score",108.59
"19731","zcta",2019,72,106.51,121.05,85.14,"education_score",74.43
"19732","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19733","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19734","zcta",2019,110.89,114.55,112.34,96.11,"education_score",110.85
"19735","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19736","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19801","zcta",2019,96.23,112.22,101.52,112.16,"education_score",99.44
"19802","zcta",2019,106.95,99.09,109.22,100.25,"education_score",103.4
"19803","zcta",2019,125.43,124.35,92.27,100.35,"education_score",130.72
"19804","zcta",2019,90.4,100.94,96.39,104.17,"education_score",93.23
"19805","zcta",2019,92.34,108.9,109.17,111.09,"education_score",94.55
"19806","zcta",2019,129.98,114.73,70.48,104.75,"education_score",135.02
"19807","zcta",2019,128.38,149.99,86.48,94.33,"education_score",142.4
"19808","zcta",2019,112.61,116.93,95.31,115.14,"education_score",116.06
"19809","zcta",2019,112.29,117.45,107.1,91.2,"education_score",114.59
"19810","zcta",2019,122.68,129.99,94.68,96.21,"education_score",129.35
"19901","zcta",2019,95.8,91.45,113.83,124.13,"education_score",91.64
"19902","zcta",2019,NA,NA,NA,NA,"education_score",NA
"19904","zcta",2019,99.29,104.58,104.98,135.05,"education_score",99.29
"19930","zcta",2019,130.66,137.83,60.1,88.48,"education_score",143.97
"19931","zcta",2019,108.08,87.21,81.41,88.83,"education_score",106.62
"19933","zcta",2019,78.42,101.08,114.53,100.45,"education_score",80.75
