"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"43001","zcta",2019,117.95,96.3,95.91,98.57,"education_score",113.84
"43002","zcta",2019,136.5,118.15,52.64,90.79,"education_score",144.18
"43003","zcta",2019,94.34,96.23,94.37,93.68,"education_score",94.78
"43004","zcta",2019,114.02,116.84,110.51,87.18,"education_score",115.32
"43005","zcta",2019,107.83,102.31,90.41,85.16,"education_score",108.38
"43006","zcta",2019,59.79,95.06,82.34,89.48,"education_score",69.2
"43008","zcta",2019,93.14,84.31,110.63,84.33,"education_score",87.59
"43009","zcta",2019,104.4,98.63,117.56,91.35,"education_score",99.93
"43010","zcta",2019,103.9,143.81,102.4,86.71,"education_score",114.49
"43011","zcta",2019,112.17,112.13,101.51,91.24,"education_score",113.26
"43013","zcta",2019,115.08,124.1,91.16,87.15,"education_score",121.76
"43014","zcta",2019,87.71,79.76,114.79,93.59,"education_score",81.81
"43015","zcta",2019,115.15,118.25,111.6,136.16,"education_score",115.04
"43016","zcta",2019,127.81,127.22,106.93,105.21,"education_score",130.58
"43017","zcta",2019,127.87,124.69,119.61,101.15,"education_score",128.21
"43019","zcta",2019,92.61,79.08,106.23,89.26,"education_score",86.58
"43021","zcta",2019,128.95,145.36,123.96,110.79,"education_score",133.25
"43022","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43023","zcta",2019,124.51,93.27,122.21,104.33,"education_score",115.06
"43025","zcta",2019,107.14,105.69,94.89,90.33,"education_score",108.37
"43026","zcta",2019,121.54,122.29,116.96,120.06,"education_score",121.47
"43028","zcta",2019,104.65,102.34,96.39,97.49,"education_score",104.84
"43029","zcta",2019,103.9,98.68,116.8,106.62,"education_score",100.29
"43030","zcta",2019,27.97,106.51,43.56,86.16,"education_score",54.89
"43031","zcta",2019,113.96,121.94,102.7,101.2,"education_score",117.07
"43032","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43033","zcta",2019,105.1,92.23,76.55,84.17,"education_score",105.09
"43035","zcta",2019,125.59,139.39,130.35,110.36,"education_score",127.96
"43036","zcta",2019,82.41,94.21,120.29,87.64,"education_score",79.95
"43037","zcta",2019,102.8,106.51,108.34,85.16,"education_score",101.08
"43040","zcta",2019,110.18,124.09,104.29,120.11,"education_score",114.23
"43044","zcta",2019,104.13,115.27,91.32,89.35,"education_score",108.75
"43045","zcta",2019,118.97,100.83,122.06,101.92,"education_score",111.74
"43046","zcta",2019,104.03,93.12,86.83,91.76,"education_score",103.31
"43050","zcta",2019,105.72,89.92,102.48,110.28,"education_score",100.64
"43054","zcta",2019,128.28,128.98,118.59,93.15,"education_score",130.15
"43055","zcta",2019,101.62,97.91,102.51,126.07,"education_score",99.21
"43056","zcta",2019,101.61,110.45,100.04,101.28,"education_score",103.86
"43060","zcta",2019,104.27,78.29,117.55,103.19,"education_score",92.61
"43061","zcta",2019,122.57,112.28,106.6,92.8,"education_score",120.61
"43062","zcta",2019,109.34,114.66,109.78,100.19,"education_score",110.14
"43064","zcta",2019,116.01,130.11,120.41,112.42,"education_score",118.52
"43065","zcta",2019,128.12,136.57,120.77,119.28,"education_score",130.72
"43066","zcta",2019,116.4,146.16,71.26,85.16,"education_score",131.19
"43067","zcta",2019,98.11,79.53,80.71,94.25,"education_score",94.68
"43068","zcta",2019,107.54,102.67,108.69,112.13,"education_score",105.04
"43070","zcta",2019,96.76,115.11,43.56,88.77,"education_score",109.78
"43071","zcta",2019,108.11,101.29,88.88,94.27,"education_score",108.75
"43072","zcta",2019,102.71,97.52,99.73,88.34,"education_score",101.57
"43074","zcta",2019,116.11,122.29,112.34,100.36,"education_score",117.88
"43076","zcta",2019,105.71,98.88,101.37,94.27,"education_score",103.59
"43077","zcta",2019,97.73,90.84,102.75,102.97,"education_score",94.78
"43078","zcta",2019,105.66,91.48,104.81,97.26,"education_score",100.59
"43080","zcta",2019,99.61,89.2,102.3,97.41,"education_score",95.42
"43081","zcta",2019,122.72,113.3,103.16,104.09,"education_score",122.51
"43082","zcta",2019,125.2,129.41,113,106.3,"education_score",128.1
"43084","zcta",2019,102,103.46,89.6,97.99,"education_score",104.46
"43085","zcta",2019,129.56,127.99,110.71,98.12,"education_score",131.62
"43101","zcta",2019,73.03,106.51,134.42,96.37,"education_score",73.12
"43102","zcta",2019,108.77,96.73,87.28,93.37,"education_score",108.1
"43103","zcta",2019,104.47,121.54,114.54,97.7,"education_score",107.39
"43105","zcta",2019,112.36,97.76,109.16,99.58,"education_score",107.25
"43106","zcta",2019,89.09,78.07,109.78,87.78,"education_score",82.17
"43107","zcta",2019,107.64,114.14,99.33,88.7,"education_score",110.54
"43109","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43110","zcta",2019,114.3,111.62,114.44,110.18,"education_score",112.6
"43111","zcta",2019,97.48,111.14,119.52,85.16,"education_score",96.69
"43112","zcta",2019,114.15,127.05,95.56,92.53,"education_score",120.51
"43113","zcta",2019,103.09,108.81,92.88,106.22,"education_score",105.8
"43115","zcta",2019,100.27,116.86,150.61,85.95,"education_score",97.16
"43116","zcta",2019,112.81,131.33,127.19,86.49,"education_score",115.69
"43117","zcta",2019,53.29,106.51,76.06,86.57,"education_score",66.93
"43119","zcta",2019,107.98,105.35,105.21,96.11,"education_score",107.08
"43123","zcta",2019,110.71,114.82,104.87,114.08,"education_score",111.85
"43125","zcta",2019,110.71,93.4,98.35,110.44,"education_score",106.26
"43126","zcta",2019,109.18,103.14,111.2,86.16,"education_score",105.36
"43127","zcta",2019,110.3,106.51,60.95,96.21,"education_score",114.94
"43128","zcta",2019,96.62,83.22,98.73,87.51,"education_score",91.99
"43130","zcta",2019,104.13,98.5,96.59,113.13,"education_score",102.72
"43135","zcta",2019,95.25,78.71,99.96,96.96,"education_score",88.57
"43136","zcta",2019,111.18,120.48,111.67,84.17,"education_score",113.2
"43137","zcta",2019,87.16,110.11,88.44,102.34,"education_score",94.26
"43138","zcta",2019,99.23,91.13,105.52,102.51,"education_score",95.38
"43140","zcta",2019,97,104.1,93.31,98.26,"education_score",99.58
"43142","zcta",2019,59.23,100.78,94.3,104.39,"education_score",68.37
"43143","zcta",2019,95.51,103.56,102.1,91.44,"education_score",96.63
"43144","zcta",2019,93.95,43.16,79.99,93.38,"education_score",81.25
"43145","zcta",2019,99.96,93.67,90.27,87.56,"education_score",99.3
"43146","zcta",2019,99.28,116.18,90.8,98.54,"education_score",105.49
"43147","zcta",2019,119.54,126.08,123.65,103.18,"education_score",120.04
"43148","zcta",2019,105.91,120.92,102.19,88.65,"education_score",109.99
"43149","zcta",2019,111.41,102.8,74.86,93.46,"education_score",113.29
"43150","zcta",2019,104.3,111.47,98.94,88.59,"education_score",106.24
"43151","zcta",2019,78.21,93.11,104.7,84.17,"education_score",78.84
"43152","zcta",2019,95.6,106.51,94.26,91.26,"education_score",98.22
"43153","zcta",2019,76.69,97.71,85.24,96.73,"education_score",83.1
"43154","zcta",2019,111.1,89.11,125.8,94.34,"education_score",100.79
"43155","zcta",2019,106.92,125.62,96.2,89.45,"education_score",113.25
"43156","zcta",2019,104.97,84.2,69.97,87.15,"education_score",104.21
"43157","zcta",2019,96.44,99.73,134.71,85.1,"education_score",90.26
"43158","zcta",2019,92.45,106.51,128.97,88.55,"education_score",89.38
"43160","zcta",2019,97.96,91.35,101.59,100.3,"education_score",95.07
"43162","zcta",2019,103.58,92.36,98.91,85.16,"education_score",100.65
"43164","zcta",2019,93.81,94.14,115.26,89.27,"education_score",90.52
"43201","zcta",2019,119.17,81.95,135.7,100.4,"education_score",107.46
"43202","zcta",2019,127.43,90.8,107.19,93.42,"education_score",120.94
"43203","zcta",2019,94.58,107.61,112.34,99.34,"education_score",95.84
"43204","zcta",2019,93.02,101.78,100.2,114.18,"education_score",94.53
"43205","zcta",2019,105.25,94.08,92.79,103.5,"education_score",103.82
"43206","zcta",2019,108.36,120.52,94.95,94.27,"education_score",114.52
"43207","zcta",2019,89.86,98.25,94.83,115.13,"education_score",91.21
"43209","zcta",2019,122.63,104.32,103.54,110.37,"education_score",119.91
"43210","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43211","zcta",2019,76.88,83.65,120.13,105.26,"education_score",72.44
"43212","zcta",2019,137.48,107.88,94.84,90.26,"education_score",136.27
"43213","zcta",2019,100.3,87.32,100.32,114.2,"education_score",95.75
"43214","zcta",2019,127.88,112.64,83.39,109.31,"education_score",130.58
"43215","zcta",2019,135.35,103.63,70.11,116.39,"education_score",136.38
"43217","zcta",2019,93.81,79.14,150.37,83.58,"education_score",78.76
"43219","zcta",2019,97.26,91.47,108.01,112.21,"education_score",93.55
"43220","zcta",2019,128.91,102.76,99.61,109.27,"education_score",125.82
"43221","zcta",2019,130.39,123.33,107.19,111.18,"education_score",131.65
"43222","zcta",2019,66.81,81.07,90.73,88.38,"education_score",69.08
"43223","zcta",2019,72.63,93.04,110.12,112.4,"education_score",73.21
"43224","zcta",2019,82.72,90.75,102.05,107.14,"education_score",83.17
"43227","zcta",2019,89.34,83.05,107.99,102.25,"education_score",84.34
"43228","zcta",2019,93.5,100.81,107.04,117.06,"education_score",93.47
"43229","zcta",2019,96.81,91.84,107.28,116.08,"education_score",93.6
"43230","zcta",2019,123.36,117.55,106.35,112.13,"education_score",123.27
"43231","zcta",2019,106.21,96.21,117.53,96.11,"education_score",101.04
"43232","zcta",2019,98.73,96.46,111.83,112.11,"education_score",95
"43235","zcta",2019,125.85,113.83,98.41,99.15,"education_score",126.78
"43240","zcta",2019,128.81,109.96,97.24,87.37,"education_score",127.87
"43302","zcta",2019,94.89,95.35,101.42,118.15,"education_score",93.28
"43310","zcta",2019,105.16,120.19,93.57,91.13,"education_score",110.95
"43311","zcta",2019,110.91,85.3,104.9,99.17,"education_score",102.67
"43314","zcta",2019,109.4,52.04,88.36,95.23,"education_score",93.79
"43315","zcta",2019,98.76,107.46,108.41,100.55,"education_score",99.08
"43316","zcta",2019,104.37,98.79,105.51,98.71,"education_score",101.46
"43317","zcta",2019,95.33,60.69,132.6,90.89,"education_score",78.83
"43318","zcta",2019,90.42,92.39,98.62,93.58,"education_score",89.87
"43319","zcta",2019,109.54,99.09,100.14,89.94,"education_score",106.43
"43320","zcta",2019,102.32,116.3,88.4,95.68,"education_score",108.26
"43321","zcta",2019,86.5,88.96,99.03,86.16,"education_score",85.99
"43322","zcta",2019,107.35,82.18,93.36,86.16,"education_score",100.62
"43323","zcta",2019,107.44,93.27,76.53,84.38,"education_score",107.76
"43324","zcta",2019,108.3,99.33,89.63,89.55,"education_score",108.02
"43326","zcta",2019,100.08,82.55,104.98,94.19,"education_score",93.6
"43330","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43331","zcta",2019,98.64,98.48,85.43,90.39,"education_score",100.48
"43332","zcta",2019,104.14,101.33,79.16,95.67,"education_score",106.82
"43333","zcta",2019,89.36,135.04,142.67,90.04,"education_score",94.06
"43334","zcta",2019,99.31,107.48,95.46,89.3,"education_score",101.8
"43336","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43337","zcta",2019,108.25,165.71,81.66,89.42,"education_score",128.53
"43338","zcta",2019,106.6,84.09,103.93,93.33,"education_score",99.3
"43340","zcta",2019,87.32,89.86,93.37,91.49,"education_score",88.26
"43341","zcta",2019,107.72,65.61,64.39,91.65,"education_score",102.05
"43342","zcta",2019,112.17,76.76,94.98,94.59,"education_score",102.68
"43343","zcta",2019,106.12,94.01,99.56,94.38,"education_score",101.86
"43344","zcta",2019,103,81.71,104.83,90.35,"education_score",95.15
"43345","zcta",2019,99.18,86.36,99.17,90.14,"education_score",94.5
"43347","zcta",2019,94.37,68.22,104.68,90.14,"education_score",85.43
"43348","zcta",2019,98.84,95.76,88.78,89.82,"education_score",98.63
"43351","zcta",2019,109.89,99.68,97.52,91.31,"education_score",107.9
"43356","zcta",2019,116,107.81,102.49,90.14,"education_score",113.88
"43357","zcta",2019,110.56,100.03,100.47,84.17,"education_score",107.88
"43358","zcta",2019,98.83,104.7,105.03,96.23,"education_score",99.35
"43359","zcta",2019,104.8,73.35,96.09,84.66,"education_score",95.75
"43360","zcta",2019,111.24,108.02,112.43,84.17,"education_score",108.82
"43402","zcta",2019,117.82,79.96,118.39,102.27,"education_score",106.69
"43403","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43406","zcta",2019,98.81,85.26,117.73,90.69,"education_score",90.02
"43407","zcta",2019,105.47,93.39,115.37,86.16,"education_score",98.51
"43408","zcta",2019,101.46,81.9,113.58,86.71,"education_score",92.87
"43410","zcta",2019,106.33,87.67,104.27,89.24,"education_score",99.82
"43412","zcta",2019,107.86,114.32,100.18,85.16,"education_score",110.75
"43413","zcta",2019,96.13,101.91,113.32,87.66,"education_score",95.15
"43416","zcta",2019,99.96,91.97,100.33,94.4,"education_score",97.04
"43420","zcta",2019,99.37,95.98,101.92,109.37,"education_score",97.6
"43430","zcta",2019,107.65,101.85,97.59,97.91,"education_score",106.6
"43431","zcta",2019,98.97,85.55,107.23,92.75,"education_score",93.7
"43432","zcta",2019,110.24,131.6,87.92,84.17,"education_score",120.78
"43433","zcta",2019,NA,NA,NA,NA,"education_score",NA
"43434","zcta",2019,NA,NA,NA,NA,"education_score",NA
