"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"99501","zcta",2019,111.16,104.78,85.52,115.71,"education_score",112.63
"99502","zcta",2019,114.47,118.46,114.54,100.36,"education_score",114.58
"99503","zcta",2019,102.84,119.19,84.96,145.14,"education_score",109.67
"99504","zcta",2019,108.35,112.64,109.86,129.27,"education_score",107.92
"99505","zcta",2019,115.01,81.01,139.22,93.3,"education_score",99.53
"99506","zcta",2019,118.68,85.71,120.61,115.92,"education_score",106.17
"99507","zcta",2019,113.66,122.15,102.7,150.39,"education_score",115.95
"99508","zcta",2019,102.03,100.23,114.19,112.26,"education_score",98.94
"99510","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99513","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99515","zcta",2019,113.08,122.56,107.51,100.35,"education_score",115.99
"99516","zcta",2019,125.52,142.81,110.98,114.55,"education_score",132.05
"99517","zcta",2019,118.34,124.01,98.77,100.75,"education_score",122.49
"99518","zcta",2019,113.73,119.81,104.52,92.35,"education_score",116.48
"99519","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99540","zcta",2019,121.68,127.37,80.31,107.05,"education_score",129.02
"99546","zcta",2019,72.78,116.7,112.19,117.92,"education_score",80.46
"99547","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99548","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99549","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99550","zcta",2019,104.64,92.19,70.35,250.17,"education_score",103.12
"99551","zcta",2019,61.66,85.48,135.04,205.2,"education_score",55.8
"99552","zcta",2019,86.36,59.75,155.44,211.27,"education_score",64.5
"99553","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99554","zcta",2019,53.84,80.42,164.22,130.56,"education_score",44.3
"99555","zcta",2019,93.9,83.95,119.34,588.86,"education_score",75.89
"99556","zcta",2019,104.52,106.22,88.69,94.39,"education_score",107.23
"99557","zcta",2019,86.63,103,121.33,153.43,"education_score",84.75
"99558","zcta",2019,98.98,106.51,124.77,310.79,"education_score",90.59
"99559","zcta",2019,95.41,113.18,131.21,186.85,"education_score",91.69
"99561","zcta",2019,74.35,101.06,142.65,219.67,"education_score",68.46
"99563","zcta",2019,80.73,80.64,140.84,130.78,"education_score",70.03
"99564","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99565","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99566","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99567","zcta",2019,121.84,116.43,115.18,102.82,"education_score",120.03
"99568","zcta",2019,111.31,112.77,85.55,108.51,"education_score",114.82
"99569","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99571","zcta",2019,96.78,101.5,53.7,115.01,"education_score",104.65
"99572","zcta",2019,130.41,58.31,132.76,110.4,"education_score",107.58
"99573","zcta",2019,121.67,99.23,87.68,142.4,"education_score",118.92
"99574","zcta",2019,114.65,99.45,99.16,111.75,"education_score",111.16
"99575","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99576","zcta",2019,98.06,105.08,116.57,240.81,"education_score",93.11
"99577","zcta",2019,121.65,131.31,121.81,124.31,"education_score",123.25
"99578","zcta",2019,66.34,61.06,156.83,219.67,"education_score",48.89
"99579","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99580","zcta",2019,NA,NA,NA,NA,"education_score",NA
"99581","zcta",2019,76.7,61.97,128.84,129.95,"education_score",63.45
"99583","zcta",2019,NA,NA,NA,NA,"education_score",NA
