"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"10001","zcta",2019,122.3,171.98,73.13,90.3,"education_score",146.6
"10002","zcta",2019,65.83,123.42,81.92,125.24,"education_score",83.78
"10003","zcta",2019,129.78,146.93,86.19,109.21,"education_score",142.71
"10004","zcta",2019,143.08,157.29,66.47,94.45,"education_score",159.95
"10005","zcta",2019,144.29,136.82,70.52,88.15,"education_score",154.01
"10006","zcta",2019,144.61,178.46,69.77,85.16,"education_score",167.7
"10007","zcta",2019,133.1,180,82.35,95.28,"education_score",155.93
"10009","zcta",2019,112.08,141.68,80.99,106.38,"education_score",127.26
"10010","zcta",2019,133.99,176.26,81.46,106.19,"education_score",155.57
"10011","zcta",2019,135.83,162.82,67.62,108.29,"education_score",154.99
"10012","zcta",2019,132.43,170.6,79.64,88.22,"education_score",154.18
"10013","zcta",2019,104.68,140.73,83.99,98.19,"education_score",121.09
"10014","zcta",2019,142.06,179.12,64.77,105.39,"education_score",165.83
"10016","zcta",2019,137.28,171.71,65.9,94.21,"education_score",159.87
"10017","zcta",2019,133.98,167.08,61.05,86.26,"education_score",156.56
"10018","zcta",2019,128.07,166,67.45,86.34,"education_score",150.44
"10019","zcta",2019,131.6,148.61,65.41,115.23,"education_score",147.28
"10020","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10021","zcta",2019,139.46,169.1,71.84,110.22,"education_score",159.2
"10022","zcta",2019,137.71,175.36,65.61,88.19,"education_score",161.34
"10023","zcta",2019,136.75,158.98,74.85,105.13,"education_score",153.67
"10024","zcta",2019,134.99,165.26,75.78,123.19,"education_score",153.99
"10025","zcta",2019,116.5,139.59,87.41,114.18,"education_score",129.53
"10026","zcta",2019,101.32,119.41,94.81,111.27,"education_score",108.79
"10027","zcta",2019,106.14,116.53,114.08,112.14,"education_score",109.71
"10028","zcta",2019,138.93,168.36,74.05,96.24,"education_score",159.07
"10029","zcta",2019,79.66,110.12,106.83,133.18,"education_score",86.04
"10030","zcta",2019,87.63,106.57,96.79,101.21,"education_score",93.58
"10031","zcta",2019,83.59,112.74,91.45,102.15,"education_score",93.8
"10032","zcta",2019,73.67,105.11,90.28,106.22,"education_score",83.67
"10033","zcta",2019,78.65,109.07,93.62,104.17,"education_score",88.44
"10034","zcta",2019,79.18,124.11,98.78,102.2,"education_score",92.49
"10035","zcta",2019,78.02,114.91,93.03,109.27,"education_score",88.89
"10036","zcta",2019,130.23,140.65,65.35,97.25,"education_score",144.24
"10037","zcta",2019,98.75,120.49,99.95,99.25,"education_score",106.09
"10038","zcta",2019,104.44,148.06,82.79,102.51,"education_score",122.91
"10039","zcta",2019,92.35,114.87,107.43,94.22,"education_score",98.25
"10040","zcta",2019,79.24,107.4,98.21,108.19,"education_score",87.34
"10044","zcta",2019,116.45,169.8,79.52,85.24,"education_score",140.37
"10065","zcta",2019,140.82,164.66,73.32,95.21,"education_score",159.46
"10069","zcta",2019,141.69,190.71,89.37,93.25,"education_score",165.57
"10075","zcta",2019,137.15,146.11,77.55,108.51,"education_score",149.35
"10103","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10110","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10111","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10112","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10115","zcta",2019,NA,NA,NA,NA,"education_score",NA
"10119","zcta",2019,NA,NA,NA,NA,"education_score",NA
