"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"89019","zcta",2019,94,102.31,93.38,123.99,"education_score",95.12
"89439","zcta",2019,113.67,122.11,75.5,95.16,"education_score",122.34
"90001","zcta",2019,12.37,84.4,130.88,122.97,"education_score",20.68
"90002","zcta",2019,18.2,82.27,134.58,107.06,"education_score",24.4
"90003","zcta",2019,24.03,78.3,130.8,117.01,"education_score",28
"90004","zcta",2019,72.93,98.07,95.2,109.09,"education_score",79.77
"90005","zcta",2019,62.96,95.01,96.18,107.13,"education_score",71
"90006","zcta",2019,33.74,91.4,106.33,98.13,"education_score",45.05
"90007","zcta",2019,61.84,69.07,136.88,120.03,"education_score",57.16
"90008","zcta",2019,94.71,105.16,90.6,98.15,"education_score",99.56
"90010","zcta",2019,114.37,119.69,85.51,107.52,"education_score",121.18
"90011","zcta",2019,-1.06,78.37,133.56,134.92,"education_score",7.82
"90012","zcta",2019,78.5,110.72,76.23,106.11,"education_score",91.32
"90013","zcta",2019,105.42,137.83,57.92,99.36,"education_score",123.8
"90014","zcta",2019,111.07,132.9,57.63,92.13,"education_score",127.14
"90015","zcta",2019,72.07,115.39,99.16,107.1,"education_score",83.94
"90016","zcta",2019,73.2,105.46,101.28,96.11,"education_score",81.12
"90017","zcta",2019,51.23,104.55,106.2,107.09,"education_score",63.03
"90018","zcta",2019,63.18,100.66,109.6,104.09,"education_score",70
"90019","zcta",2019,79.46,117.96,92.25,110.07,"education_score",91.53
"90020","zcta",2019,92.02,97.75,94.76,98.14,"education_score",95.4
"90021","zcta",2019,66.63,99,79.99,103.79,"education_score",77.59
"90022","zcta",2019,28.9,89.91,121.85,121.98,"education_score",37.05
"90023","zcta",2019,12.81,80.75,125.73,124.98,"education_score",21.06
"90024","zcta",2019,124.4,90.13,136.44,87.15,"education_score",114.38
"90025","zcta",2019,125.27,127.22,83.69,98.13,"education_score",133.7
"90026","zcta",2019,85.26,115.58,90.34,109.04,"education_score",95.84
"90027","zcta",2019,116.03,116.07,74.31,91.13,"education_score",123.8
"90028","zcta",2019,110.69,103.04,72.36,99.27,"education_score",115.43
"90029","zcta",2019,74.63,100.67,87.57,90.17,"education_score",83.52
"90031","zcta",2019,44.82,97.32,108.61,103.07,"education_score",55.23
"90032","zcta",2019,59.17,94.43,111.88,99.09,"education_score",65.05
"90033","zcta",2019,20.16,85.64,127.25,109.04,"education_score",28.61
"90034","zcta",2019,116.81,123.07,85.33,99.14,"education_score",124.69
"90035","zcta",2019,125.72,126.41,86.1,97.19,"education_score",133.12
"90036","zcta",2019,133.65,125.21,82.7,106.11,"education_score",139.45
"90037","zcta",2019,19.87,84.16,116.99,108.05,"education_score",29.33
"90038","zcta",2019,75.01,105.55,93.38,103.27,"education_score",84.37
"90039","zcta",2019,106.31,123.12,87.32,98.1,"education_score",115.98
"90040","zcta",2019,42.13,83.55,114.14,93.12,"education_score",47.54
"90041","zcta",2019,110.12,109.52,97.39,93.16,"education_score",112.96
"90042","zcta",2019,83.36,110.52,98.69,109.06,"education_score",90.98
"90043","zcta",2019,89.85,104.47,100.48,100.11,"education_score",93.73
"90044","zcta",2019,44.47,87.99,122.37,120.01,"education_score",48.08
"90045","zcta",2019,127.33,116.03,102.26,105.19,"education_score",127.94
"90046","zcta",2019,130.77,121.83,66.98,95.19,"education_score",138.37
"90047","zcta",2019,78.72,102.54,102.78,118.08,"education_score",83.06
"90048","zcta",2019,131.59,126.52,66.51,99.27,"education_score",140.72
"90049","zcta",2019,135.19,136.72,87.24,100.18,"education_score",143.83
"90056","zcta",2019,122.93,137.86,92.97,88.57,"education_score",132.58
"90057","zcta",2019,32.48,86.7,104,96.11,"education_score",43.12
"90058","zcta",2019,5.87,51.02,172.24,113.3,"education_score",-1.81
"90059","zcta",2019,41.76,86.55,141.49,114.03,"education_score",42.58
"90061","zcta",2019,39.1,91.66,112.44,110.04,"education_score",47.07
"90062","zcta",2019,48.26,104.38,107.62,108.05,"education_score",59.45
"90063","zcta",2019,29.11,91.45,121.93,118,"education_score",37.91
"90064","zcta",2019,125.04,143.47,91.32,106.17,"education_score",136.65
"90065","zcta",2019,82.25,121.09,97.32,103.07,"education_score",93.93
"90066","zcta",2019,110.17,125.78,86.12,107.05,"education_score",119.79
"90067","zcta",2019,138.24,117.45,55.47,84.02,"education_score",144.96
"90068","zcta",2019,132.37,129.96,71.13,88.15,"education_score",141.83
"90069","zcta",2019,135.75,135.64,59.97,87.35,"education_score",147.85
"90071","zcta",2019,122.72,106.51,43.56,87.15,"education_score",129.77
"90073","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90077","zcta",2019,132,148.1,92.72,89.24,"education_score",143.97
"90079","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90089","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90090","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90094","zcta",2019,141.32,172.45,103.99,84.17,"education_score",157.55
"90095","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90201","zcta",2019,22.5,81.09,128.97,109.05,"education_score",28.59
"90210","zcta",2019,125.01,128.97,92.72,86.16,"education_score",132.03
"90211","zcta",2019,125.97,151.07,97.13,88.63,"education_score",138.79
"90212","zcta",2019,131.42,135.13,99.17,91.29,"education_score",137.53
"90220","zcta",2019,50.79,98.14,121.08,109.07,"education_score",56.77
"90221","zcta",2019,33.7,90.64,125.14,103.09,"education_score",40.56
"90222","zcta",2019,43.7,100.58,122.25,113.02,"education_score",51.46
"90230","zcta",2019,108.26,132.19,99.04,98.13,"education_score",117.98
"90232","zcta",2019,123.16,131.62,89.89,91.24,"education_score",131.35
"90240","zcta",2019,84.51,129.55,113.75,94.19,"education_score",95.09
"90241","zcta",2019,87.59,116.38,109.64,102.14,"education_score",94.04
"90242","zcta",2019,81.72,102.36,117.34,97.13,"education_score",83.98
"90245","zcta",2019,125.53,143.53,109.92,89.14,"education_score",133.24
"90247","zcta",2019,80.56,98.63,103.97,96.13,"education_score",83.97
"90248","zcta",2019,89.1,101.51,97.01,102.17,"education_score",92.64
"90249","zcta",2019,82.65,114.61,98.25,96.14,"education_score",91.68
"90250","zcta",2019,79.35,106.44,112.81,121.99,"education_score",83.26
"90254","zcta",2019,135.82,163.4,87.8,89.24,"education_score",152.09
"90255","zcta",2019,15.65,84.31,119.64,125.97,"education_score",25.27
"90260","zcta",2019,72.66,108.03,111.25,100.09,"education_score",79.47
"90262","zcta",2019,34.37,89.05,121.13,106.06,"education_score",41.37
"90263","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90265","zcta",2019,128.13,135.82,90.89,88.15,"education_score",136.92
"90266","zcta",2019,131.03,146.6,111.88,94.17,"education_score",138.71
"90270","zcta",2019,18.56,82,122.62,97.1,"education_score",27.07
"90272","zcta",2019,133.32,189.74,93.21,93.16,"education_score",157.44
"90274","zcta",2019,128.26,125.61,102.84,117.06,"education_score",130.91
"90275","zcta",2019,126.93,140.79,105.75,108.16,"education_score",134.1
"90277","zcta",2019,127.43,137.36,93.74,94.18,"education_score",135.8
"90278","zcta",2019,126.67,154.37,105.02,101.14,"education_score",138.11
"90280","zcta",2019,35.93,91.38,123.06,122.98,"education_score",42.8
"90290","zcta",2019,133.36,165.89,89.61,94.45,"education_score",150.69
"90291","zcta",2019,126.72,137.55,76.6,91.13,"education_score",138.47
"90292","zcta",2019,135.05,142.18,66.56,85.16,"education_score",148.54
"90293","zcta",2019,137.77,134.04,75.58,90.27,"education_score",146.94
"90301","zcta",2019,65.43,91.86,114.08,96.11,"education_score",68.3
"90302","zcta",2019,86.25,109.16,113.77,94.26,"education_score",90.5
"90303","zcta",2019,59.58,87.55,116.13,102.08,"education_score",61.85
"90304","zcta",2019,27.94,78.47,125.8,106.06,"education_score",32.52
"90305","zcta",2019,113.37,113.58,90.72,88.25,"education_score",117.15
"90401","zcta",2019,133.55,142.65,66.27,90.56,"education_score",147.12
"90402","zcta",2019,131.31,149.36,93.25,89.14,"education_score",144.02
"90403","zcta",2019,138.04,150.95,75.63,93.22,"education_score",152.11
"90404","zcta",2019,111,127.86,95.33,93.24,"education_score",119.85
"90405","zcta",2019,126.62,129.52,84.56,92.13,"education_score",134.9
"90501","zcta",2019,96.44,106.88,109.16,101.11,"education_score",98.27
"90502","zcta",2019,93.38,109.38,86.82,88.15,"education_score",101.21
"90503","zcta",2019,123.24,131.09,97.67,107.07,"education_score",129.23
"90504","zcta",2019,111.75,116.89,99.88,94.15,"education_score",115.44
"90505","zcta",2019,122.96,124.37,106.57,105.14,"education_score",125.64
"90506","zcta",2019,NA,NA,NA,NA,"education_score",NA
"90601","zcta",2019,99.64,126.78,99.92,102.18,"education_score",108.28
"90602","zcta",2019,87.07,101.93,112.76,96.18,"education_score",88.69
"90603","zcta",2019,113.15,119.04,104.94,91.17,"education_score",116.13
"90604","zcta",2019,95.27,114.97,108.42,100.13,"education_score",99.15
"90605","zcta",2019,84.52,121.46,111.22,99.14,"education_score",92.4
"90606","zcta",2019,75.16,121.65,101.14,102.14,"education_score",86.57
"90620","zcta",2019,102.31,100.5,105.61,101.15,"education_score",101.38
"90621","zcta",2019,80.29,107.1,110.72,93.12,"education_score",85.65
"90623","zcta",2019,116.84,127.7,100.82,96.39,"education_score",123.09
"90630","zcta",2019,110.36,119.47,111.88,112.13,"education_score",112.66
"90631","zcta",2019,92.92,112.52,107.28,110.08,"education_score",97.24
"90638","zcta",2019,105.64,118.1,104.26,108.09,"education_score",109.82
"90640","zcta",2019,72.34,97.01,108.56,106.07,"education_score",76.1
"90650","zcta",2019,76.86,95.83,111.29,111.06,"education_score",78.57
"90660","zcta",2019,66.42,97.04,99.34,102.09,"education_score",72.7
"90670","zcta",2019,92.3,110.3,97.45,99.15,"education_score",97.36
"90680","zcta",2019,70.49,98.36,115.2,93.12,"education_score",73.91
"90701","zcta",2019,82.8,91.16,104.18,94.12,"education_score",83.67
