"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"20001952600","tract",2023,92.91,86.07,107.34,124.76,"education_score",-0.7
"20001952700","tract",2023,95.25,72.04,93.65,88.31,"education_score",-1.25
"20001952800","tract",2023,89.46,76,99.28,99.29,"education_score",2.41
"20001952900","tract",2023,93.25,70.93,109.13,102.67,"education_score",-4.32
"20001953000","tract",2023,106.09,58.96,93.98,120.28,"education_score",-15.78
"20003953600","tract",2023,106.8,80.76,103.6,136.35,"education_score",-12.31
"20003953700","tract",2023,111.82,71.69,103.37,128.91,"education_score",-17.87
"20005081600","tract",2023,103.41,86,89.46,108.44,"education_score",-3.85
"20005081701","tract",2023,96.69,76.22,93.4,104.87,"education_score",-1.65
"20005081702","tract",2023,NA,NA,NA,NA,"education_score",NA
"20005081800","tract",2023,90.84,95.11,113.06,88.99,"education_score",2.13
"20005081900","tract",2023,93.36,73.3,106.48,117.42,"education_score",-2.97
"20007968100","tract",2023,95.75,84.43,107.96,107.6,"education_score",-3.01
"20007968200","tract",2023,86.03,76.16,88.59,114.37,"education_score",6.92
"20009971100","tract",2023,93.76,70.72,107.21,134.47,"education_score",-6.04
"20009971200","tract",2023,95.69,82.54,74.62,91.76,"education_score",4.93
"20009971300","tract",2023,91.12,79.44,96.46,120.14,"education_score",1.14
"20009971400","tract",2023,118.05,81.69,114.51,115.61,"education_score",-21.64
"20009971500","tract",2023,87.59,89.86,98.4,121.55,"education_score",6.03
"20009971600","tract",2023,93.09,77,89.99,106.15,"education_score",0.84
"20009971700","tract",2023,136.01,87.42,108.07,98.91,"education_score",-33.53
"20009971801","tract",2023,129.28,100.64,126.23,88.99,"education_score",-28.69
"20011955600","tract",2023,100.25,89.14,106.62,85.01,"education_score",-3.86
"20011955700","tract",2023,93.33,86.5,116.92,109.79,"education_score",-3.01
"20011955800","tract",2023,107.79,75.45,104.06,122.55,"education_score",-12.42
"20011955900","tract",2023,101.96,52.86,127.62,125.2,"education_score",-19.98
"20011956000","tract",2023,85.37,87.69,91.83,95.83,"education_score",10.41
"20013480600","tract",2023,92.04,84.73,93.3,84.73,"education_score",4.13
"20013480700","tract",2023,95.13,66.92,115.14,115.83,"education_score",-8.97
