"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"33001","county",2023,121,118.31,77.39,99.84,"education_score",122.72
"33003","county",2023,125.26,115.06,65.73,100.79,"education_score",125.28
"33005","county",2023,124.06,110.08,85.13,98.71,"education_score",123.29
"33007","county",2023,104.49,97.83,69.38,104.87,"education_score",102.27
"33009","county",2023,129.62,121.33,86.42,96.54,"education_score",133.11
"33011","county",2023,122.65,136.08,92,79.76,"education_score",134.99
"33013","county",2023,123.86,127.73,90.09,92.56,"education_score",130.17
"33015","county",2023,133.54,145.27,87.04,85.78,"education_score",144.86
"33017","county",2023,128.46,124.75,96.89,94.75,"education_score",132.62
"33019","county",2023,112.45,115.52,77.9,101.02,"education_score",116.01
"33001","county",2023,121,118.31,77.39,99.84,"education_score",122.72
"33003","county",2023,125.26,115.06,65.73,100.79,"education_score",125.28
"33005","county",2023,124.06,110.08,85.13,98.71,"education_score",123.29
"33007","county",2023,104.49,97.83,69.38,104.87,"education_score",102.27
"33009","county",2023,129.62,121.33,86.42,96.54,"education_score",133.11
"33011","county",2023,122.65,136.08,92,79.76,"education_score",134.99
"33013","county",2023,123.86,127.73,90.09,92.56,"education_score",130.17
"33015","county",2023,133.54,145.27,87.04,85.78,"education_score",144.86
"33017","county",2023,128.46,124.75,96.89,94.75,"education_score",132.62
"33019","county",2023,112.45,115.52,77.9,101.02,"education_score",116.01
"33001","county",2023,121,118.31,77.39,99.84,"education_score",122.72
"33003","county",2023,125.26,115.06,65.73,100.79,"education_score",125.28
"33005","county",2023,124.06,110.08,85.13,98.71,"education_score",123.29
"33007","county",2023,104.49,97.83,69.38,104.87,"education_score",102.27
"33009","county",2023,129.62,121.33,86.42,96.54,"education_score",133.11
"33011","county",2023,122.65,136.08,92,79.76,"education_score",134.99
"33013","county",2023,123.86,127.73,90.09,92.56,"education_score",130.17
"33015","county",2023,133.54,145.27,87.04,85.78,"education_score",144.86
"33017","county",2023,128.46,124.75,96.89,94.75,"education_score",132.62
"33019","county",2023,112.45,115.52,77.9,101.02,"education_score",116.01
"33001","county",2023,121,118.31,77.39,99.84,"education_rnk",87.5156
"33003","county",2023,125.26,115.06,65.73,100.79,"education_rnk",90.0996
"33005","county",2023,124.06,110.08,85.13,98.71,"education_rnk",88.0448
"33007","county",2023,104.49,97.83,69.38,104.87,"education_rnk",54.2964
"33009","county",2023,129.62,121.33,86.42,96.54,"education_rnk",94.7385
"33011","county",2023,122.65,136.08,92,79.76,"education_rnk",95.6725
"33013","county",2023,123.86,127.73,90.09,92.56,"education_rnk",93.0884
"33015","county",2023,133.54,145.27,87.04,85.78,"education_rnk",98.4122
"33017","county",2023,128.46,124.75,96.89,94.75,"education_rnk",94.4271
"33019","county",2023,112.45,115.52,77.9,101.02,"education_rnk",80.6974
"33001","county",2023,121,118.31,77.39,99.84,"education_rnk",87.5156
"33003","county",2023,125.26,115.06,65.73,100.79,"education_rnk",90.0996
"33005","county",2023,124.06,110.08,85.13,98.71,"education_rnk",88.0448
"33007","county",2023,104.49,97.83,69.38,104.87,"education_rnk",54.2964
"33009","county",2023,129.62,121.33,86.42,96.54,"education_rnk",94.7385
"33011","county",2023,122.65,136.08,92,79.76,"education_rnk",95.6725
"33013","county",2023,123.86,127.73,90.09,92.56,"education_rnk",93.0884
"33015","county",2023,133.54,145.27,87.04,85.78,"education_rnk",98.4122
"33017","county",2023,128.46,124.75,96.89,94.75,"education_rnk",94.4271
"33019","county",2023,112.45,115.52,77.9,101.02,"education_rnk",80.6974
"33001","county",2023,121,118.31,77.39,99.84,"education_rnk",87.5156
"33003","county",2023,125.26,115.06,65.73,100.79,"education_rnk",90.0996
"33005","county",2023,124.06,110.08,85.13,98.71,"education_rnk",88.0448
"33007","county",2023,104.49,97.83,69.38,104.87,"education_rnk",54.2964
"33009","county",2023,129.62,121.33,86.42,96.54,"education_rnk",94.7385
"33011","county",2023,122.65,136.08,92,79.76,"education_rnk",95.6725
"33013","county",2023,123.86,127.73,90.09,92.56,"education_rnk",93.0884
"33015","county",2023,133.54,145.27,87.04,85.78,"education_rnk",98.4122
"33017","county",2023,128.46,124.75,96.89,94.75,"education_rnk",94.4271
"33019","county",2023,112.45,115.52,77.9,101.02,"education_rnk",80.6974
"33001","county",2023,121,118.31,77.39,99.84,"education_state_rnk",22.2222
"33003","county",2023,125.26,115.06,65.73,100.79,"education_state_rnk",44.4444
"33005","county",2023,124.06,110.08,85.13,98.71,"education_state_rnk",33.3333
"33007","county",2023,104.49,97.83,69.38,104.87,"education_state_rnk",0
"33009","county",2023,129.62,121.33,86.42,96.54,"education_state_rnk",77.7778
"33011","county",2023,122.65,136.08,92,79.76,"education_state_rnk",88.8889
"33013","county",2023,123.86,127.73,90.09,92.56,"education_state_rnk",55.5556
"33015","county",2023,133.54,145.27,87.04,85.78,"education_state_rnk",100
"33017","county",2023,128.46,124.75,96.89,94.75,"education_state_rnk",66.6667
"33019","county",2023,112.45,115.52,77.9,101.02,"education_state_rnk",11.1111
"33001","county",2023,121,118.31,77.39,99.84,"education_state_rnk",22.2222
"33003","county",2023,125.26,115.06,65.73,100.79,"education_state_rnk",44.4444
"33005","county",2023,124.06,110.08,85.13,98.71,"education_state_rnk",33.3333
"33007","county",2023,104.49,97.83,69.38,104.87,"education_state_rnk",0
"33009","county",2023,129.62,121.33,86.42,96.54,"education_state_rnk",77.7778
"33011","county",2023,122.65,136.08,92,79.76,"education_state_rnk",88.8889
"33013","county",2023,123.86,127.73,90.09,92.56,"education_state_rnk",55.5556
"33015","county",2023,133.54,145.27,87.04,85.78,"education_state_rnk",100
"33017","county",2023,128.46,124.75,96.89,94.75,"education_state_rnk",66.6667
"33019","county",2023,112.45,115.52,77.9,101.02,"education_state_rnk",11.1111
"33001","county",2023,121,118.31,77.39,99.84,"education_state_rnk",22.2222
"33003","county",2023,125.26,115.06,65.73,100.79,"education_state_rnk",44.4444
"33005","county",2023,124.06,110.08,85.13,98.71,"education_state_rnk",33.3333
"33007","county",2023,104.49,97.83,69.38,104.87,"education_state_rnk",0
"33009","county",2023,129.62,121.33,86.42,96.54,"education_state_rnk",77.7778
"33011","county",2023,122.65,136.08,92,79.76,"education_state_rnk",88.8889
"33013","county",2023,123.86,127.73,90.09,92.56,"education_state_rnk",55.5556
