"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"49001","county",2023,112.06,107.23,137.27,99.26,"education_score",108.63
"49003","county",2023,106.71,104.03,156.27,95.33,"education_score",103.47
"49005","county",2023,120.84,93.41,172.87,93.01,"education_score",113.4
"49007","county",2023,107.32,82.36,122.78,102.83,"education_score",95.36
"49009","county",2023,110.19,67.04,122,198.38,"education_score",84.88
"49011","county",2023,124.85,115.62,158.28,81.39,"education_score",124.55
"49013","county",2023,100.66,90.68,156.77,99.02,"education_score",91.92
"49015","county",2023,102.51,65.28,141.19,108.8,"education_score",83.62
"49017","county",2023,121.89,72.88,110.08,124.83,"education_score",104.54
"49019","county",2023,118.81,101.65,76.67,100.16,"education_score",115.48
"49021","county",2023,115.6,83.77,154.94,95.41,"education_score",104.53
"49023","county",2023,106.62,85.22,167.3,102.45,"education_score",92.54
"49025","county",2023,119.3,80.89,91.98,99.38,"education_score",105.49
"49027","county",2023,100.9,87.58,156.2,98.97,"education_score",91.06
"49029","county",2023,125.75,130.14,186.03,99.89,"education_score",126.34
"49031","county",2023,91.89,68.77,109.3,156.26,"education_score",78.85
"49033","county",2023,112.61,107.61,155.01,104.01,"education_score",106.41
"49035","county",2023,115.65,123.04,129.07,49.49,"education_score",128.49
"49037","county",2023,91.87,94.43,143.74,106.41,"education_score",90.18
"49039","county",2023,102.22,79.5,132.31,100.06,"education_score",92.7
"49041","county",2023,103.41,91.7,143.62,95.87,"education_score",95.97
"49043","county",2023,130.62,141.49,122.75,101.37,"education_score",139.92
"49045","county",2023,108.12,112.83,157.32,95.23,"education_score",107.52
"49047","county",2023,99.19,110.57,144.39,95.51,"education_score",99.97
"49049","county",2023,124.97,97.21,178.73,66.31,"education_score",121.4
"49051","county",2023,124.31,108.59,152.83,99.52,"education_score",120.4
"49053","county",2023,117.32,97.35,122.59,90.72,"education_score",111.89
"49055","county",2023,111.97,107.81,107.37,116.55,"education_score",109.22
"49057","county",2023,112.24,111.33,132.91,86.14,"education_score",113.43
"49001","county",2023,112.06,107.23,137.27,99.26,"education_score",108.63
"49003","county",2023,106.71,104.03,156.27,95.33,"education_score",103.47
"49005","county",2023,120.84,93.41,172.87,93.01,"education_score",113.4
"49007","county",2023,107.32,82.36,122.78,102.83,"education_score",95.36
"49009","county",2023,110.19,67.04,122,198.38,"education_score",84.88
"49011","county",2023,124.85,115.62,158.28,81.39,"education_score",124.55
"49013","county",2023,100.66,90.68,156.77,99.02,"education_score",91.92
"49015","county",2023,102.51,65.28,141.19,108.8,"education_score",83.62
"49017","county",2023,121.89,72.88,110.08,124.83,"education_score",104.54
"49019","county",2023,118.81,101.65,76.67,100.16,"education_score",115.48
"49021","county",2023,115.6,83.77,154.94,95.41,"education_score",104.53
"49023","county",2023,106.62,85.22,167.3,102.45,"education_score",92.54
"49025","county",2023,119.3,80.89,91.98,99.38,"education_score",105.49
"49027","county",2023,100.9,87.58,156.2,98.97,"education_score",91.06
"49029","county",2023,125.75,130.14,186.03,99.89,"education_score",126.34
"49031","county",2023,91.89,68.77,109.3,156.26,"education_score",78.85
"49033","county",2023,112.61,107.61,155.01,104.01,"education_score",106.41
"49035","county",2023,115.65,123.04,129.07,49.49,"education_score",128.49
"49037","county",2023,91.87,94.43,143.74,106.41,"education_score",90.18
"49039","county",2023,102.22,79.5,132.31,100.06,"education_score",92.7
"49041","county",2023,103.41,91.7,143.62,95.87,"education_score",95.97
"49043","county",2023,130.62,141.49,122.75,101.37,"education_score",139.92
"49045","county",2023,108.12,112.83,157.32,95.23,"education_score",107.52
"49047","county",2023,99.19,110.57,144.39,95.51,"education_score",99.97
"49049","county",2023,124.97,97.21,178.73,66.31,"education_score",121.4
"49051","county",2023,124.31,108.59,152.83,99.52,"education_score",120.4
"49053","county",2023,117.32,97.35,122.59,90.72,"education_score",111.89
"49055","county",2023,111.97,107.81,107.37,116.55,"education_score",109.22
"49057","county",2023,112.24,111.33,132.91,86.14,"education_score",113.43
"49001","county",2023,112.06,107.23,137.27,99.26,"education_score",108.63
"49003","county",2023,106.71,104.03,156.27,95.33,"education_score",103.47
"49005","county",2023,120.84,93.41,172.87,93.01,"education_score",113.4
"49007","county",2023,107.32,82.36,122.78,102.83,"education_score",95.36
"49009","county",2023,110.19,67.04,122,198.38,"education_score",84.88
"49011","county",2023,124.85,115.62,158.28,81.39,"education_score",124.55
"49013","county",2023,100.66,90.68,156.77,99.02,"education_score",91.92
"49015","county",2023,102.51,65.28,141.19,108.8,"education_score",83.62
"49017","county",2023,121.89,72.88,110.08,124.83,"education_score",104.54
"49019","county",2023,118.81,101.65,76.67,100.16,"education_score",115.48
"49021","county",2023,115.6,83.77,154.94,95.41,"education_score",104.53
"49023","county",2023,106.62,85.22,167.3,102.45,"education_score",92.54
"49025","county",2023,119.3,80.89,91.98,99.38,"education_score",105.49
"49027","county",2023,100.9,87.58,156.2,98.97,"education_score",91.06
"49029","county",2023,125.75,130.14,186.03,99.89,"education_score",126.34
