"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"54001","county",2023,94.97,100.14,93.8,104.72,"education_score",93.71
"54003","county",2023,106.54,104.89,103.51,94.87,"education_score",106.06
"54005","county",2023,86.24,92.19,93.45,105.85,"education_score",84.69
"54007","county",2023,82.03,72.88,74.66,114.81,"education_score",75.34
"54009","county",2023,112.16,91.39,82.05,97.71,"education_score",104.2
"54011","county",2023,113.93,98.14,102.38,98.05,"education_score",110.75
"54013","county",2023,91.61,85.05,87.4,109.12,"education_score",85.81
"54015","county",2023,81.42,88.05,94.19,116.49,"education_score",80.1
"54017","county",2023,81.03,79.65,64.53,101.88,"education_score",79.42
"54019","county",2023,95.38,91.35,89.26,99.75,"education_score",92
"54021","county",2023,94.53,66.22,89.09,102.53,"education_score",82.89
"54023","county",2023,105.07,86.06,77.97,104.51,"education_score",97.15
"54025","county",2023,96.75,94.36,78.09,106.04,"education_score",95.71
"54027","county",2023,102.34,77.82,76.19,102.22,"education_score",92.97
"54029","county",2023,100.36,85.61,78.29,100.75,"education_score",93.57
"54031","county",2023,91.83,92.73,82.47,101.05,"education_score",89.39
"54033","county",2023,106.57,98.79,86.59,98.9,"education_score",103.54
"54035","county",2023,102.43,108.94,92.22,102.49,"education_score",102.9
"54037","county",2023,111.69,121.6,98.98,99.47,"education_score",118.02
"54039","county",2023,111.31,110.27,87.41,92.58,"education_score",113.76
"54041","county",2023,99.46,113.18,93.87,105.26,"education_score",102.38
"54043","county",2023,70.97,97.89,97.05,104.79,"education_score",77.07
"54045","county",2023,82.56,89.99,87.86,104.28,"education_score",81.67
"54047","county",2023,63.69,66.83,75.03,107.99,"education_score",60.79
"54049","county",2023,113.97,106.23,91.34,100.81,"education_score",111.47
"54051","county",2023,110.74,96.39,86.23,102.37,"education_score",103.72
"54053","county",2023,88.72,98.7,85.64,101.84,"education_score",90.79
"54055","county",2023,98.53,83.25,90.81,98.59,"education_score",92.05
"54057","county",2023,114.38,106.36,90.29,104.51,"education_score",110.55
"54059","county",2023,57.44,79.25,96.81,103.64,"education_score",60.39
"54061","county",2023,131.95,109.13,111.96,97.28,"education_score",131.47
"54063","county",2023,87.22,88.58,84.74,100.98,"education_score",84.91
