"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"19001","county",2023,111.38,82.89,99.08,103.21,"education_score",98.22
"19003","county",2023,109.38,92.11,97.12,104.98,"education_score",101.79
"19005","county",2023,106.66,93.86,103.85,104.41,"education_score",100.53
"19007","county",2023,95.92,90.27,88.43,114.74,"education_score",91.56
"19009","county",2023,109.38,88.55,92.04,105.2,"education_score",99.01
"19011","county",2023,115.31,111.23,106.87,100.56,"education_score",112.38
"19013","county",2023,118.21,101.63,111.12,94.66,"education_score",114.27
"19015","county",2023,125.76,112.4,99.03,101.97,"education_score",120.88
"19017","county",2023,125.02,99.16,119.64,102.12,"education_score",116.85
"19019","county",2023,112.39,100.11,115.54,100.34,"education_score",105.58
"19021","county",2023,67.45,82.81,129.93,100.44,"education_score",70.24
"19023","county",2023,110.61,87.69,106.27,106.55,"education_score",98.79
"19025","county",2023,116.67,94.25,96.56,105.11,"education_score",106.66
"19027","county",2023,115.82,94.74,104.44,104.77,"education_score",107.51
"19029","county",2023,109.53,87.67,108.89,102.78,"education_score",99.31
"19031","county",2023,119.85,107.16,104.09,106.22,"education_score",113.28
"19033","county",2023,114.61,112.16,91.25,99.02,"education_score",113.44
"19035","county",2023,107.36,88.09,99.82,107.33,"education_score",97.47
"19037","county",2023,105.76,94.44,94.85,104.44,"education_score",99.7
"19039","county",2023,84.89,81.73,113.28,100.94,"education_score",78.96
"19041","county",2023,115.37,86.01,108.33,99.65,"education_score",103.14
"19043","county",2023,97.56,92.65,86.67,100.27,"education_score",92.57
"19045","county",2023,111.54,90.66,103.74,99.91,"education_score",102.27
"19047","county",2023,84.16,111.35,121.64,104.92,"education_score",90.15
"19049","county",2023,136.31,130.62,126.09,93.18,"education_score",138.67
"19051","county",2023,50.89,104.3,94.57,98.27,"education_score",68.04
"19053","county",2023,99.94,84.12,111.68,103.23,"education_score",93.39
"19055","county",2023,105.08,118.93,108.87,103.44,"education_score",108.53
"19057","county",2023,115.1,93.1,94.69,97.82,"education_score",106.77
"19059","county",2023,125.09,82.08,80.42,103.54,"education_score",109.97
