"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"30002","zcta",2023,130.23,121.78,93.33,102.7,"education_score",134.48
"30004","zcta",2023,120.22,131.12,112.88,52.75,"education_score",124.65
"30005","zcta",2023,129.41,131.77,122.21,80.74,"education_score",131.09
"30008","zcta",2023,71.95,107.13,111.06,76.38,"education_score",77.93
"30009","zcta",2023,127.89,133.64,105.42,80.77,"education_score",133.25
"30011","zcta",2023,98.85,99.37,119.13,96.7,"education_score",95.42
"30012","zcta",2023,86.96,97.84,113.78,88.05,"education_score",86.39
"30013","zcta",2023,106.01,103.19,113.33,86.41,"education_score",103.17
"30014","zcta",2023,93.85,102.09,108.74,54.53,"education_score",93.17
"30016","zcta",2023,103.22,86.01,119.57,74.61,"education_score",93.7
"30017","zcta",2023,102.78,116.22,119.52,95.14,"education_score",104.58
"30019","zcta",2023,108.27,121.41,124.71,70.36,"education_score",108.74
"30021","zcta",2023,66.07,88.1,145.94,95.03,"education_score",61.03
"30022","zcta",2023,119.96,116.67,113.08,73.24,"education_score",120.1
"30024","zcta",2023,117.53,116.18,125.74,48.49,"education_score",114.85
"30025","zcta",2023,97.77,101.38,105.97,99.75,"education_score",97.51
"30028","zcta",2023,112.42,122.76,125.29,89.3,"education_score",112.7
"30030","zcta",2023,129.32,133.04,114.73,67.65,"education_score",132.69
"30032","zcta",2023,106.18,97.47,90.37,67.42,"education_score",105.31
"30033","zcta",2023,124.57,121.04,102.04,62.01,"education_score",127.42
"30034","zcta",2023,108.94,92.79,98.96,73.39,"education_score",104.61
"30035","zcta",2023,104.9,99.2,113.52,76.45,"education_score",100.41
"30038","zcta",2023,104.25,104.35,116.04,86.39,"education_score",102.03
"30039","zcta",2023,105.18,107.59,112.92,83.43,"education_score",104.24
"30040","zcta",2023,112.23,124.92,112.6,62.9,"education_score",115.63
"30041","zcta",2023,117.02,129.48,119.2,54.28,"education_score",119.62
"30043","zcta",2023,98.79,104.92,113.35,70.2,"education_score",98.36
"30044","zcta",2023,86.42,102.69,122.94,48.25,"education_score",85.33
"30045","zcta",2023,99.11,106.17,124.87,66.02,"education_score",96.35
"30046","zcta",2023,86.66,97.58,118.67,71.77,"education_score",85.02
"30047","zcta",2023,82.72,102.55,125.92,61.54,"education_score",82.5
"30052","zcta",2023,103.48,104.35,116.77,60.07,"education_score",100.33
"30054","zcta",2023,100.45,94.43,93.94,97.01,"education_score",99.89
"30055","zcta",2023,91.15,89.41,101.13,104.53,"education_score",89.53
"30056","zcta",2023,91.95,115.2,100.66,104.31,"education_score",98.59
"30058","zcta",2023,103.91,89.02,115.34,62.98,"education_score",96.27
"30060","zcta",2023,73.74,102.84,123.53,63.2,"education_score",75.62
"30062","zcta",2023,120.4,127.28,110.42,61.57,"education_score",123.53
"30064","zcta",2023,122.16,106.53,111.67,64.62,"education_score",118.14
"30066","zcta",2023,118.48,116.6,110.01,60.14,"education_score",118.48
"30067","zcta",2023,112.09,106.28,102.33,90.7,"education_score",112.61
"30068","zcta",2023,128.06,129.03,108.98,85.08,"education_score",131.7
"30070","zcta",2023,NA,NA,NA,NA,"education_score",NA
"30071","zcta",2023,72.04,109.24,125.68,87.91,"education_score",76.58
"30072","zcta",2023,121.52,114.11,100.88,108.56,"education_score",123.01
"30075","zcta",2023,125.56,133.13,106.47,74.76,"education_score",131.02
"30076","zcta",2023,106.82,107.78,115.07,68.85,"education_score",106.11
"30078","zcta",2023,107.37,99.09,114.03,87.91,"education_score",103.67
"30079","zcta",2023,112.24,115.4,144.4,106.98,"education_score",107.04
"30080","zcta",2023,118.78,122.54,93.36,67.37,"education_score",124.11
"30082","zcta",2023,114.97,110.13,102.79,84.97,"education_score",115.73
"30083","zcta",2023,89.56,101.13,109.37,60.03,"education_score",89.6
"30084","zcta",2023,96.59,122.02,96.61,73.29,"education_score",105.27
"30087","zcta",2023,112.1,107.4,98.97,80.71,"education_score",112.52
"30088","zcta",2023,106.71,103.13,99.45,83.49,"education_score",106.21
"30092","zcta",2023,118.06,108.59,101.03,95.07,"education_score",118.18
"30093","zcta",2023,48.81,92.76,113.64,87.81,"education_score",55.28
"30094","zcta",2023,108.98,97.02,106.53,87.87,"education_score",104.89
"30096","zcta",2023,104.9,109.41,103.86,70.2,"education_score",106.41
"30097","zcta",2023,121.8,117.44,110.49,51.69,"education_score",121.86
"30101","zcta",2023,110.32,116.4,120.94,45.55,"education_score",109.02
"30102","zcta",2023,103.96,114.63,109.81,93.63,"education_score",106.17
"30103","zcta",2023,105.64,104.87,98.88,85.43,"education_score",105.53
"30104","zcta",2023,84.5,97.39,118.53,109.71,"education_score",83.07
"30105","zcta",2023,100.19,95.08,82.39,111.02,"education_score",102.08
"30106","zcta",2023,91.55,109.12,103.94,80.91,"education_score",95.3
"30107","zcta",2023,106.13,99.86,110.08,93.89,"education_score",103.12
"30108","zcta",2023,93.01,91.19,89.5,91.47,"education_score",93.28
"30110","zcta",2023,90.71,111.99,106.85,93.75,"education_score",94.52
"30113","zcta",2023,78.82,85.08,104.46,104.79,"education_score",77.15
"30114","zcta",2023,93.34,112.84,111.99,80.44,"education_score",96.68
"30115","zcta",2023,108.91,113.04,112.18,68.94,"education_score",108.74
"30116","zcta",2023,83.67,104.9,105.4,89.41,"education_score",87.61
"30117","zcta",2023,95.07,89.23,114.02,77.56,"education_score",90.36
"30118","zcta",2023,NA,NA,NA,NA,"education_score",NA
"30120","zcta",2023,98.35,105.02,107.78,70.33,"education_score",98.29
"30121","zcta",2023,102.21,103.59,103.75,102.42,"education_score",102.12
"30122","zcta",2023,101.89,103.92,118.32,86.42,"education_score",99.86
"30124","zcta",2023,96.7,105.8,96.52,110.64,"education_score",99.65
"30125","zcta",2023,80.78,98.18,109.39,89.4,"education_score",82.1
"30126","zcta",2023,106.41,114.81,101.28,76.16,"education_score",109.82
"30127","zcta",2023,106.98,110.67,108.48,57.18,"education_score",106.95
"30132","zcta",2023,105.55,104.49,108.58,79.04,"education_score",103.87
"30134","zcta",2023,100.02,102.36,111.08,64.57,"education_score",97.8
"30135","zcta",2023,106.68,109.4,115.11,51.33,"education_score",104.55
"30137","zcta",2023,102.55,106.44,124.95,106.75,"education_score",99.29
"30139","zcta",2023,88.91,85.44,101.17,102.32,"education_score",85.97
"30141","zcta",2023,104.33,105.46,122.54,85.12,"education_score",101.05
"30143","zcta",2023,103.87,97.94,91.35,96.65,"education_score",103.91
"30144","zcta",2023,111.79,101.17,113.29,79.02,"education_score",108.11
"30145","zcta",2023,91.35,91.31,109.29,87.54,"education_score",88.74
"30147","zcta",2023,87.9,63.18,107.29,96.19,"education_score",77.27
"30148","zcta",2023,102,156.32,71.61,114.81,"education_score",124.28
"30149","zcta",2023,NA,NA,NA,NA,"education_score",NA
"30152","zcta",2023,115.26,117.16,109.96,69.04,"education_score",116.25
"30153","zcta",2023,87.06,81.18,106.65,88.08,"education_score",81.87
"30157","zcta",2023,103.21,106.88,111.54,74.64,"education_score",101.89
"30161","zcta",2023,91.55,94.5,102.41,67.7,"education_score",90.83
"30165","zcta",2023,83.78,96.94,107.35,81.95,"education_score",85.08
"30168","zcta",2023,89.39,91.42,113.43,76.41,"education_score",86.47
"30170","zcta",2023,109.45,85.77,122.54,105.36,"education_score",98.96
"30171","zcta",2023,84.03,102.22,91.68,99.64,"education_score",88.94
"30173","zcta",2023,96.28,82.13,101.5,103.94,"education_score",91.22
"30175","zcta",2023,94.62,91.89,88.26,104.3,"education_score",95.1
"30176","zcta",2023,90.03,91.39,105,96.7,"education_score",88.36
"30177","zcta",2023,65.39,111.56,68.7,109.53,"education_score",79.99
"30178","zcta",2023,89.46,89,93.83,106.26,"education_score",89.72
"30179","zcta",2023,94.59,82.27,112.02,83.61,"education_score",86.66
"30180","zcta",2023,99.87,104.79,121.51,71.84,"education_score",96.87
"30182","zcta",2023,86.04,105.38,101.37,98.78,"education_score",90.24
"30183","zcta",2023,99.65,85.64,94.88,107.36,"education_score",97.35
"30184","zcta",2023,105.73,106.71,101.46,98.46,"education_score",106.19
"30185","zcta",2023,80.95,95.27,95.28,104.55,"education_score",84.01
"30187","zcta",2023,108.29,99.22,108.41,86.39,"education_score",104.24
"30188","zcta",2023,114.17,115.75,101.41,79.01,"education_score",116.33
"30189","zcta",2023,113.52,115.7,109.55,95.1,"education_score",114.55
"30204","zcta",2023,96.7,103.23,106.8,92.69,"education_score",96.83
"30205","zcta",2023,110.52,106.69,99.16,105.62,"education_score",111.05
"30206","zcta",2023,106.6,108.18,102.79,113,"education_score",107.04
"30213","zcta",2023,110.04,105.22,117.1,68.77,"education_score",106.03
"30214","zcta",2023,104.97,113.02,104.76,80.84,"education_score",107.35
"30215","zcta",2023,114.78,117.91,116.66,71.89,"education_score",114.56
"30216","zcta",2023,83.5,99.11,79.73,108.86,"education_score",90.47
"30217","zcta",2023,87.32,98.83,105.13,99.78,"education_score",87.85
"30218","zcta",2023,76.81,103.02,92.5,118.23,"education_score",84.82
"30220","zcta",2023,96.23,90.07,90.79,104.53,"education_score",95.11
"30222","zcta",2023,88.43,64.83,93.7,101.02,"education_score",80.17
"30223","zcta",2023,87.98,79.27,101.43,67.61,"education_score",82.48
"30224","zcta",2023,95.56,93.64,104.81,79.09,"education_score",92.95
"30228","zcta",2023,105.95,102.2,116.74,63.05,"education_score",101.59
