"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"28698","zcta",2023,98.26,95.89,82.09,101.85,"education_score",100.11
"37010","zcta",2023,112.05,89.9,111.83,104.38,"education_score",105.25
"37012","zcta",2023,86.96,66.12,109.72,99.35,"education_score",76.98
"37013","zcta",2023,89.57,103.86,117.77,51.12,"education_score",89.04
"37014","zcta",2023,108.15,141.14,85.64,97.51,"education_score",122.27
"37015","zcta",2023,98.43,104.71,101.81,79.52,"education_score",99.27
"37016","zcta",2023,98.23,101.95,70.76,108.56,"education_score",103.72
"37018","zcta",2023,74.3,71.07,115.92,103.96,"education_score",67.58
"37019","zcta",2023,113.5,69.38,59.36,108.91,"education_score",108.71
"37020","zcta",2023,108.95,100.7,96.12,91.38,"education_score",107.99
"37022","zcta",2023,93.28,84.85,107.35,99.85,"education_score",88.1
"37023","zcta",2023,84.51,54.71,122.01,105.19,"education_score",69.28
"37025","zcta",2023,96.95,111.15,100.14,93.15,"education_score",100.7
"37026","zcta",2023,97.62,95.91,96.5,105.14,"education_score",97.13
"37027","zcta",2023,126.39,123.55,110.12,64.57,"education_score",128.03
"37028","zcta",2023,95.4,55.46,107.67,106.85,"education_score",80.87
"37029","zcta",2023,108.78,84.61,102.67,104.16,"education_score",101.81
"37030","zcta",2023,95.21,87.4,98.42,94.46,"education_score",92.21
"37031","zcta",2023,106.01,98.47,79.52,109.55,"education_score",107.95
"37032","zcta",2023,103.97,103.75,99.18,98.41,"education_score",104.1
"37033","zcta",2023,85.69,93.41,95.79,96.77,"education_score",86.92
"37034","zcta",2023,112.48,89.88,102.88,101.04,"education_score",105.4
"37035","zcta",2023,100.45,113.52,89.16,102.35,"education_score",106.71
"37036","zcta",2023,88.4,100.14,112.37,98.38,"education_score",88.04
"37037","zcta",2023,112.08,116.21,112.62,94.01,"education_score",112.19
"37040","zcta",2023,110.17,99.6,117.78,52.69,"education_score",103.98
"37042","zcta",2023,107.64,90.5,113.5,70.15,"education_score",99.75
"37043","zcta",2023,117.66,104.25,115.99,77.51,"education_score",112.76
"37046","zcta",2023,122.32,175.23,106.04,89.27,"education_score",141.58
"37047","zcta",2023,99.74,93.61,113.09,106.11,"education_score",95.45
"37048","zcta",2023,104.63,102.14,99.87,96.97,"education_score",104.14
"37049","zcta",2023,95.15,109.11,99.5,106.2,"education_score",98.92
"37050","zcta",2023,73.57,81.21,112.48,105.76,"education_score",70.88
"37051","zcta",2023,90.23,91.05,105.53,98.43,"education_score",88.05
"37052","zcta",2023,96.25,102.02,105.32,106.49,"education_score",96.39
"37055","zcta",2023,103.88,101.12,99.39,80.55,"education_score",102.77
"37057","zcta",2023,93.01,93.7,69.21,112.24,"education_score",97.12
"37058","zcta",2023,107.22,93.89,92.83,101.64,"education_score",104.6
"37059","zcta",2023,75.84,68.4,117.25,104.25,"education_score",68.32
"37060","zcta",2023,99.81,108.74,110.72,84.32,"education_score",100.08
"37061","zcta",2023,95.34,75.56,106,101.69,"education_score",87.11
"37062","zcta",2023,112.13,117.58,106,90.98,"education_score",114.33
"37064","zcta",2023,114.63,114.29,106.81,39.7,"education_score",115.1
"37066","zcta",2023,105.8,106.49,102.85,58.52,"education_score",105.5
"37067","zcta",2023,125.13,114.74,99.84,93.7,"education_score",126.47
"37069","zcta",2023,122.31,115.62,111.66,80.89,"education_score",122.43
