"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"73002","zcta",2023,95.76,85.2,104.82,97.46,"education_score",89.84
"73003","zcta",2023,111.41,102.59,105.74,83.64,"education_score",109.4
"73004","zcta",2023,96.33,90.73,100.71,105.69,"education_score",93.99
"73005","zcta",2023,96.45,87.39,104.27,79.68,"education_score",91.3
"73006","zcta",2023,102.65,89.78,93.17,92.38,"education_score",99.04
"73007","zcta",2023,120.71,135.44,99.5,97.42,"education_score",128.67
"73008","zcta",2023,87.92,88.42,124.27,87.97,"education_score",82.3
"73009","zcta",2023,96.14,74.07,93.17,108.4,"education_score",89.22
"73010","zcta",2023,102.26,94.67,111.64,60.44,"education_score",96.94
"73011","zcta",2023,108.41,77.88,130.33,100.18,"education_score",92.94
"73012","zcta",2023,121.97,112.22,117.59,90.65,"education_score",119.3
"73013","zcta",2023,122.69,105.95,115.97,63,"education_score",117.77
"73014","zcta",2023,99.02,72.54,124.15,104.45,"education_score",86.31
"73015","zcta",2023,85.82,82.16,105.81,103.58,"education_score",82.12
"73016","zcta",2023,117.39,97.27,126.33,101.78,"education_score",108.71
"73017","zcta",2023,89.78,90.88,100.83,96.01,"education_score",87.69
"73018","zcta",2023,97.67,89.21,104.49,73.59,"education_score",93.13
"73019","zcta",2023,NA,NA,NA,NA,"education_score",NA
"73020","zcta",2023,107.97,106.02,116.49,79.24,"education_score",104.86
"73021","zcta",2023,106.73,61.02,63.48,110.03,"education_score",101.14
"73024","zcta",2023,90.78,87.97,98.06,108.2,"education_score",89.21
"73025","zcta",2023,121.24,120.94,118.51,99.61,"education_score",121.46
"73026","zcta",2023,105.02,97.2,97.21,92.05,"education_score",103.88
"73027","zcta",2023,99.59,93.67,80.28,109.19,"education_score",100.95
"73028","zcta",2023,98.57,81.2,85.25,98.24,"education_score",94.87
"73029","zcta",2023,99.62,70.61,109.29,99.01,"education_score",89.15
"73030","zcta",2023,94.26,89.8,93.68,97.4,"education_score",93.18
"73032","zcta",2023,77.99,137.37,109.79,123.34,"education_score",90.99
"73033","zcta",2023,62.98,87.21,118.92,108.02,"education_score",63.39
"73034","zcta",2023,119.79,106,120.65,77.64,"education_score",115.03
"73036","zcta",2023,93.24,91.01,107.39,73.44,"education_score",89.74
"73038","zcta",2023,99.88,84.3,96.89,101.38,"education_score",95.29
"73040","zcta",2023,92.32,78,109.28,97.11,"education_score",85.54
"73041","zcta",2023,95.84,71.51,79.38,112.01,"education_score",90.75
"73042","zcta",2023,85.31,72.63,106.37,104.85,"education_score",77.98
"73043","zcta",2023,92.76,85.4,124.53,118.59,"education_score",84.84
"73044","zcta",2023,101.91,91.84,98.21,74.93,"education_score",98.39
"73045","zcta",2023,103.85,96.53,117.35,79.31,"education_score",97.96
"73047","zcta",2023,75.14,88.04,101.74,91.6,"education_score",75.97
"73048","zcta",2023,86.35,89.46,106.71,86.73,"education_score",84.1
"73049","zcta",2023,101.05,104.24,116.47,92.68,"education_score",99.73
"73050","zcta",2023,NA,NA,NA,NA,"education_score",NA
"73051","zcta",2023,84.71,85.59,86.92,92.98,"education_score",85.13
"73052","zcta",2023,94.94,98.53,122.66,80.02,"education_score",90.42
"73053","zcta",2023,91.12,78.38,106.03,99.72,"education_score",84.34
"73054","zcta",2023,103.13,87,95.56,90.57,"education_score",98.98
"73055","zcta",2023,104.21,82.23,105.57,74.08,"education_score",95.94
"73056","zcta",2023,102.82,69.39,93.49,114.31,"education_score",91.91
"73057","zcta",2023,95.28,76.66,92.42,103.5,"education_score",89.28
"73058","zcta",2023,95.89,100.52,83.11,108.09,"education_score",98.91
"73059","zcta",2023,97.84,88.17,95.4,89.48,"education_score",94.78
"73061","zcta",2023,106.93,118.54,115.82,99.79,"education_score",108.29
"73062","zcta",2023,107.57,68.53,86.14,105.13,"education_score",98.52
"73063","zcta",2023,114.87,98.71,94.17,109.32,"education_score",112.66
"73064","zcta",2023,108.27,105.29,109.09,79.24,"education_score",106.14
"73065","zcta",2023,105.19,114.48,115.34,92.41,"education_score",105.61
"73066","zcta",2023,105.84,104.64,166.1,106.62,"education_score",93.46
"73067","zcta",2023,103.44,74.41,93.12,93.48,"education_score",94.68
"73068","zcta",2023,99.08,92.91,97.9,101.03,"education_score",97.26
"73069","zcta",2023,110.86,96.24,105.4,70.95,"education_score",107.07
"73071","zcta",2023,111.86,88.33,117.91,70.47,"education_score",102.9
"73072","zcta",2023,117.03,100.47,120.61,89.35,"education_score",111.48
"73073","zcta",2023,105.02,71.27,85.74,118.21,"education_score",96.63
"73074","zcta",2023,101.93,100.79,119.5,100.4,"education_score",97.02
"73075","zcta",2023,86.77,88.01,99.52,88.49,"education_score",85.4
"73077","zcta",2023,105.26,102.77,105.29,93.09,"education_score",103.68
"73078","zcta",2023,107.45,93.12,123.08,99.39,"education_score",99.91
"73079","zcta",2023,105.39,94.94,92.13,105.6,"education_score",103.69
"73080","zcta",2023,87.27,100.44,109.7,88.11,"education_score",88.06
"73082","zcta",2023,92.87,71.9,110.81,98.67,"education_score",83.46
"73084","zcta",2023,90.44,70.41,109.74,91.43,"education_score",80.76
"73086","zcta",2023,87.38,82.78,106,89.87,"education_score",83.3
"73089","zcta",2023,106.4,103.49,112.19,88.03,"education_score",103.44
"73090","zcta",2023,101.13,90.51,84.72,105.78,"education_score",100.03
"73092","zcta",2023,88.87,64.86,114.07,106.88,"education_score",77.97
"73093","zcta",2023,106.61,106.28,116.08,107.04,"education_score",104.81
"73095","zcta",2023,101.68,87.7,108.36,100.34,"education_score",95.86
"73096","zcta",2023,108.76,88.06,127.87,92.29,"education_score",99.34
"73097","zcta",2023,100.58,104.64,122.95,115.36,"education_score",98.56
"73098","zcta",2023,99.57,90.39,103.51,83.06,"education_score",94.95
"73099","zcta",2023,109.13,97.85,111.87,43.9,"education_score",103.41
"73102","zcta",2023,NA,NA,NA,NA,"education_score",NA
"73103","zcta",2023,130.04,108.96,82.18,106.97,"education_score",131.8
"73104","zcta",2023,131.81,104.48,85.17,112.92,"education_score",132.37
"73105","zcta",2023,113.94,77.49,88.69,109.55,"education_score",107.09
"73106","zcta",2023,94.69,91.32,102.48,91.17,"education_score",93.96
"73107","zcta",2023,79.32,97.55,105.08,84.98,"education_score",82.34
"73108","zcta",2023,20.11,81.25,133.52,86.58,"education_score",24.89
"73109","zcta",2023,39.9,78.14,130.48,73.5,"education_score",39.42
"73110","zcta",2023,101.3,82.17,118,71.91,"education_score",91.18
"73111","zcta",2023,91.2,88.03,110.63,91.16,"education_score",86.95
"73112","zcta",2023,105.13,96.17,91.7,67.53,"education_score",104.08
"73114","zcta",2023,99.34,93.76,108.87,98.11,"education_score",96.04
"73115","zcta",2023,98,80.56,105.67,98.05,"education_score",90.68
"73116","zcta",2023,118.43,118.1,89.87,83.96,"education_score",123.28
"73117","zcta",2023,90.4,88.68,106.01,103.91,"education_score",87.53
"73118","zcta",2023,113.84,102.24,81.01,95.22,"education_score",116.28
"73119","zcta",2023,35.58,63.96,123.11,65.97,"education_score",32.7
