"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"71601","zcta",2023,92.64,69.97,110.56,102.23,"education_score",83.07
"71602","zcta",2023,98.15,90.6,105.97,99.3,"education_score",94.21
"71603","zcta",2023,99.41,82.91,99.7,84.75,"education_score",93.79
"71630","zcta",2023,69.91,80.49,86.57,115.63,"education_score",73.47
"71631","zcta",2023,59.92,104.64,65.47,109.09,"education_score",74.43
"71635","zcta",2023,97.69,79.91,96.64,96.62,"education_score",92.04
"71638","zcta",2023,81.77,72.95,89.37,106.62,"education_score",78.86
"71639","zcta",2023,75.19,57.6,110.52,105.44,"education_score",65.42
"71640","zcta",2023,74.05,83.85,77.99,109.25,"education_score",78.15
"71642","zcta",2023,100.12,77.01,159.73,113.64,"education_score",80.28
"71643","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71644","zcta",2023,94.13,75.85,72.51,114.29,"education_score",92.81
"71646","zcta",2023,79.86,93.73,107.67,103.89,"education_score",80.03
"71647","zcta",2023,107.81,84.73,140.3,109.3,"education_score",93.16
"71651","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71652","zcta",2023,107.41,70.94,169.85,106.62,"education_score",84.53
"71653","zcta",2023,89.33,96.12,103.21,106.62,"education_score",90.06
"71654","zcta",2023,74.65,83.07,112.7,108.09,"education_score",72.74
"71655","zcta",2023,96.91,89.87,111.19,97.95,"education_score",92.61
"71658","zcta",2023,77.26,51.38,94.78,120.19,"education_score",68.58
"71659","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71660","zcta",2023,107.18,71.66,71.03,105.16,"education_score",101.78
"71661","zcta",2023,111.62,104.64,127.11,108.09,"education_score",103.15
"71662","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71663","zcta",2023,93.93,76.79,92.32,114.17,"education_score",89
"71665","zcta",2023,100.11,82.05,99.17,98.26,"education_score",94.48
"71666","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71667","zcta",2023,90.42,81.45,109.57,102.23,"education_score",84.94
"71670","zcta",2023,81.61,85.29,95.87,107.75,"education_score",81.38
"71671","zcta",2023,89.15,83.12,110.94,100.94,"education_score",83.86
"71674","zcta",2023,97.65,88.9,90.44,127.9,"education_score",96.11
"71675","zcta",2023,89.71,100.24,107.27,105.16,"education_score",90.27
"71676","zcta",2023,103.88,55.17,58.4,111.02,"education_score",96.77
"71677","zcta",2023,51.99,104.64,54.31,112.48,"education_score",70.72
"71701","zcta",2023,98.13,86.79,109.15,93.64,"education_score",92.08
"71720","zcta",2023,96.98,110.93,83.22,105.16,"education_score",103.09
"71722","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71724","zcta",2023,105.61,98.05,114.35,113.76,"education_score",99.64
"71725","zcta",2023,79.17,110.76,80.09,106.62,"education_score",89.88
"71726","zcta",2023,99.31,102.24,81.63,100.77,"education_score",102.3
"71730","zcta",2023,97.23,95.52,103.41,83.29,"education_score",95.09
"71740","zcta",2023,96.48,97.63,97.65,104.35,"education_score",96.21
"71742","zcta",2023,98.69,73.01,111.71,105.56,"education_score",87.73
"71743","zcta",2023,91.37,48.12,113.27,109.55,"education_score",74.76
"71744","zcta",2023,96.16,76.7,92.4,108.09,"education_score",91.34
"71745","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71747","zcta",2023,93.79,96.4,77.49,111.02,"education_score",96.95
"71749","zcta",2023,93.98,295.91,118.06,102.85,"education_score",152.76
"71751","zcta",2023,103.52,82.63,115.3,119,"education_score",94.37
"71752","zcta",2023,111.59,82.77,75.11,115.74,"education_score",108.89
"71753","zcta",2023,95.95,75.43,118.99,90.71,"education_score",85.99
"71758","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71759","zcta",2023,126.79,104.64,70.79,108.09,"education_score",128.59
"71762","zcta",2023,104.28,80.81,105.63,105.68,"education_score",96.69
"71763","zcta",2023,93.47,92.99,74.31,106.62,"education_score",96.57
"71764","zcta",2023,98.46,77.68,94.39,105.63,"education_score",91.52
"71765","zcta",2023,88.82,85.09,124.48,111.02,"education_score",81.59
"71766","zcta",2023,90.04,53.89,76.18,108.09,"education_score",82.63
"71770","zcta",2023,100.56,93.46,93.59,109.55,"education_score",99.7
"71772","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71801","zcta",2023,79.24,94.15,111.1,92.13,"education_score",79.24
"71820","zcta",2023,NA,NA,NA,NA,"education_score",NA
"71822","zcta",2023,104.78,84.03,101.84,105.16,"education_score",98.22
"71823","zcta",2023,119.56,85.29,130.9,118.59,"education_score",106.04
"71825","zcta",2023,107.85,54.2,137.25,109.55,"education_score",85.66
"71826","zcta",2023,26.77,28.14,82.82,109.55,"education_score",25.03
"71827","zcta",2023,97.03,71.58,92.45,106.62,"education_score",89.51
"71832","zcta",2023,43.74,84.11,122.17,99.43,"education_score",47.21
"71833","zcta",2023,96.35,85.29,90.11,106.62,"education_score",94.58
