"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"80002","zcta",2023,108.24,105.31,91.78,89.47,"education_score",110.47
"80003","zcta",2023,110.62,114.89,100.29,70.37,"education_score",112.56
"80004","zcta",2023,114.9,117.3,92.72,90.77,"education_score",119.01
"80005","zcta",2023,123.18,129.02,103.35,75.12,"education_score",127.61
"80007","zcta",2023,128.5,137.82,117.49,101,"education_score",133
"80010","zcta",2023,57.83,104,115.12,61.56,"education_score",64.61
"80011","zcta",2023,70.11,98.78,110.88,38.24,"education_score",72.62
"80012","zcta",2023,85.14,101.3,103.98,73.17,"education_score",87.55
"80013","zcta",2023,100.78,107.26,109.28,54.2,"education_score",100.51
"80014","zcta",2023,114.51,106.13,86.19,87.91,"education_score",116.55
"80015","zcta",2023,115.88,115.43,112.05,55.73,"education_score",115.21
"80016","zcta",2023,120.11,133.35,118.4,65.86,"education_score",123.56
"80017","zcta",2023,87.43,101.62,113.18,87.76,"education_score",87.72
"80018","zcta",2023,107.79,126.78,116.35,95.13,"education_score",112.2
"80019","zcta",2023,97.16,108.2,100.29,105.55,"education_score",100.82
"80020","zcta",2023,118.16,118.19,100.26,51.49,"education_score",120.04
"80021","zcta",2023,123.96,109.16,87.66,82.1,"education_score",124.87
"80022","zcta",2023,77.37,110.34,120.84,48.34,"education_score",80.29
"80023","zcta",2023,125.97,129.38,116.11,90.77,"education_score",128.38
"80024","zcta",2023,NA,NA,NA,NA,"education_score",NA
"80025","zcta",2023,146.03,81.79,48.51,109.55,"education_score",143.83
"80026","zcta",2023,123.04,119.28,103.89,80.76,"education_score",125.11
"80027","zcta",2023,126.32,131.46,120.8,74.94,"education_score",128.22
"80030","zcta",2023,93.22,103.38,104.09,67.76,"education_score",94.4
"80031","zcta",2023,106.9,119.73,96.19,66.24,"education_score",112.53
"80033","zcta",2023,118.33,119.07,83.52,79.35,"education_score",123.66
"80045","zcta",2023,131.3,83.77,106.11,113.41,"education_score",122.44
"80101","zcta",2023,119.36,85.66,76.45,110.56,"education_score",115.01
"80102","zcta",2023,100.49,116.46,114.71,74.34,"education_score",101.89
"80103","zcta",2023,98.62,104.04,130.74,97.34,"education_score",93.6
"80104","zcta",2023,122.27,112.79,105.67,89.23,"education_score",121.52
