"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"01001","zcta",2023,111.23,112.25,90.48,99.4,"education_score",115.04
"01002","zcta",2023,123.59,97.97,124.81,95.35,"education_score",116.32
"01003","zcta",2023,NA,NA,NA,NA,"education_score",NA
"01005","zcta",2023,105.35,107.03,104.51,105.86,"education_score",106.6
"01007","zcta",2023,123.76,114.51,95.77,102.32,"education_score",125.16
"01008","zcta",2023,114.6,110.76,83.97,109.61,"education_score",117.58
"01009","zcta",2023,114.43,100.21,82.24,108.65,"education_score",115.49
"01010","zcta",2023,122.71,114.37,94.8,101.99,"education_score",124.38
"01011","zcta",2023,107.93,103.65,112.46,112.93,"education_score",104.48
"01012","zcta",2023,106.69,117.86,96.97,117.26,"education_score",111
"01013","zcta",2023,95.82,105.85,102.42,89.32,"education_score",97.77
"01020","zcta",2023,96.47,98.37,91.17,72.11,"education_score",97.7
"01022","zcta",2023,119.1,91.2,86.35,104.59,"education_score",115.71
"01026","zcta",2023,120.2,93.63,83.66,115.3,"education_score",118.5
"01027","zcta",2023,113.18,107.84,93.79,101.19,"education_score",114.7
"01028","zcta",2023,111.65,136.96,110.28,96.71,"education_score",119.98
"01029","zcta",2023,112.4,139.53,86.99,118.06,"education_score",124.83
"01030","zcta",2023,117.99,118.71,99.79,103.69,"education_score",120.74
"01031","zcta",2023,110.02,96.43,128.76,110.08,"education_score",101.13
"01032","zcta",2023,125.88,100.11,76.69,119.72,"education_score",125.46
"01033","zcta",2023,111.93,136.29,93.53,107.12,"education_score",122.8
"01034","zcta",2023,115.73,119.08,89.93,110.82,"education_score",120.72
"01035","zcta",2023,126.2,124.72,101.67,106.23,"education_score",130.44
"01036","zcta",2023,117.52,110.03,83.22,110.2,"education_score",120.34
"01037","zcta",2023,112.8,122.48,70.47,154.77,"education_score",122.35
"01038","zcta",2023,120.35,122.13,100.3,110.16,"education_score",124.61
"01039","zcta",2023,116.84,100.11,87.3,108.89,"education_score",117.03
"01040","zcta",2023,80.88,102.06,99.66,77.66,"education_score",85.38
"01050","zcta",2023,111.1,105.05,96.06,102.46,"education_score",110.85
"01053","zcta",2023,124.81,115.44,81.6,110.27,"education_score",129.12
"01054","zcta",2023,123.64,112.01,86.32,106.74,"education_score",126.92
"01056","zcta",2023,99.16,117.43,94.22,102.5,"education_score",106
"01057","zcta",2023,106.32,122.84,89.93,101.73,"education_score",113.98
"01060","zcta",2023,123.98,109.19,98.05,101.07,"education_score",124.76
"01062","zcta",2023,116.02,107.95,95.35,102.46,"education_score",117.58
"01063","zcta",2023,NA,NA,NA,NA,"education_score",NA
"01066","zcta",2023,96.44,104.64,65.08,108.09,"education_score",103.82
"01068","zcta",2023,112.15,114.13,94.1,106.51,"education_score",115.57
"01069","zcta",2023,90.65,96.81,86.38,95.67,"education_score",94.36
"01070","zcta",2023,123.77,96.62,107.79,121.71,"education_score",117.32
"01071","zcta",2023,115.37,115.75,82.5,114.65,"education_score",120.43
"01072","zcta",2023,128.09,99.99,91.1,112.93,"education_score",126.15
"01073","zcta",2023,119.58,129.18,90.7,109.94,"education_score",126.85
"01074","zcta",2023,77.9,104.64,85.47,107.97,"education_score",86
"01075","zcta",2023,118.86,105.84,102.15,98.17,"education_score",117.85
"01077","zcta",2023,116.5,93.81,96.75,107.04,"education_score",112.23
"01079","zcta",2023,119.73,104.64,89.95,108.09,"education_score",117.71
"01080","zcta",2023,109.11,104.03,78.09,111.02,"education_score",111.93
"01081","zcta",2023,108.39,113.79,104.32,108.04,"education_score",110
"01082","zcta",2023,105.54,121.91,92.31,98.43,"education_score",112.52
"01083","zcta",2023,112.61,85.79,123.62,104.28,"education_score",101.51
"01084","zcta",2023,134.5,97.38,80.64,163.37,"education_score",131.06
"01085","zcta",2023,105.9,107.94,105.83,86.38,"education_score",106.32
"01088","zcta",2023,123.11,119.29,73.61,108.79,"education_score",129.44
"01089","zcta",2023,104.17,106.21,97.93,93.62,"education_score",105.83
"01092","zcta",2023,126.22,124.06,61.78,106.13,"education_score",135.67
"01093","zcta",2023,129.27,118.07,53.83,106.62,"education_score",137.5
"01094","zcta",2023,NA,NA,NA,NA,"education_score",NA
"01095","zcta",2023,119.7,130.68,110.53,100.91,"education_score",124.62
"01096","zcta",2023,119.29,122.98,99.15,104.04,"education_score",124.06
"01097","zcta",2023,NA,NA,NA,NA,"education_score",NA
"01098","zcta",2023,120.21,88,76.04,111.36,"education_score",117.62
"01103","zcta",2023,95.98,95.8,84.95,100.03,"education_score",99.33
"01104","zcta",2023,72.69,96.05,116.11,80.85,"education_score",73.53
"01105","zcta",2023,42.85,84.74,114.74,82.22,"education_score",46.93
"01106","zcta",2023,124.88,144.16,113.19,82.53,"education_score",132.55
"01107","zcta",2023,43.83,125.8,131.71,88.13,"education_score",58.08
"01108","zcta",2023,84.11,96.74,104.46,79.08,"education_score",85.26
"01109","zcta",2023,73.92,82.59,123.58,60.32,"education_score",69.2
"01118","zcta",2023,99.37,112.43,105,95.42,"education_score",102.76
"01119","zcta",2023,92.59,98.24,104.19,86.92,"education_score",92.62
"01128","zcta",2023,115.17,103.52,109.33,103.25,"education_score",112.14
"01129","zcta",2023,115.78,112.94,89.26,93.89,"education_score",118.22
"01151","zcta",2023,77.05,94.84,110.52,103.83,"education_score",78.45
"01201","zcta",2023,110.18,104.74,92.73,63.13,"education_score",110.36
"01220","zcta",2023,107.09,107.52,84.16,105.57,"education_score",110.65
"01222","zcta",2023,84.29,120.02,111.36,112.82,"education_score",93.04
"01223","zcta",2023,118.72,115.57,84.42,109.06,"education_score",122.98
"01224","zcta",2023,96.63,104.64,78.73,109.55,"education_score",104.18
"01225","zcta",2023,108.17,119.95,88.82,105.75,"education_score",114.62
"01226","zcta",2023,117.26,131.32,94.13,103.99,"education_score",124.95
"01229","zcta",2023,119.67,88.62,48.51,112.48,"education_score",121.46
"01230","zcta",2023,118.81,84.4,87.9,94.8,"education_score",113.11
"01235","zcta",2023,107.12,106.97,84.01,110.44,"education_score",110.65
"01236","zcta",2023,120.79,99.31,89.4,106.59,"education_score",120.03
"01237","zcta",2023,116.36,125.81,94.85,109.78,"education_score",122.32
"01238","zcta",2023,120.04,121.35,87.54,103.48,"education_score",125.53
"01240","zcta",2023,116.31,95.06,88.16,100.67,"education_score",114.47
"01242","zcta",2023,114.66,104.64,96.94,108.09,"education_score",113.35
"01243","zcta",2023,124.17,128.44,59.42,109.55,"education_score",135.34
"01244","zcta",2023,121.08,102.61,57.51,119.01,"education_score",124.58
"01245","zcta",2023,97.79,108.79,85.94,109.55,"education_score",105.15
"01247","zcta",2023,102.05,92.82,97.16,93.07,"education_score",99.91
