"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"08001007801","tract",2019,156.07,80.81,127.78,95.26,"education_score",153.87
"08001007802","tract",2019,150.81,75.38,106.54,95.49,"education_score",146.82
"08001007900","tract",2019,132.42,104.88,124.03,113.73,"education_score",129.38
"08001008000","tract",2019,136.19,97.47,113.46,98.38,"education_score",131.2
"08001008100","tract",2019,91.32,96.96,94.73,98.46,"education_score",90.47
"08001008200","tract",2019,126.67,93.37,105.84,103.76,"education_score",124.83
"08001008308","tract",2019,120.38,71.29,129.71,105.72,"education_score",129.6
"08001008309","tract",2019,138.65,95.59,130.32,103.07,"education_score",138.15
"08001008353","tract",2019,105.68,117.09,115.02,134.66,"education_score",104.48
"08001008401","tract",2019,93.89,96.57,111.3,122.23,"education_score",100.37
"08001008402","tract",2019,91.76,100.26,127.38,107.65,"education_score",100.3
"08001008505","tract",2019,99.18,97.41,87.83,112.95,"education_score",99.67
"08001008506","tract",2019,102.96,86.72,113.25,104.83,"education_score",110.62
"08001008507","tract",2019,99.05,83.78,109.55,108.39,"education_score",107.69
"08001008508","tract",2019,96.78,105.34,117.76,95.03,"education_score",100.69
"08001008523","tract",2019,90.5,100.35,105.36,111.82,"education_score",95.28
"08001008524","tract",2019,86.95,121.8,128.46,88.6,"education_score",90
"08001008526","tract",2019,97.98,99.97,104.62,98.56,"education_score",99.79
"08001008529","tract",2019,96.76,104.41,86.71,102.56,"education_score",94.5
"08001008533","tract",2019,89.08,103.98,119.18,85.73,"education_score",95.03
"08001008534","tract",2019,106.04,98.63,118.85,95.02,"education_score",109.44
"08001008535","tract",2019,97.23,112.15,124.46,96.72,"education_score",100.61
"08001008536","tract",2019,92.4,117.99,123.28,87.15,"education_score",94.71
"08001008537","tract",2019,100.61,113.29,133.63,107.21,"education_score",105.26
"08001008538","tract",2019,86.34,113.94,134.89,107.47,"education_score",93.55
"08001008539","tract",2019,87.94,113.69,146.61,97.4,"education_score",98.38
"08001008540","tract",2019,82.79,110.81,112.56,120.59,"education_score",87.8
"08001008541","tract",2019,86.29,125.52,86.98,115.26,"education_score",80.21
"08001008542","tract",2019,93.74,112.01,122.39,107.1,"education_score",98.11
"08001008543","tract",2019,104.36,101.19,122.41,97.96,"education_score",108.37
"08001008544","tract",2019,84.65,111.23,129.33,92.66,"education_score",91.62
"08001008545","tract",2019,90.16,120.42,115.44,94.64,"education_score",91
"08001008546","tract",2019,96.51,113.39,123.59,88.6,"education_score",99.07
"08001008547","tract",2019,96.02,88.05,109.96,99.06,"education_score",103.25
"08001008548","tract",2019,79.02,116.06,99.29,88.75,"education_score",79.54
"08001008549","tract",2019,89.91,115.89,124.27,86.69,"education_score",94.12
"08001008550","tract",2019,95.32,113.84,104.9,107.56,"education_score",94.88
"08001008551","tract",2019,96.56,137.18,131.5,88.78,"education_score",94.13
"08001008603","tract",2019,112.02,126.45,116.94,97.15,"education_score",106.85
"08001008604","tract",2019,110.11,86.43,81.21,105.39,"education_score",108.37
"08001008605","tract",2019,96.68,114.49,94.08,127.66,"education_score",92.93
"08001008606","tract",2019,109.73,86.26,106.01,113.9,"education_score",113.8
"08001008705","tract",2019,133.21,82.52,120.36,116.96,"education_score",135.3
"08001008706","tract",2019,145.76,106.71,151.77,110.33,"education_score",144.11
"08001008709","tract",2019,142.49,96.4,119.95,120.22,"education_score",138.39
