"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"40001376600","tract",2019,119.03,69.93,95.39,102.54,"education_score",120.92
"40001376700","tract",2019,107.2,85.18,113.47,103.01,"education_score",113.48
"40001376800","tract",2019,111.92,68.78,112.23,155.54,"education_score",120.33
"40001376900","tract",2019,119.91,62.16,122.13,102.82,"education_score",129.21
"40001377000","tract",2019,115.96,72.72,111.57,128.44,"education_score",121.53
"40003955600","tract",2019,99.75,98.54,101.8,121.59,"education_score",100.68
"40003955700","tract",2019,93.33,76.29,92.27,109.49,"education_score",100.14
"40003956000","tract",2019,NA,NA,NA,NA,"education_score",NA
"40005587600","tract",2019,NA,NA,NA,NA,"education_score",NA
"40005587700","tract",2019,113.04,57.8,109,100.09,"education_score",122.29
"40005587800","tract",2019,102.57,70.16,102.03,130.45,"education_score",110.72
"40005587900","tract",2019,106.87,71.04,92.45,109.4,"education_score",110.83
"40007951600","tract",2019,107.89,74.23,111.09,120.32,"education_score",115.37
"40007951700","tract",2019,105.89,78.81,110.63,164.55,"education_score",111.31
"40007951800","tract",2019,122.68,75,110.88,121.96,"education_score",125.76
"40009966100","tract",2019,104.85,86.73,104.02,102.09,"education_score",108.5
"40009966200","tract",2019,102.39,79.44,127.82,129.71,"education_score",114.46
"40009966500","tract",2019,102.27,97.96,111.79,127.09,"education_score",105.67
"40009966800","tract",2019,108.81,82.89,86.82,123.94,"education_score",109.7
"40011958600","tract",2019,114.98,65.22,111.66,107.73,"education_score",122.53
"40011958700","tract",2019,93.15,87.07,102.72,113.31,"education_score",98.46
"40011958800","tract",2019,104.58,67.78,79.48,109.79,"education_score",106.28
"40011958900","tract",2019,NA,NA,NA,NA,"education_score",NA
"40011959000","tract",2019,98.76,72.56,106.68,163.48,"education_score",108.66
"40013795600","tract",2019,101.11,86.32,94.71,103.73,"education_score",103.65
"40013795700","tract",2019,108.11,80.86,108.12,118.27,"education_score",112.97
"40013795900","tract",2019,98.96,83.8,96.79,107.11,"education_score",102.58
"40013796001","tract",2019,101.81,75.15,105.45,130.4,"education_score",109.94
"40013796002","tract",2019,100.46,91.44,103.91,98.78,"education_score",103.71
"40013796100","tract",2019,97.11,82.1,118.35,97.96,"education_score",105.88
"40013796200","tract",2019,98.56,66,108.22,92.66,"education_score",108.98
"40013796300","tract",2019,105.64,82.93,102.4,99.4,"education_score",109.06
"40013796400","tract",2019,127.34,62.65,116.45,97.7,"education_score",134.48
"40013796500","tract",2019,113.5,86.6,96.25,88.83,"education_score",112.94
"40013796600","tract",2019,108.2,79.93,99.15,107.44,"education_score",112.26
"40015161600","tract",2019,121.99,83.83,98.38,150.01,"education_score",121.23
"40015161700","tract",2019,111.55,85.27,108.03,105.22,"education_score",114.58
"40015161800","tract",2019,111.87,80.85,111.86,105.27,"education_score",116.87
"40015161900","tract",2019,102.95,79.88,96.55,112.59,"education_score",106.66
"40015162000","tract",2019,96.61,77.63,96.62,116.39,"education_score",102.72
"40015162100","tract",2019,104.61,71.71,120.06,110.2,"education_score",115.5
"40015162200","tract",2019,92.07,79.39,99.34,108.41,"education_score",99.87
"40015162300","tract",2019,102.8,77.57,116.68,137.25,"education_score",110.78
"40017300100","tract",2019,99.27,76.12,101.85,169.18,"education_score",107.27
"40017300201","tract",2019,92.15,95.42,128.54,123.03,"education_score",101.89
"40017300202","tract",2019,107.39,88.21,103.51,95.59,"education_score",109.19
"40017300300","tract",2019,105.12,66.81,124.72,88.6,"education_score",118.75
"40017300400","tract",2019,126.32,79.95,98.01,91.5,"education_score",124.6
"40017300500","tract",2019,108.4,81.13,104.54,102.93,"education_score",113.22
"40017300600","tract",2019,91.27,90.27,90.26,100.57,"education_score",94.36
"40017300700","tract",2019,110.35,86.43,93.89,128.42,"education_score",111.47
"40017300801","tract",2019,90.68,108.12,139.74,131.33,"education_score",100.15
"40017300802","tract",2019,92.04,107.31,103.73,87.11,"education_score",92.7
"40017300901","tract",2019,89.18,72.68,101.22,94.23,"education_score",98.49
