"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"06001400100","tract",2019,77.52,141.91,73.57,100.77,"education_score",64.9
"06001400200","tract",2019,65.46,143.64,79.65,96.72,"education_score",57.02
"06001400300","tract",2019,75.6,146.8,79.28,87.88,"education_score",63.77
"06001400400","tract",2019,72.4,142.42,90.39,97.45,"education_score",65.18
"06001400500","tract",2019,71.88,113.87,76.46,88.6,"education_score",69.82
"06001400600","tract",2019,71.4,121.25,76.81,90.63,"education_score",66.96
"06001400700","tract",2019,79.9,114.49,79.02,88.6,"education_score",76.52
"06001400800","tract",2019,78.49,125.42,91.47,88.6,"education_score",75.31
"06001400900","tract",2019,89.1,117.27,95.7,92.66,"education_score",86.33
"06001401000","tract",2019,96.05,122.12,82.13,96.72,"education_score",87.81
"06001401100","tract",2019,77.06,114.4,70.39,88.6,"education_score",72.28
"06001401200","tract",2019,76.35,125.25,69.39,96.72,"education_score",68.63
"06001401300","tract",2019,87.49,114.37,61.88,88.6,"education_score",78.85
"06001401400","tract",2019,98.93,107.06,85.65,88.6,"education_score",94.06
"06001401500","tract",2019,88,106.85,74.11,92.04,"education_score",83.88
"06001401600","tract",2019,89.66,112.99,86.87,92.66,"education_score",86.47
"06001401700","tract",2019,77.85,110.39,69.63,87.65,"education_score",74.34
"06001401800","tract",2019,89.88,102.81,85.2,88.6,"education_score",88.69
"06001402200","tract",2019,93.37,118.17,107.49,92.66,"education_score",91.93
"06001402400","tract",2019,94.3,115.07,84.03,90,"education_score",87.48
"06001402500","tract",2019,101.88,96.36,114.28,101.88,"education_score",106.59
"06001402600","tract",2019,113.66,106.4,71.53,101.83,"education_score",102.07
"06001402700","tract",2019,90.22,118.16,103.65,96.72,"education_score",88.29
"06001402800","tract",2019,90.63,135.33,63.92,88.6,"education_score",75.43
"06001402900","tract",2019,103.24,137.26,67.42,88.6,"education_score",84.76
"06001403000","tract",2019,128.47,156.02,66.94,88.6,"education_score",98.87
"06001403100","tract",2019,91.62,138.68,62.75,96.1,"education_score",74.74
"06001403300","tract",2019,101.7,141.73,66.03,112.95,"education_score",83.29
"06001403400","tract",2019,76.55,105.51,61.97,98.73,"education_score",72.27
"06001403501","tract",2019,78.3,124.97,64.87,88.6,"education_score",70.04
"06001403502","tract",2019,77.19,115.47,58.67,88.6,"education_score",70.01
"06001403600","tract",2019,80.23,114.2,72.84,88.6,"education_score",75.71
"06001403701","tract",2019,76.06,111.55,60.7,88.6,"education_score",70.47
"06001403702","tract",2019,73.77,118.68,60.67,88.6,"education_score",66.76
"06001403800","tract",2019,67.83,135.02,63.97,108.89,"education_score",58.88
"06001403900","tract",2019,71.95,115.71,72.3,88.6,"education_score",68.95
"06001404000","tract",2019,69.65,122.64,62.05,93.18,"education_score",62.48
"06001404101","tract",2019,68.01,141.92,62.86,104.22,"education_score",56.53
"06001404102","tract",2019,76.7,132.19,46.77,90.7,"education_score",62.67
"06001404200","tract",2019,74.51,164.09,107.6,92.66,"education_score",63.7
"06001404300","tract",2019,68.17,142.74,87.67,92.66,"education_score",60.9
"06001404400","tract",2019,74.28,137.61,89.98,92.66,"education_score",67.54
"06001404501","tract",2019,73.99,167.92,97.66,88.6,"education_score",60.23
"06001404502","tract",2019,72.32,168.09,83.83,100.77,"education_score",56.5
"06001404600","tract",2019,70.3,154.44,82.53,112.53,"education_score",59.16
"06001404700","tract",2019,67.37,154.02,77.71,96.72,"education_score",55.08
"06001404800","tract",2019,84.92,141.61,93.21,95.45,"education_score",74.82
"06001404900","tract",2019,80.59,140.96,79.73,96.72,"education_score",70.29
"06001405000","tract",2019,69.18,159.39,80.23,88.6,"education_score",55.83
"06001405100","tract",2019,68.91,151.17,87,108.89,"education_score",59.88
"06001405200","tract",2019,77.74,119.93,66.15,92.66,"education_score",70.69
