"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"24001000100","tract",2019,108.11,103.82,87.66,102.71,"education_score",103.68
"24001000200","tract",2019,103.28,85.74,64.65,92.66,"education_score",99.39
"24001000300","tract",2019,95.47,100.3,105.04,104.94,"education_score",97.54
"24001000400","tract",2019,94.19,100.12,97.1,89.18,"education_score",95.29
"24001000500","tract",2019,NA,NA,NA,NA,"education_score",NA
"24001000600","tract",2019,88.22,91.26,104.34,92.66,"education_score",95.02
"24001000700","tract",2019,101.98,76.29,109.57,96.09,"education_score",109.7
"24001000800","tract",2019,110.46,85.37,96.79,99.67,"education_score",111.68
"24001001000","tract",2019,99.11,77.8,96.77,115.65,"education_score",104.07
"24001001100","tract",2019,95.36,92.08,77.27,143.35,"education_score",93.15
"24001001200","tract",2019,86.23,113.95,100.93,146.44,"education_score",86.45
"24001001300","tract",2019,NA,NA,NA,NA,"education_score",NA
"24001001401","tract",2019,81.33,97.39,77.16,116.6,"education_score",80.84
"24001001402","tract",2019,92.15,101.7,77.93,95.83,"education_score",89.55
"24001001502","tract",2019,100.76,73.68,72.68,115.65,"education_score",103.05
"24001001503","tract",2019,94.37,82.81,75.7,112.12,"education_score",96.34
"24001001600","tract",2019,88.6,86.39,94.91,126.53,"education_score",93.26
"24001001700","tract",2019,90.53,97.98,112.56,88.6,"education_score",94.93
"24001001800","tract",2019,NA,NA,NA,NA,"education_score",NA
"24001001900","tract",2019,93.73,99.18,101.67,84.54,"education_score",96.29
"24001002000","tract",2019,89.82,72.94,90.65,106.66,"education_score",98.92
"24001002100","tract",2019,101.8,80.07,95.05,103.2,"education_score",106.01
"24001002200","tract",2019,95.83,89.19,74.24,94.83,"education_score",94.69
"24003701101","tract",2019,82.74,122.57,96.21,86.56,"education_score",79.76
"24003701102","tract",2019,95.1,131.66,83.9,88.6,"education_score",84.33
"24003701200","tract",2019,85.78,137.18,99.94,88.6,"education_score",79.45
"24003701300","tract",2019,91.69,128.59,99.22,92.66,"education_score",85.86
"24003701400","tract",2019,93.82,117.78,100.21,172.18,"education_score",91.93
"24003702100","tract",2019,80.19,131.43,83.61,94.8,"education_score",73.15
"24003702204","tract",2019,76.36,124.99,108.76,88.6,"education_score",76.8
"24003702205","tract",2019,80,139.06,100.53,100.64,"education_score",73.97
"24003702206","tract",2019,74.86,107.89,116.38,97.9,"education_score",81.72
"24003702208","tract",2019,79.18,133.15,110.98,88.6,"education_score",77.12
"24003702209","tract",2019,80.66,143.18,124.47,88.6,"education_score",78.09
"24003702300","tract",2019,94.58,141.26,105.53,87.16,"education_score",85.25
"24003702402","tract",2019,77.9,112.89,73.53,100,"education_score",74.45
"24003702500","tract",2019,96.02,119.68,101.69,85.78,"education_score",92.03
"24003702601","tract",2019,77.14,126.9,87.56,88.6,"education_score",71.98
"24003702602","tract",2019,77.41,133.18,81.85,105.34,"education_score",69.61
"24003702701","tract",2019,74.38,130.33,67.56,96.8,"education_score",65.46
"24003702702","tract",2019,69.38,167.39,88,88.6,"education_score",55.13
"24003706101","tract",2019,79.95,113.62,89.76,114.28,"education_score",78.17
"24003706301","tract",2019,83.95,115.04,81.44,96.24,"education_score",79.75
"24003706302","tract",2019,80.2,119.04,56.52,106.8,"education_score",69.69
"24003706401","tract",2019,124.17,102.09,103.47,102.87,"education_score",118.76
"24003706402","tract",2019,94.12,110.43,96.44,87.7,"education_score",91.86
"24003706500","tract",2019,90.87,110.76,80.87,98.94,"education_score",86.3
"24003706600","tract",2019,86.54,117.86,103.16,126.49,"education_score",85.95
"24003706700","tract",2019,NA,NA,NA,NA,"education_score",NA
"24003707001","tract",2019,88.11,120.43,96.21,96.21,"education_score",84.77
"24003707002","tract",2019,85.25,121.25,90.44,96.72,"education_score",81.36
"24003708001","tract",2019,84.05,128.02,79.11,88.6,"education_score",76.12
"24003708004","tract",2019,96.77,141.16,115.19,108.14,"education_score",90.8
"24003730100","tract",2019,87.43,127.67,88.09,102.35,"education_score",80.71
"24003730203","tract",2019,100.49,83.66,98.33,117.46,"education_score",105.32
"24003730204","tract",2019,108.34,90.69,120.55,95.61,"education_score",113.97
"24003730300","tract",2019,103.4,101.35,100.04,88.6,"education_score",102.08
"24003730401","tract",2019,106.59,110.03,97.54,92.66,"education_score",101.62
"24003730402","tract",2019,104.65,118.71,80.35,127.07,"education_score",95.17
"24003730502","tract",2019,90.3,129.18,107.42,105.22,"education_score",86.27
"24003730504","tract",2019,85.87,107.88,94.04,124.96,"education_score",86.77
"24003730505","tract",2019,103.33,98.08,122.16,106.93,"education_score",107.58
"24003730506","tract",2019,92.61,94.18,92.77,148.91,"education_score",96.65
"24003730601","tract",2019,78.8,149.47,111.11,99.59,"education_score",71.88
"24003730603","tract",2019,92.33,128.82,116.95,88.89,"education_score",89.17
"24003730604","tract",2019,74.27,140.87,115.6,122.76,"education_score",72.42
"24003730700","tract",2019,83.8,134.45,114.42,102.92,"education_score",81.3
"24003730800","tract",2019,77.07,160.14,93.92,101.76,"education_score",64.14
"24003730901","tract",2019,77,169.78,107.24,88.31,"education_score",63.54
"24003730902","tract",2019,79.9,143.17,106.72,101.46,"education_score",73.5
"24003731002","tract",2019,84.32,112.23,100.62,90.27,"education_score",84.69
"24003731003","tract",2019,83.72,115.95,107.38,92.66,"education_score",85.02
"24003731004","tract",2019,77.19,126.09,103.93,86.96,"education_score",76.18
"24003731102","tract",2019,79.29,123.34,117.67,92.66,"education_score",81.5
"24003731103","tract",2019,86.76,132.97,119.49,88.6,"education_score",84.6
"24003731104","tract",2019,86.55,121.12,110.91,107.85,"education_score",86.51
"24003731105","tract",2019,82.29,116.17,130.91,100.77,"education_score",88.34
"24003731201","tract",2019,78.07,134.9,117.01,88.6,"education_score",77.3
"24003731202","tract",2019,88.35,115.17,97.43,88.6,"education_score",86.62
"24003731203","tract",2019,85.92,124.06,116.05,92.66,"education_score",85.86
"24003731204","tract",2019,90.85,117.45,90.53,96.24,"education_score",86.41
"24003731303","tract",2019,91.03,131.41,93.54,96.72,"education_score",83.98
"24003731306","tract",2019,88.67,130.35,91.54,95.81,"education_score",80.87
"24003731307","tract",2019,85.4,120.55,108.09,94.74,"education_score",85.2
"24003731308","tract",2019,94.93,120.21,77.68,96.03,"education_score",86.25
"24003731309","tract",2019,101.14,121.36,109.4,95.09,"education_score",97.02
"24003731310","tract",2019,97.09,95.32,104.31,110.93,"education_score",100.83
"24003731311","tract",2019,85.52,105.84,102.69,88.6,"education_score",88.14
"24003740102","tract",2019,83.16,111.26,88.99,121.66,"education_score",82.63
"24003740103","tract",2019,89.2,112.7,87.13,94.06,"education_score",86.02
"24003740104","tract",2019,80.79,123.87,114.9,94.19,"education_score",81.58
"24003740105","tract",2019,90.27,120.34,134.86,86.55,"education_score",95.11
"24003740201","tract",2019,95.37,91.58,104.32,108.68,"education_score",100.46
"24003740203","tract",2019,89.06,131.11,103.89,94.58,"education_score",84.2
"24003740303","tract",2019,88.01,129.27,97.02,88.6,"education_score",82.96
"24003740304","tract",2019,83,122.34,93.52,96.09,"education_score",79.19
"24003740305","tract",2019,85.94,100.98,142.53,98.35,"education_score",98.36
"24003740400","tract",2019,NA,NA,NA,NA,"education_score",NA
"24003740500","tract",2019,78.77,115.49,105.44,86.32,"education_score",79.98
"24003740601","tract",2019,78.31,101.86,160.72,131.92,"education_score",97.24
"24003740602","tract",2019,89.36,117.08,132.93,114.53,"education_score",94.45
"24003740603","tract",2019,NA,NA,NA,NA,"education_score",NA
"24003740701","tract",2019,74.78,131.87,111.96,86.91,"education_score",74.38
