"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"31001965400","tract",2019,88.64,99.35,116.88,137.63,"education_score",95.68
"31001965500","tract",2019,98.85,88.13,110.43,100.43,"education_score",104.05
"31001965600","tract",2019,92.72,65.32,110.73,95.82,"education_score",104.52
"31001965700","tract",2019,101.22,71.91,106.55,119.21,"education_score",109.51
"31001965800","tract",2019,101.32,92.59,92.32,88.53,"education_score",101.58
"31001965900","tract",2019,96.17,104.95,95.94,118.26,"education_score",95.12
"31001966000","tract",2019,104.11,85.33,97.11,115.94,"education_score",107.19
"31001966100","tract",2019,123.47,75.36,105.65,88.63,"education_score",124.67
"31001966200","tract",2019,95.81,88.72,109.76,88.6,"education_score",102.74
"31003979600","tract",2019,91.31,83.52,82.43,111.68,"education_score",95.22
"31003979700","tract",2019,95.18,72.37,118.15,140.26,"education_score",108.08
"31003979800","tract",2019,94.97,68.01,97.74,144.41,"education_score",105.04
"31005958300","tract",2019,92.66,65.39,123.7,154.23,"education_score",106.69
"31007954000","tract",2019,92.58,92.34,84.86,114.47,"education_score",94.53
"31009972400","tract",2019,85.69,64.22,92.84,172.8,"education_score",96.39
"31011960100","tract",2019,91.32,98.37,98.66,120.52,"education_score",94.47
"31011960200","tract",2019,92.64,87.66,87.33,105.26,"education_score",94.9
"31013951100","tract",2019,92.09,69.05,83.24,131,"education_score",99.38
"31013951200","tract",2019,104.45,58.85,120.13,127.2,"education_score",118.58
"31013951300","tract",2019,107.01,76.48,82.17,99.84,"education_score",108.15
"31015975800","tract",2019,91.7,72.53,91.4,131.3,"education_score",99.76
"31017975000","tract",2019,91.63,74.41,89.47,169.37,"education_score",99.65
"31019968900","tract",2019,95.11,82.69,108.74,118.43,"education_score",103.03
"31019969000","tract",2019,91.43,92.37,111.84,113.89,"education_score",98.49
"31019969100","tract",2019,106.64,83.93,110.3,113.04,"education_score",111.73
"31019969202","tract",2019,81,89.63,108.75,100.64,"education_score",88.96
"31019969203","tract",2019,80.76,94.46,105.56,98.58,"education_score",87.64
"31019969204","tract",2019,82.84,98.72,105.21,120.24,"education_score",87.88
"31019969300","tract",2019,101.41,71.58,110.42,89.95,"education_score",110.46
"31019969400","tract",2019,90.97,86.68,104.99,120.61,"education_score",98.44
"31019969500","tract",2019,92.22,57.64,88.94,103.31,"education_score",102.34
"31019969600","tract",2019,89.72,72.71,144.54,87.42,"education_score",105.12
"31019969700","tract",2019,95.51,92.51,92.96,117.34,"education_score",97.56
"31021963200","tract",2019,94.83,80.84,107.29,106.2,"education_score",102.88
"31021963300","tract",2019,99.24,86.42,102.51,101.79,"education_score",103.14
"31021963400","tract",2019,97.5,75.18,79.43,133.54,"education_score",100.29
"31023967600","tract",2019,96.76,97.11,92.56,97.4,"education_score",97.04
"31023967700","tract",2019,93.8,74.62,95.32,100.82,"education_score",100.12
"31023967800","tract",2019,96.51,81.39,93.95,125.88,"education_score",100.81
"31025965600","tract",2019,89.25,100.16,82.24,124.61,"education_score",88.52
"31025965700","tract",2019,90.7,110.13,103.08,103.08,"education_score",91.1
"31025965800","tract",2019,85.98,110.79,93.14,88.6,"education_score",85.24
"31025965900","tract",2019,88.49,91.27,104.81,125.47,"education_score",95.63
"31025966000","tract",2019,90.65,104.33,111.69,100.42,"education_score",94.14
"31025966100","tract",2019,99.53,95.95,123.54,118.57,"education_score",107
"31027977100","tract",2019,99.36,85.75,99.47,130.76,"education_score",103.65
"31027977200","tract",2019,94.42,77.11,105.19,118.8,"education_score",103.27
"31029961900","tract",2019,108.74,69.76,100.32,109.52,"education_score",115.4
"31031955800","tract",2019,93.33,75.72,104.37,138.24,"education_score",103.35
"31031955900","tract",2019,95.96,75.48,79.92,132,"education_score",99.28
