"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"17001","county",2019,80.96,92.68,94.87,98.52,"education_score",112.08
"17003","county",2019,104.38,74.82,98.3,106.91,"education_score",84.82
"17005","county",2019,86.9,81.72,102.06,103.95,"education_score",103.35
"17007","county",2019,104.26,130.26,117.65,99.75,"education_score",105.93
"17009","county",2019,104.94,106.28,75.9,105.17,"education_score",98.64
"17011","county",2019,91.27,101.5,93.36,101.7,"education_score",105.99
"17013","county",2019,90.86,112.76,94.73,103.15,"education_score",108.97
"17015","county",2019,89.56,87.87,78.49,101.48,"education_score",102.54
"17017","county",2019,114.96,80.45,106.01,104.45,"education_score",80.72
"17019","county",2019,65.25,108.69,127.08,89.49,"education_score",136.49
"17021","county",2019,93.52,104.75,89.13,101.2,"education_score",105.8
"17023","county",2019,88.91,104.99,99.43,103.92,"education_score",106.91
"17025","county",2019,100.43,93.84,94.02,102.57,"education_score",94.81
"17027","county",2019,87.92,114.03,91.66,102.25,"education_score",112.99
"17029","county",2019,82.33,90.01,107.68,99.52,"education_score",112.73
"17031","county",2019,89.64,138.05,101.6,-131.98,"education_score",155.37
"17033","county",2019,100.16,84.78,86.68,101.46,"education_score",94.51
"17035","county",2019,96.14,93.43,99.52,104.58,"education_score",97.39
"17037","county",2019,79.93,106.24,127.87,96.32,"education_score",120.18
"17039","county",2019,91.63,101.87,95.02,102.13,"education_score",104.87
"17041","county",2019,120.62,109.43,93.76,100.46,"education_score",87.01
"17043","county",2019,71.55,141.8,109.61,51.71,"education_score",144.21
"17045","county",2019,91.42,100,83.52,103.13,"education_score",105.3
"17047","county",2019,90.48,86.62,98.59,104.28,"education_score",98.97
"17049","county",2019,84.82,101.87,96.1,99.64,"education_score",111.33
"17051","county",2019,110.98,98.16,91.95,101.39,"education_score",89.59
"17053","county",2019,93.16,117.68,100.05,106.18,"education_score",109.12
"17055","county",2019,95.97,96.3,93.66,99.62,"education_score",99.02
"17057","county",2019,95.4,98.68,94.76,100.45,"education_score",101.22
"17059","county",2019,105.19,85.91,94.2,106.18,"education_score",88.11
"17061","county",2019,95.29,83.9,90.57,106.21,"education_score",95.54
"17063","county",2019,84.9,125.69,121.78,98.55,"education_score",116.63
"17065","county",2019,92.09,79.62,90.02,103.05,"education_score",99.13
"17067","county",2019,81.29,84.13,90.8,103.45,"education_score",106.65
"17069","county",2019,128.14,116.32,77.61,107.1,"education_score",82.76
"17071","county",2019,92.43,72.7,70.93,102.27,"education_score",96.64
"17073","county",2019,88.44,108.07,101.02,99.65,"education_score",110.34
"17075","county",2019,95.71,96.18,98.48,101.14,"education_score",99.41
"17077","county",2019,79.45,69.35,121.7,98.46,"education_score",111.62
"17079","county",2019,96.47,84.53,95.53,102.32,"education_score",95.31
"17081","county",2019,98.07,85.58,94.96,101.01,"education_score",95.56
"17083","county",2019,84.33,92.47,95.57,101.29,"education_score",108.68
