"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"24001","county",2019,88.04,103.57,87.79,100.04,"education_score",111.18
"24003","county",2019,74.22,157.55,102.11,70.92,"education_score",143.88
"24005","county",2019,77.59,142.58,97.53,67.38,"education_score",137.76
"24009","county",2019,74.3,174.81,112.6,98.33,"education_score",142.16
"24011","county",2019,109.33,112.82,110.38,100.64,"education_score",95.57
"24013","county",2019,76.11,148.64,102.37,94.15,"education_score",135.35
"24015","county",2019,89.6,132.43,102.8,96.81,"education_score",118.72
"24017","county",2019,78.93,164.01,115.6,94.24,"education_score",136.44
"24019","county",2019,95.98,113.93,94.14,101.62,"education_score",106.69
"24021","county",2019,76.67,153.6,114.35,90.73,"education_score",137.05
"24023","county",2019,90.58,96.02,80.46,102.22,"education_score",105.48
"24025","county",2019,76.25,147.83,103.14,92.33,"education_score",134.96
"24027","county",2019,58.69,169.12,122.33,86.69,"education_score",157.7
"24029","county",2019,81.64,115.28,80.55,104.25,"education_score",121.8
"24031","county",2019,73,157.34,108.15,50.07,"education_score",150.12
"24033","county",2019,96.34,143.38,105.93,55.45,"education_score",125.91
"24035","county",2019,74.64,149.38,100.67,99.93,"education_score",135.24
"24037","county",2019,85.45,157.55,113.95,96.14,"education_score",131.03
"24039","county",2019,105.76,69.87,94.8,101.83,"education_score",89.67
"24041","county",2019,78.58,135.72,79.2,101.59,"education_score",130.34
"24043","county",2019,96.41,119.45,96.73,93.67,"education_score",110.14
"24045","county",2019,94.2,120.62,114.94,97.11,"education_score",113.23
"24047","county",2019,84.54,117.21,75.17,101.02,"education_score",118.18
"24510","county",2019,92.89,134.54,94.69,69.15,"education_score",124.45
"24001","county",2019,88.04,103.57,87.79,100.04,"education_score",111.18
"24003","county",2019,74.22,157.55,102.11,70.92,"education_score",143.88
"24005","county",2019,77.59,142.58,97.53,67.38,"education_score",137.76
"24009","county",2019,74.3,174.81,112.6,98.33,"education_score",142.16
"24011","county",2019,109.33,112.82,110.38,100.64,"education_score",95.57
"24013","county",2019,76.11,148.64,102.37,94.15,"education_score",135.35
"24015","county",2019,89.6,132.43,102.8,96.81,"education_score",118.72
"24017","county",2019,78.93,164.01,115.6,94.24,"education_score",136.44
"24019","county",2019,95.98,113.93,94.14,101.62,"education_score",106.69
"24021","county",2019,76.67,153.6,114.35,90.73,"education_score",137.05
"24023","county",2019,90.58,96.02,80.46,102.22,"education_score",105.48
"24025","county",2019,76.25,147.83,103.14,92.33,"education_score",134.96
"24027","county",2019,58.69,169.12,122.33,86.69,"education_score",157.7
"24029","county",2019,81.64,115.28,80.55,104.25,"education_score",121.8
"24031","county",2019,73,157.34,108.15,50.07,"education_score",150.12
"24033","county",2019,96.34,143.38,105.93,55.45,"education_score",125.91
"24035","county",2019,74.64,149.38,100.67,99.93,"education_score",135.24
"24037","county",2019,85.45,157.55,113.95,96.14,"education_score",131.03
"24039","county",2019,105.76,69.87,94.8,101.83,"education_score",89.67
"24041","county",2019,78.58,135.72,79.2,101.59,"education_score",130.34
"24043","county",2019,96.41,119.45,96.73,93.67,"education_score",110.14
"24045","county",2019,94.2,120.62,114.94,97.11,"education_score",113.23
"24047","county",2019,84.54,117.21,75.17,101.02,"education_score",118.18
"24510","county",2019,92.89,134.54,94.69,69.15,"education_score",124.45
"24001","county",2019,88.04,103.57,87.79,100.04,"education_score",111.18
"24003","county",2019,74.22,157.55,102.11,70.92,"education_score",143.88
"24005","county",2019,77.59,142.58,97.53,67.38,"education_score",137.76
"24009","county",2019,74.3,174.81,112.6,98.33,"education_score",142.16
"24011","county",2019,109.33,112.82,110.38,100.64,"education_score",95.57
"24013","county",2019,76.11,148.64,102.37,94.15,"education_score",135.35
"24015","county",2019,89.6,132.43,102.8,96.81,"education_score",118.72
"24017","county",2019,78.93,164.01,115.6,94.24,"education_score",136.44
"24019","county",2019,95.98,113.93,94.14,101.62,"education_score",106.69
"24021","county",2019,76.67,153.6,114.35,90.73,"education_score",137.05
"24023","county",2019,90.58,96.02,80.46,102.22,"education_score",105.48
"24025","county",2019,76.25,147.83,103.14,92.33,"education_score",134.96
"24027","county",2019,58.69,169.12,122.33,86.69,"education_score",157.7
"24029","county",2019,81.64,115.28,80.55,104.25,"education_score",121.8
"24031","county",2019,73,157.34,108.15,50.07,"education_score",150.12
"24033","county",2019,96.34,143.38,105.93,55.45,"education_score",125.91
"24035","county",2019,74.64,149.38,100.67,99.93,"education_score",135.24
"24037","county",2019,85.45,157.55,113.95,96.14,"education_score",131.03
"24039","county",2019,105.76,69.87,94.8,101.83,"education_score",89.67
"24041","county",2019,78.58,135.72,79.2,101.59,"education_score",130.34
"24043","county",2019,96.41,119.45,96.73,93.67,"education_score",110.14
"24045","county",2019,94.2,120.62,114.94,97.11,"education_score",113.23
"24047","county",2019,84.54,117.21,75.17,101.02,"education_score",118.18
"24510","county",2019,92.89,134.54,94.69,69.15,"education_score",124.45
"24001","county",2019,88.04,103.57,87.79,100.04,"education_rnk",73.8491
"24003","county",2019,74.22,157.55,102.11,70.92,"education_rnk",98.5614
"24005","county",2019,77.59,142.58,97.53,67.38,"education_rnk",97.1547
"24009","county",2019,74.3,174.81,112.6,98.33,"education_rnk",98.0499
"24011","county",2019,109.33,112.82,110.38,100.64,"education_rnk",38.8107
"24013","county",2019,76.11,148.64,102.37,94.15,"education_rnk",95.9079
"24015","county",2019,89.6,132.43,102.8,96.81,"education_rnk",84.399
"24017","county",2019,78.93,164.01,115.6,94.24,"education_rnk",96.3875
"24019","county",2019,95.98,113.93,94.14,101.62,"education_rnk",64.8657
"24021","county",2019,76.67,153.6,114.35,90.73,"education_rnk",96.835
"24023","county",2019,90.58,96.02,80.46,102.22,"education_rnk",61.413
"24025","county",2019,76.25,147.83,103.14,92.33,"education_rnk",95.6522
"24027","county",2019,58.69,169.12,122.33,86.69,"education_rnk",99.7762
"24029","county",2019,81.64,115.28,80.55,104.25,"education_rnk",87.6598
"24031","county",2019,73,157.34,108.15,50.07,"education_rnk",99.3286
"24033","county",2019,96.34,143.38,105.93,55.45,"education_rnk",90.5051
"24035","county",2019,74.64,149.38,100.67,99.93,"education_rnk",95.7801
"24037","county",2019,85.45,157.55,113.95,96.14,"education_rnk",93.8619
"24039","county",2019,105.76,69.87,94.8,101.83,"education_rnk",28.5486
"24041","county",2019,78.58,135.72,79.2,101.59,"education_rnk",93.4463
"24043","county",2019,96.41,119.45,96.73,93.67,"education_rnk",71.7072
"24045","county",2019,94.2,120.62,114.94,97.11,"education_rnk",76.9182
"24047","county",2019,84.54,117.21,75.17,101.02,"education_rnk",83.6637
"24510","county",2019,92.89,134.54,94.69,69.15,"education_rnk",89.6419
"24001","county",2019,88.04,103.57,87.79,100.04,"education_rnk",73.8491
"24003","county",2019,74.22,157.55,102.11,70.92,"education_rnk",98.5614
"24005","county",2019,77.59,142.58,97.53,67.38,"education_rnk",97.1547
"24009","county",2019,74.3,174.81,112.6,98.33,"education_rnk",98.0499
"24011","county",2019,109.33,112.82,110.38,100.64,"education_rnk",38.8107
"24013","county",2019,76.11,148.64,102.37,94.15,"education_rnk",95.9079
"24015","county",2019,89.6,132.43,102.8,96.81,"education_rnk",84.399
"24017","county",2019,78.93,164.01,115.6,94.24,"education_rnk",96.3875
"24019","county",2019,95.98,113.93,94.14,101.62,"education_rnk",64.8657
"24021","county",2019,76.67,153.6,114.35,90.73,"education_rnk",96.835
"24023","county",2019,90.58,96.02,80.46,102.22,"education_rnk",61.413
"24025","county",2019,76.25,147.83,103.14,92.33,"education_rnk",95.6522
"24027","county",2019,58.69,169.12,122.33,86.69,"education_rnk",99.7762
"24029","county",2019,81.64,115.28,80.55,104.25,"education_rnk",87.6598
"24031","county",2019,73,157.34,108.15,50.07,"education_rnk",99.3286
"24033","county",2019,96.34,143.38,105.93,55.45,"education_rnk",90.5051
"24035","county",2019,74.64,149.38,100.67,99.93,"education_rnk",95.7801
"24037","county",2019,85.45,157.55,113.95,96.14,"education_rnk",93.8619
"24039","county",2019,105.76,69.87,94.8,101.83,"education_rnk",28.5486
"24041","county",2019,78.58,135.72,79.2,101.59,"education_rnk",93.4463
"24043","county",2019,96.41,119.45,96.73,93.67,"education_rnk",71.7072
"24045","county",2019,94.2,120.62,114.94,97.11,"education_rnk",76.9182
"24047","county",2019,84.54,117.21,75.17,101.02,"education_rnk",83.6637
"24510","county",2019,92.89,134.54,94.69,69.15,"education_rnk",89.6419
"24001","county",2019,88.04,103.57,87.79,100.04,"education_rnk",73.8491
