"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"47001","county",2019,99.06,110.33,91.23,98.25,"education_score",105.41
"47003","county",2019,114.27,103.69,112.87,99.81,"education_score",89.17
"47005","county",2019,114.99,92,86.14,100.43,"education_score",86.03
"47007","county",2019,131.69,92.25,68.33,102.39,"education_score",75.02
"47009","county",2019,92.02,99.62,87.52,97.06,"education_score",106.96
"47011","county",2019,102.48,96,104.1,97.33,"education_score",98.49
"47013","county",2019,124.84,79.88,85.98,100.48,"education_score",74.59
"47015","county",2019,101.12,112.51,85.41,106.31,"education_score",102.18
"47017","county",2019,105.01,92.26,96.3,101.39,"education_score",93.44
"47019","county",2019,103.01,91.22,79.58,100.63,"education_score",95.2
"47021","county",2019,97.19,114.19,96.49,100.76,"education_score",106.98
"47023","county",2019,102.53,88.74,112.14,100.17,"education_score",93.29
"47025","county",2019,115.24,82.12,88.87,101.04,"education_score",84.2
"47027","county",2019,119.79,91.98,86.46,104.12,"education_score",82.06
"47029","county",2019,118.91,79.98,81.49,101.39,"education_score",79.26
"47031","county",2019,103.13,93.33,103.63,99.67,"education_score",95.01
"47033","county",2019,112.11,93.97,110.43,102.39,"education_score",85.76
"47035","county",2019,102.86,77.41,68.41,100.85,"education_score",91.29
"47037","county",2019,81.23,120.3,90.41,68.64,"education_score",129.16
"47039","county",2019,102.64,93.24,90.61,102.29,"education_score",93.09
"47041","county",2019,112.45,95.4,92.22,100.89,"education_score",87.68
"47043","county",2019,107.71,110.29,97.87,99.76,"education_score",96.39
"47045","county",2019,108.71,100.44,109.17,100.9,"education_score",91.1
"47047","county",2019,95.97,113.51,66.78,100.84,"education_score",108.67
"47049","county",2019,112.53,77.89,87.54,101.23,"education_score",82.4
"47051","county",2019,97.77,96.87,97.23,101.75,"education_score",101.26
"47053","county",2019,102.33,104.94,105.02,99.49,"education_score",98.94
"47055","county",2019,104.67,95.02,88.85,101.35,"education_score",94.57
"47057","county",2019,121.55,90.75,85.38,101.99,"education_score",80.76
"47059","county",2019,104.75,86.19,85.62,99.91,"education_score",92.12
"47061","county",2019,134.76,78.69,93.36,107.08,"education_score",67.03
"47063","county",2019,116.21,98.67,105.42,99.23,"education_score",87.18
"47065","county",2019,85.4,117.24,88.2,85.53,"education_score",121.24
"47067","county",2019,121.18,72.34,87.86,104.45,"education_score",73.91
"47069","county",2019,117.07,98.74,87.54,103.61,"education_score",85.96
"47071","county",2019,116.12,94.27,89.91,102.73,"education_score",85.17
"47073","county",2019,109.82,92.48,86.85,100.08,"education_score",89.51
"47075","county",2019,112.19,90.91,95.73,100.89,"education_score",85.16
"47077","county",2019,112.36,103.2,102.92,103.95,"education_score",89.45
"47079","county",2019,101.53,107.1,87.14,100.94,"education_score",100.49
"47081","county",2019,122.72,85.1,87.18,100.43,"education_score",77.57
"47083","county",2019,124.69,78.69,103.25,103.83,"education_score",72.07
"47085","county",2019,108.67,101.12,90.57,102.6,"education_score",91.59
"47087","county",2019,125.09,99.61,74.56,104.52,"education_score",81.47
