"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"10001","county",2019,97.51,117.53,110.66,90.62,"education_score",109.19
"10003","county",2019,80.15,137.91,100.9,78.56,"education_score",131.91
"10005","county",2019,96.01,119.7,78.74,93.96,"education_score",110.69
"10001","county",2019,97.51,117.53,110.66,90.62,"education_score",109.19
"10003","county",2019,80.15,137.91,100.9,78.56,"education_score",131.91
"10005","county",2019,96.01,119.7,78.74,93.96,"education_score",110.69
"10001","county",2019,97.51,117.53,110.66,90.62,"education_score",109.19
"10003","county",2019,80.15,137.91,100.9,78.56,"education_score",131.91
"10005","county",2019,96.01,119.7,78.74,93.96,"education_score",110.69
"10001","county",2019,97.51,117.53,110.66,90.62,"education_rnk",70.0767
"10003","county",2019,80.15,137.91,100.9,78.56,"education_rnk",94.3095
"10005","county",2019,96.01,119.7,78.74,93.96,"education_rnk",72.922
"10001","county",2019,97.51,117.53,110.66,90.62,"education_rnk",70.0767
"10003","county",2019,80.15,137.91,100.9,78.56,"education_rnk",94.3095
"10005","county",2019,96.01,119.7,78.74,93.96,"education_rnk",72.922
"10001","county",2019,97.51,117.53,110.66,90.62,"education_rnk",70.0767
"10003","county",2019,80.15,137.91,100.9,78.56,"education_rnk",94.3095
"10005","county",2019,96.01,119.7,78.74,93.96,"education_rnk",72.922
"10001","county",2019,97.51,117.53,110.66,90.62,"education_state_rnk",0
"10003","county",2019,80.15,137.91,100.9,78.56,"education_state_rnk",100
"10005","county",2019,96.01,119.7,78.74,93.96,"education_state_rnk",50
"10001","county",2019,97.51,117.53,110.66,90.62,"education_state_rnk",0
"10003","county",2019,80.15,137.91,100.9,78.56,"education_state_rnk",100
"10005","county",2019,96.01,119.7,78.74,93.96,"education_state_rnk",50
"10001","county",2019,97.51,117.53,110.66,90.62,"education_state_rnk",0
"10003","county",2019,80.15,137.91,100.9,78.56,"education_state_rnk",100
"10005","county",2019,96.01,119.7,78.74,93.96,"education_state_rnk",50
