"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"22001","county",2019,125.06,89.49,107.29,98.52,"education_score",76.92
"22003","county",2019,117.02,81.38,97.17,102.67,"education_score",80.42
"22005","county",2019,92.87,140.09,116.73,96.37,"education_score",118.5
"22007","county",2019,130.26,83.48,94.17,102.69,"education_score",69.77
"22009","county",2019,123.36,86.55,103.61,100.1,"education_score",77.65
"22011","county",2019,108.3,96.74,106.68,100.65,"education_score",91.38
"22013","county",2019,111.95,93.19,97.55,105.61,"education_score",87.01
"22015","county",2019,91.52,121.09,109.53,96.06,"education_score",113.4
"22017","county",2019,96.35,108.49,106.3,88.71,"education_score",107.31
"22019","county",2019,97.29,106.68,108.77,89.52,"education_score",105.28
"22021","county",2019,126.35,81.27,103.23,100.65,"education_score",73.72
"22023","county",2019,107.92,84.63,99.57,107.51,"education_score",86.23
"22025","county",2019,128.81,93.88,91.62,105.13,"education_score",74.91
"22027","county",2019,113.91,62.24,72.72,103.61,"education_score",78.22
"22029","county",2019,119.79,77.74,113.43,101.26,"education_score",76.48
"22031","county",2019,115.94,97.39,111.96,100.78,"education_score",84.33
"22033","county",2019,82.43,118.36,107.63,81.15,"education_score",125
"22035","county",2019,NA,NA,NA,NA,"education_score",NA
"22037","county",2019,113.21,89.73,71.49,101.7,"education_score",88.62
"22039","county",2019,136.91,77.37,110.56,101.09,"education_score",63.57
"22041","county",2019,137.77,86.41,104.43,102.85,"education_score",65.55
"22043","county",2019,111.87,93.08,89.11,102.55,"education_score",88.75
"22045","county",2019,120.38,92.43,115.63,98.71,"education_score",81.09
"22047","county",2019,117.43,90.12,89.82,101.2,"education_score",84.81
"22049","county",2019,116.91,91.86,93.64,102.88,"education_score",84.09
"22051","county",2019,99.63,117.92,86.99,74.72,"education_score",113.04
"22053","county",2019,117.02,93.06,112.75,100.78,"education_score",82.97
"22055","county",2019,87.34,117.21,100.3,91.76,"education_score",118.49
"22057","county",2019,119.61,101.19,98.28,96.96,"education_score",86.1
"22059","county",2019,131.12,79.83,99.4,103.33,"education_score",69.58
"22061","county",2019,89.32,82.92,130.92,99.47,"education_score",107.83
"22063","county",2019,104.22,114.67,116.9,94.59,"education_score",100.64
"22065","county",2019,140.27,83.09,93.98,102.96,"education_score",63.62
"22067","county",2019,120.82,87.68,90.29,101.24,"education_score",80.02
"22069","county",2019,94.62,95.66,128.72,100.4,"education_score",102.8
"22071","county",2019,86.37,116.61,91.86,83.16,"education_score",122.54
"22073","county",2019,97.6,108.06,111.57,92.31,"education_score",105.81
"22075","county",2019,108.3,117.84,122.05,101.94,"education_score",99.88
"22077","county",2019,121.02,112.57,85.78,102.19,"education_score",88.85
"22079","county",2019,102.5,109.4,111.27,92.76,"education_score",101.75
"22081","county",2019,118.39,80.58,108.43,102.37,"education_score",78.44
"22083","county",2019,124.36,71.53,101.67,100.68,"education_score",70.72
"22085","county",2019,107.1,88.85,101.92,102.84,"education_score",88.3
"22087","county",2019,120.73,100.91,125.75,100.15,"education_score",83.86
"22089","county",2019,91.01,130.49,115.62,99.52,"education_score",114.78
"22091","county",2019,117.83,146.81,94.75,101.34,"education_score",103.35
