"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"37001","county",2019,101.4,115.98,105.78,94.18,"education_score",106.11
"37003","county",2019,111.56,106.07,85.11,100.81,"education_score",93.12
"37005","county",2019,128.76,81.35,78.63,109.79,"education_score",73.28
"37007","county",2019,114.62,93.76,86.92,98.99,"education_score",86.92
"37009","county",2019,97.55,99.51,73.76,101.19,"education_score",102.14
"37011","county",2019,106.56,75.63,74.93,110.07,"education_score",90.42
"37013","county",2019,101.69,100.47,89.61,100.23,"education_score",98.46
"37015","county",2019,118.26,86.59,76.73,105.25,"education_score",84.3
"37017","county",2019,113.88,95.5,85.98,100.48,"education_score",89.08
"37019","county",2019,85.48,101.31,60.17,97.89,"education_score",113.04
"37021","county",2019,77.81,106.97,80.43,91.27,"education_score",123.35
"37023","county",2019,114.19,92.38,80.25,98.71,"education_score",88.04
"37025","county",2019,87.82,123.98,124.41,93.46,"education_score",117.45
"37027","county",2019,119.95,97.14,87.14,99,"education_score",84.72
"37029","county",2019,97.43,106.8,114.35,101.13,"education_score",102.23
"37031","county",2019,82.56,111.56,79.59,99.31,"education_score",118.09
"37033","county",2019,115.31,101.04,78.33,101.59,"education_score",90.2
"37035","county",2019,99.62,106.28,101.25,94.52,"education_score",102.99
"37037","county",2019,88.53,137.09,88.48,98.31,"education_score",123.31
"37039","county",2019,100.01,96.72,66.68,103.26,"education_score",98.35
"37041","county",2019,102.93,101.43,95.53,101.03,"education_score",98.93
"37043","county",2019,89.66,98.55,79.09,104.93,"education_score",106.14
"37045","county",2019,108.83,98.03,103.01,97.6,"education_score",92.92
"37047","county",2019,112.67,90.42,89.37,98.84,"education_score",86.1
"37049","county",2019,92.06,109.08,95.42,95.87,"education_score",110.07
"37051","county",2019,86.6,102.33,117.02,84.78,"education_score",113.69
"37053","county",2019,87.61,115.59,96.9,101.02,"education_score",114.46
"37055","county",2019,73.52,102.87,88.41,100.7,"education_score",121.43
"37057","county",2019,106.64,106.9,97.56,94.72,"education_score",97.86
"37059","county",2019,98.3,117.59,96.74,100.99,"education_score",106.52
"37061","county",2019,139.98,79.45,114.45,99.6,"education_score",62.32
"37063","county",2019,81.99,126.83,100.24,87.25,"education_score",129.08
"37065","county",2019,114.29,90.14,97.94,99.16,"education_score",85.53
"37067","county",2019,88.94,111.66,110.44,88.36,"education_score",115.4
"37069","county",2019,103.46,110.69,97.67,99.19,"education_score",101.38
"37071","county",2019,103.5,113.47,97.47,91.55,"education_score",103.44
"37073","county",2019,96.63,97.4,95.22,101.22,"education_score",100.39
"37075","county",2019,117.3,71.43,96.78,103.93,"education_score",76.72
"37077","county",2019,106.28,118.53,95.85,99.73,"education_score",102.2
"37079","county",2019,131.96,92.57,93.33,99.62,"education_score",74.14
"37081","county",2019,87.02,113.22,109.75,77.4,"education_score",119.9
"37083","county",2019,117.63,91.09,93.46,99.56,"education_score",84.05
"37085","county",2019,97.65,104.28,126.85,95.89,"education_score",103.88
"37087","county",2019,95.45,101.64,75.59,99.32,"education_score",104.95
"37089","county",2019,88.67,102.71,79.77,97.33,"education_score",111.57
"37091","county",2019,110.91,81.14,91.13,101.46,"education_score",87.66
"37093","county",2019,102.22,99.66,127.43,98.69,"education_score",98.02
"37095","county",2019,131.64,87.51,96.12,106.34,"education_score",68.99
"37097","county",2019,92.32,116.4,106.02,93.6,"education_score",112.33
"37099","county",2019,88.58,99.68,102.16,99.89,"education_score",113.2
"37101","county",2019,101.17,111.35,121.77,92.41,"education_score",103.44
"37103","county",2019,120.37,95.16,78.82,110.66,"education_score",83.73
"37105","county",2019,112.2,101.07,111.7,98.48,"education_score",91.77
"37107","county",2019,121.54,86.96,102.27,99.45,"education_score",80.05
"37109","county",2019,96.46,119.64,93.07,97.73,"education_score",109.03
"37111","county",2019,107.62,99.99,88.38,100.68,"education_score",93.47
"37113","county",2019,98.07,91.97,72.14,100.53,"education_score",100.06
"37115","county",2019,95.72,94.88,78.78,100.45,"education_score",104.83
"37117","county",2019,110.19,96.27,86.63,101.03,"education_score",90.29
"37119","county",2019,79.58,128.87,109.61,67.67,"education_score",132
"37121","county",2019,100.67,98.66,77.61,101.04,"education_score",100.39
"37123","county",2019,118.49,87.66,92.79,100.44,"education_score",81.5
"37125","county",2019,82.68,111.42,90.16,97.38,"education_score",119.06
