"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"48001","county",2019,117.21,89.12,90.82,98.6,"education_score",84.54
"48003","county",2019,147.53,126.27,150.56,100.05,"education_score",68.87
"48005","county",2019,115.18,117.07,119.74,95.86,"education_score",93.25
"48007","county",2019,115.88,120.64,84.05,100.46,"education_score",95.05
"48009","county",2019,88.44,116.3,99.32,104.6,"education_score",112.47
"48011","county",2019,96.7,126.76,111.54,107.13,"education_score",108.68
"48013","county",2019,131.42,96.78,127.87,97.74,"education_score",73.8
"48015","county",2019,111.21,119.03,112.35,100.59,"education_score",96.5
"48017","county",2019,141.89,99.77,120.36,101.02,"education_score",64.33
"48019","county",2019,90.87,114,65.06,102.05,"education_score",111.37
"48021","county",2019,122.27,119.38,113.02,97.02,"education_score",89.82
"48023","county",2019,92.57,106.17,78.58,105.3,"education_score",106.22
"48025","county",2019,134.08,90.89,98.61,99.59,"education_score",71.51
"48027","county",2019,88.81,113.33,131.57,80.44,"education_score",114.51
"48029","county",2019,105.03,122.26,124.28,-11.57,"education_score",120
"48031","county",2019,96.67,93,77.93,104.36,"education_score",100.49
"48033","county",2019,78.58,141.09,82.92,100.14,"education_score",127.02
"48035","county",2019,104.84,102.04,91.87,105.09,"education_score",96.63
"48037","county",2019,93.8,108.15,112.15,95.65,"education_score",106.16
"48039","county",2019,94.64,144.59,127.69,82.64,"education_score",120.08
"48041","county",2019,88.99,108.98,143.88,92.6,"education_score",119.44
"48043","county",2019,93.08,107.76,87.03,107.91,"education_score",111.84
"48045","county",2019,108.29,64.95,79.65,132.02,"education_score",80.64
"48047","county",2019,147.53,46.16,120.66,100.96,"education_score",44.25
"48049","county",2019,99.48,90.47,104.82,101.04,"education_score",96.25
"48051","county",2019,114.33,109.72,95.2,101.21,"education_score",90.44
"48053","county",2019,99.96,98.71,89.67,100.33,"education_score",99.91
"48055","county",2019,132.81,104.51,109.89,99.21,"education_score",77.63
"48057","county",2019,132.07,114.55,107.06,101.41,"education_score",79
"48059","county",2019,93.16,76.06,100.4,103.38,"education_score",94.44
"48061","county",2019,159.98,95.83,150.85,66.44,"education_score",57.82
"48063","county",2019,105.55,96.07,112.51,100.56,"education_score",92.5
"48065","county",2019,78.64,104.44,104.44,105.29,"education_score",113.03
"48067","county",2019,107.18,90.98,100,100.95,"education_score",89.4
"48069","county",2019,150.22,109.34,145.45,103.63,"education_score",63.45
"48071","county",2019,97.31,145.64,135.29,99.35,"education_score",114.19
"48073","county",2019,127.71,97.99,117.84,98.72,"education_score",77.92
"48075","county",2019,109.7,94.4,61.65,102.51,"education_score",90.55
"48077","county",2019,90.36,107.45,95.12,108.02,"education_score",108.79
"48079","county",2019,175.52,91.08,112.47,111.25,"education_score",39.21
"48081","county",2019,112.74,69.75,97.33,117.72,"education_score",77.3
"48083","county",2019,108.32,104.33,87.15,104.71,"education_score",94.26
"48085","county",2019,69.47,151.72,131.28,41.96,"education_score",148.63
"48087","county",2019,135.93,103.2,111.41,104.3,"education_score",74.9
"48089","county",2019,115.77,97.15,102.73,100.55,"education_score",86.83
"48091","county",2019,80.81,133.38,99.46,94.82,"education_score",126.24
"48093","county",2019,108.71,96.28,97.93,104.98,"education_score",91.05
"48095","county",2019,146.26,94.59,71.77,134.7,"education_score",63.24
"48097","county",2019,104.93,111.32,100.56,99.75,"education_score",99.56
"48099","county",2019,101.83,108.17,114.03,96.95,"education_score",101.88
"48101","county",2019,140.65,99.09,138.08,105.44,"education_score",67.93
"48103","county",2019,129.22,119.26,156.07,102,"education_score",80.54
"48105","county",2019,120.58,73.71,118.66,104.75,"education_score",69.56
"48107","county",2019,134.17,85.77,112.54,107.47,"education_score",66.88
"48109","county",2019,164.98,12.06,117.7,103.68,"education_score",18.45
"48111","county",2019,150.98,106.32,129.98,100.83,"education_score",63.47
"48113","county",2019,120.39,134.02,123.34,-75.94,"education_score",122.31
"48115","county",2019,154.25,88.34,128.75,102.18,"education_score",55.84
"48117","county",2019,144.94,82.91,158.98,100.29,"education_score",58.08
"48119","county",2019,95.72,118.72,110.59,105.25,"education_score",107.92
"48121","county",2019,75.34,141.92,125.99,53.64,"education_score",140.05
"48123","county",2019,125.82,89.99,93.15,101.72,"education_score",75.75
"48125","county",2019,116.16,89.56,85.74,114.26,"education_score",83.03
"48127","county",2019,168.05,79.16,152.46,101.53,"education_score",40.55
"48129","county",2019,95.11,78.62,109.14,109.64,"education_score",96.1
"48131","county",2019,154.33,78.49,122.49,103.87,"education_score",51.09
"48133","county",2019,109.92,92.45,98.08,101.89,"education_score",91.41
"48135","county",2019,129.45,121.95,140.34,94.28,"education_score",84.29
"48137","county",2019,139.77,117.59,60.45,110.14,"education_score",79.15
