"geoid","geolevel","year","attainment_score","education_quality_score","enrollment_score","education_access_score","level","value"
"16001","county",2019,70.99,115.66,114.55,70.1,"education_score",132.2
"16003","county",2019,91.17,97.96,67.54,130.44,"education_score",105.12
"16005","county",2019,82.28,88.73,132.01,94.97,"education_score",110.62
"16007","county",2019,90.85,61.08,111.59,110.15,"education_score",90.03
"16009","county",2019,99.2,93.18,90.03,105.95,"education_score",97.04
"16011","county",2019,97.88,77.82,145.83,98.08,"education_score",90.78
"16013","county",2019,89.85,118.21,97.06,103.56,"education_score",114.31
"16015","county",2019,80.21,109.14,75.27,116.21,"education_score",117.82
"16017","county",2019,93.94,81.41,77.41,101.74,"education_score",100.25
"16019","county",2019,84.92,98.12,147.32,92.23,"education_score",110.02
"16021","county",2019,98.24,91.72,80.66,101.44,"education_score",98.44
"16023","county",2019,92.05,92.25,101.5,110.52,"education_score",101.05
"16025","county",2019,92.85,93.63,109.27,133.34,"education_score",99.61
"16027","county",2019,110.36,88.26,134.45,83.08,"education_score",89.6
"16029","county",2019,91.07,86.05,144.92,114.95,"education_score",96.36
"16031","county",2019,114.44,82.04,157.77,98.21,"education_score",79.29
"16033","county",2019,211.41,79.76,131.21,136.56,"education_score",13.63
"16035","county",2019,92.91,92.42,60.78,116.98,"education_score",102.86
"16037","county",2019,87.57,84.7,62.93,123.93,"education_score",103.99
"16039","county",2019,94.73,105.68,103.92,101.06,"education_score",105.61
"16041","county",2019,100.72,90.09,160.58,105.22,"education_score",91.66
"16043","county",2019,110.16,83.1,123.17,107.24,"education_score",85.38
"16045","county",2019,104.95,73.14,99.84,100.72,"education_score",87.24
"16047","county",2019,127.97,87.73,123.08,103.72,"education_score",73.5
"16049","county",2019,89.99,95.48,81.59,107.18,"education_score",105.82
"16051","county",2019,96.38,96.92,164.04,99.91,"education_score",98.62
"16053","county",2019,139.4,77.66,135.71,100.22,"education_score",61.64
"16055","county",2019,81.47,109.98,98.24,93.37,"education_score",117.84
"16057","county",2019,63.84,88.62,130.55,101.71,"education_score",130.86
"16059","county",2019,89.77,84.35,73.84,127.44,"education_score",103.52
"16061","county",2019,102.53,77.21,94.37,115,"education_score",88.7
"16063","county",2019,141.78,71.16,138.53,116.08,"education_score",54.5
"16065","county",2019,74.87,52.08,188.77,98,"education_score",108.85
"16067","county",2019,130.95,88.9,131.96,102.17,"education_score",70.57
"16069","county",2019,82.85,99.18,89.22,99.36,"education_score",112.92
"16071","county",2019,95.22,75.74,146.64,116.08,"education_score",90.72
"16073","county",2019,137,62.56,106.3,106.75,"education_score",59.07
