"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00601",17599,7323,74,23.7697085523172,30.0446541410397,63.8722723060072,17.0845008110898,21.481,25.069,24.8272685398434,26.1250218875854,19.4601381042059,0,0,50.7,1.82904068682344,152.78,67.71,106.53,81.59,6.72268907563025,"ZCTA5 00601"
"00602",39209,17210,93,17.697887774696,28.8319709355132,65.8237965485922,18.7517920290548,20.086,24.574,22.1364221364221,25.1569201799351,14.9839306288278,0,0,58.61,3.03595869105388,145.1,68.32,96.42,81.59,18.4873949579832,"ZCTA5 00602"
"00603",50135,24420,1975,21.0773648942651,23.5803492326598,70.5352805007002,21.1052485420716,24.563,24.343,21.5138956606533,24.6517509330832,13.8272316709907,0,0,66.16,4.85670440877608,137.06,71.82,93.33,81.59,42.8571428571429,"ZCTA5 00603"
"00606",6304,2789,16,29.2134831460674,43.2811780947998,50.5982512655315,9.68260345520289,19.209,27.202,25.9423503325942,22.1121039805037,17.8435839028094,0,0,27.86,0.460370785118825,184.35,66.77,95.95,81.59,0,"ZCTA5 00606"
"00610",27590,12378,116,19.8343373493976,27.4934997399896,67.4466978679147,13.9470204714357,23.597,26.138,22.5,24.1494951000484,15.5285151344563,0,0,59.05,3.1023184438638,145.36,71.67,95.52,81.59,19.327731092437,"ZCTA5 00610"
"00612",62566,29954,627,15.6549520766773,20.1239678978653,76.0968614843768,21.4156669305564,21.938,22.531,22.8356458862615,25.4488950276243,15.6329357445171,0,0,73.24,8.30741155489196,124.85,67.71,98.18,81.59,65.546218487395,"ZCTA5 00612"
"00616",10687,4609,50,17.0968948746727,26.2760649865677,68.4917487527184,18.7520633872565,18.973,19.224,18.5580774365821,20.5870917573872,10.3554704129417,0,0,64.38,4.35485877815105,139.7,66.37,79.22,81.59,36.9747899159664,"ZCTA5 00616"
"00617",24508,9924,33,14.6448087431694,21.0557888422316,73.7072585482903,16.9733936270901,20.828,26.179,23.321554770318,26.4755057682662,17.6775479691004,0,0,69.75,6.34979884699929,128.6,69.12,103.9,81.59,50.4201680672269,"ZCTA5 00617"
"00622",7405,8615,72,17.2229639519359,28.3737024221453,63.9956292114369,20.5182186234818,19.071,20.433,18.9697465249387,20.9411117226197,13.3364602876798,0,0,59.4,3.18112065032558,145.21,66.99,85.4,81.59,21.0084033613445,"ZCTA5 00622"
"00623",42321,21053,97,15.3274096967356,23.7786555926939,71.0557412471724,24.1396806446799,22.504,23.584,17.6336168592104,24.5928774859424,14.0288788221971,0,0,70.43,6.69818754925138,131.87,72.64,93.59,81.59,52.9411764705882,"ZCTA5 00623"
"00624",23238,9391,95,18.8736410621993,22.4598582851199,72.3655983878307,18.873891681256,21.086,22.49,28.4344059405941,26.9760371959943,19.9400299850075,0,0,63.34,4.07282982870889,133.54,62.99,109.03,81.59,31.0924369747899,"ZCTA5 00624"
"00627",32936,14148,125,16.0857572718154,24.4186046511628,71.4480035103115,19.9747252326427,23.271,23.319,26.7937880872813,24.0919983816252,17.0036363636364,0,0,65.57,4.62029778939073,134.13,66.33,98.14,81.59,39.4957983193277,"ZCTA5 00627"
"00631",1555,764,0,26.7399267399267,35.0207468879668,57.5103734439834,15.5033063923586,24.4,24.261,53.4391534391534,13.4640522875817,9.76645435244161,0,0,40.64,1.01198623035129,166.03,48.41,64.64,81.59,1.68067226890756,"ZCTA5 00631"
"00637",23610,10721,167,18.1272727272727,22.7730061349693,72.2085889570552,18.3853606027987,21.91,25.309,30.0718974679587,23.8485913964492,16.5389331698345,0,0,65.46,4.58297042843515,133.65,64.37,96.82,81.59,37.8151260504202,"ZCTA5 00637"
"00638",17202,7419,18,20.4710598847407,27.5414317444046,67.4184179053477,12.9276143423909,25.642,21.919,32.6697892271663,24.4636740580494,17.3326673326673,0,0,54.9,2.33918128654971,146.21,62.77,99.45,81.59,10.9243697478992,"ZCTA5 00638"
"00641",28332,12468,95,16.1016949152542,24.6553039938947,71.1218519460697,17.6845010237693,20.846,23.282,28.5407148615963,23.8851535526077,17.9532682638273,0,0,63.25,4.05209240595579,135.42,63.3,99.51,81.59,29.4117647058824,"ZCTA5 00641"
"00646",38008,15796,51,14.1996468266334,17.8732058351911,78.0984786264617,27.9052961216835,32.03,24.014,14.9858739712566,27.328285559762,11.412495528019,0,0,84.48,18.3360291982912,117.6,81.68,93.93,81.59,81.5126050420168,"ZCTA5 00646"
