"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00601",16834,7173,70,19.0165715838087,24.6522976819845,68.5807238714925,15.9813696237537,21.202,25.15,22.2800378429517,20.9576090271424,13.427734375,0,0,53.56,2.3039110921137,150.4,63.05,90.06,114.54,5.93220338983051,"ZCTA5 00601"
"00602",37642,17387,141,16.8448212311095,28.0569188941068,66.7490554712051,20.575270351695,19.817,22.659,20.7505863956216,20.9819373358247,10.7766369092959,0,0,52.34,2.19277623423809,153.51,62.14,85.42,114.54,5.08474576271186,"ZCTA5 00602"
"00603",49075,25125,958,17.3581087296477,19.1863827911973,75.6713581403035,22.8233907213203,27.077,29.78,19.9138026301249,21.0883221699879,10.5462679538498,0,0,69.92,6.49711476811284,133.44,70.56,85.21,114.54,38.135593220339,"ZCTA5 00603"
"00606",5590,2722,18,14.537037037037,37.6881981544439,59.4949004371054,9.8269600512711,25.972,24.693,12.093023255814,21.8521229868228,13.3457095709571,0,0,38.47,1.00448813849113,174.45,73.24,91.55,114.54,0,"ZCTA5 00606"
"00610",25542,12328,155,12.8169260360203,23.2957820277705,72.4443280062877,21.9153027247573,24.157,25.94,18.7456607266836,21.266661345678,12.255652643906,0,0,64.31,4.39410130369737,138.95,67.81,88.55,114.54,27.1186440677966,"ZCTA5 00610"
"00612",63312,30259,864,11.5046775690923,15.5530177336293,81.1308151436144,26.6896511874266,25.325,25.216,22.2188860531452,22.1971249253804,12.1412640775625,0,0,78.84,12.156443684548,118.49,65.36,90.05,114.54,65.2542372881356,"ZCTA5 00612"
"00616",9625,4421,51,12.3156981786644,15.9004867495944,78.8534342888048,20.5050749154181,23.481,28.958,28.8544891640867,18.8060331188693,11.511805473981,0,0,74.4,8.80957469544775,123.63,61.28,82.74,114.54,51.6949152542373,"ZCTA5 00616"
"00617",22573,9990,21,11.8965517241379,18.8997987436726,77.6727450143319,20.9673936514792,29.293,19.821,15.7087126137841,22.4859576010147,10.7697066556684,0,0,73.05,8.10002137208805,128.1,69.61,88.16,114.54,47.4576271186441,"ZCTA5 00617"
"00622",7577,8015,53,6.92803437164339,24.4764397905759,71.0732984293194,21.0265646105358,31.012,27.065,19.7132616487455,12.8016085790885,6.60501981505945,0,0,70.01,6.56123103227185,138.1,71.37,63.09,114.54,38.9830508474576,"ZCTA5 00622"
"00623",39406,20465,114,10.7734806629834,18.6913961875322,76.943156448566,27.4142730415099,21.911,25.493,14.4636352954999,21.8699943161267,10.2387081675638,0,0,75.59,9.52340243641804,125.73,69.65,86.1,114.54,56.7796610169492,"ZCTA5 00623"
"00624",21648,9162,58,17.5657254138267,20.8744617422988,73.6071546869824,22.8400842893936,27.228,26.967,20.8735262593784,24.6113744075829,16.0872719156297,0,0,63.25,4.00085488352212,137.67,68.38,101.44,114.54,21.6101694915254,"ZCTA5 00624"
"00627",32733,14035,155,9.52697315971299,23.8534376286538,71.7908604363936,20.7265114229046,25.057,24.098,24.7549490678455,19.4114353263236,12.6374400902171,0,0,63.36,4.03505022440692,138.46,62.66,85.83,114.54,22.8813559322034,"ZCTA5 00627"
"00631",1431,651,14,12.5698324022346,32.3636363636364,64.3636363636364,28.3276450511945,12.105,11.25,31.9277108433735,23.2394366197183,18.0048661800487,0,0,42.19,1.18828809574695,155.88,43.17,102.31,114.54,0.847457627118644,"ZCTA5 00631"
"00637",22882,11094,178,8.08988764044944,17.3552183338495,78.2781046763704,23.2473897293842,27.451,30.7,25.408864659872,25.1146227464945,15.1767470371884,0,0,74.67,8.97627698226117,122.31,67.02,100.75,114.54,53.3898305084746,"ZCTA5 00637"
"00638",17605,7735,9,19.9948266942576,27.1022337424716,66.9207898147442,14.464409122322,22.837,25.764,36.4779874213836,19.8814091384723,14.6738408396439,0,0,46.11,1.45757640521479,156.2,53.32,90.28,114.54,3.38983050847458,"ZCTA5 00638"
"00641",24299,11453,144,13.1247686042207,21.1396138222692,74.0582048856491,19.7538276793756,22.934,24.682,30.7287753568745,22.1993790383486,14.1718377088305,0,0,62.58,3.8640735199829,135.59,57.22,93.64,114.54,17.7966101694915,"ZCTA5 00641"
