"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00601",17800,7290,71,26.2923976608187,28.8045764280306,63.0941364515858,17.2713972201902,22.859,23.316,28.9732142857143,26.7731923209564,19.6862907683803,0,0,49.88,1.62322911073479,152.7,65.73,107.25,82.04,8.33333333333333,"ZCTA5 00601"
"00602",39716,17312,90,20.0766204183061,29.4089886008858,65.0729688521019,19.3596544166693,21.037,23.5,24.0203830609735,25.9513865469921,15.2442702050663,0,0,56.92,2.56908017017058,146.88,68.1,97.5,82.04,17.5,"ZCTA5 00602"
"00603",51565,24594,1956,22.7401129943503,24.8166568321672,69.5271010705555,21.0829862223646,24.438,24.66,22.767265276606,24.7818741925867,14.2308412966086,0,0,64.29,4.18817892693404,139.45,72.35,93.42,82.04,40,"ZCTA5 00603"
"00606",6320,2763,18,26.8292682926829,39.8539146313627,54.6222323670395,9.64668519253672,14.466,24.722,26.3513513513513,22.3195458231955,16.5158371040724,0,0,34.2,0.66498698938499,174.52,62.42,92.98,82.04,0.833333333333333,"ZCTA5 00606"
"00610",27976,12265,117,19.147685525349,26.8856890367521,67.442948484691,14.2416265771081,21.234,25.616,21.2041884816754,25.2191132788148,15.9008776458441,0,0,60.25,3.20102432778489,143.33,71.79,97.32,82.04,23.3333333333333,"ZCTA5 00610"
"00612",63884,29821,650,15.2761609106196,20.445865734137,75.3071366125247,21.2927224366538,23.006,21.989,22.3366374747378,25.843476576373,16.1544298994498,0,0,73.4,8.2276651109,124.94,69.7,98.97,82.04,65,"ZCTA5 00612"
"00616",10321,4586,54,17.8704085843995,24.0824795746336,70.1724808714823,15.8291748868516,20.259,21.193,22.9199372056515,20.5719464303696,11.5281501340483,0,0,65.87,4.68382140349428,136.67,66.68,80.48,82.04,45.8333333333333,"ZCTA5 00616"
"00617",24648,9896,36,16.3622291021672,21.4814814814815,74.068051791629,15.2480775308122,20.825,26.75,25.3641207815275,27.2484119023738,17.914691943128,0,0,68.51,5.75771343604147,129.85,69.29,104.87,82.04,50.8333333333333,"ZCTA5 00617"
"00622",7385,8666,49,21.617946974847,27.1186440677966,64.616263568844,19.1778494988959,19.889,19.4,22.3540145985401,22.9893040700097,17.1137685843568,0,0,56.45,2.49473379868655,145.88,65.54,95.35,82.04,16.6666666666667,"ZCTA5 00622"
"00623",42711,20959,85,15.0381679389313,24.5240573481516,70.0130947184635,23.5055273998992,23.732,25.286,18.0020677177565,24.9150704734369,13.8398761784156,0,0,70.63,6.69530378753459,132.79,75.72,92.95,82.04,55.8333333333333,"ZCTA5 00623"
"00624",23945,9475,100,20.7191780821918,23.5982510288066,71.2705761316872,17.063579973416,21.119,22.894,32.111925383078,27.0322915764869,20.164673799035,0,0,60.35,3.21754574367023,136.72,61.87,108.62,82.04,24.1666666666667,"ZCTA5 00624"
"00627",33481,14051,109,16.3108454312553,26.6608391608392,68.8024475524476,19.4711812821001,23.38,23.105,28.1957928802589,24.799704178479,17.8442682047585,0,0,61.96,3.57275618520507,138.3,66.53,100.12,82.04,30,"ZCTA5 00627"
"00631",1689,781,0,25,33.7227414330218,56.6978193146417,16.3090128755365,24.605,24.868,50.7389162561576,18.2091346153846,12.3363197794624,0,0,42.14,1.06150097063318,162.73,52.38,77.51,82.04,2.5,"ZCTA5 00631"
"00637",24013,10758,169,20.2754532775453,23.1514782078635,72.5632429137458,18.0322615105224,26.711,25,32.8473945409429,24.79893908282,17.7931802084387,0,0,64.74,4.32035025401677,134.55,66.98,100.02,82.04,41.6666666666667,"ZCTA5 00637"
"00638",17795,7447,17,20.5743879472693,29.6460547234541,65.2162998912225,12.5081955270635,24.032,22.3,22.2822822822823,25.0406882120437,17.8957582478514,0,0,54.33,2.17669654289373,149.67,70.72,100.67,82.04,12.5,"ZCTA5 00638"
"00641",28925,12579,102,15.840118430792,25.4498584714921,69.4348968863728,17.1717171717172,22.977,23.582,30.8771929824561,25.1460321983188,18.6202277294039,0,0,61.91,3.55623476931973,136.94,64.63,102.21,82.04,29.1666666666667,"ZCTA5 00641"
