"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00601",16773,7282,73,20.6490447526825,29.3454484267205,64.9419485108531,15.4086413326393,18.861,23.75,23.9539748953975,23.3139356814701,15.707476701999,0,0.00354779082898115,50.45,1.9408322496749,49.94,62.32,99.58,112.43,3.2520325203252,"ZCTA5 00601"
"00602",37083,17510,90,18.0260617760618,28.714327743454,65.8392174168873,20.1987512667124,19.149,22.226,20.2989224887035,22.5151682294539,12.1566537062586,0,0.00521463203368185,55.42,2.66579973992198,54.18,63.05,93.96,112.59,8.94308943089431,"ZCTA5 00602"
"00603",45652,24453,1192,18.8651218062983,21.8503996839002,73.009938907632,21.5510027802521,24.141,25.788,18.2391556184837,22.9461629649511,12.5016143613586,0,0.00386289684590221,67.76,5.65019505851756,67.68,69.96,95.01,112.46,34.1463414634146,"ZCTA5 00603"
"00606",6231,2789,20,15.5990957045968,41.365725541694,54.8916611950098,10.5120248254461,25.375,25.625,11.623246492986,21.6087811271297,13.8827023014105,0,0.0105415916025055,38.24,0.939531859557867,29.23,73.66,94.86,113.11,0,"ZCTA5 00606"
"00610",26502,12454,124,17.3962757268866,27.5333816375116,68.2589794017182,16.7102666483088,24.631,25.815,24.838330393886,22.4629022933128,13.0581926863572,0,0.00339382912065717,58.16,3.19895968790637,56.63,67.35,95.03,112.41,13.0081300813008,"ZCTA5 00610"
"00612",58771,29628,604,12.819356777878,16.8432052439082,79.4233600911984,23.7902713686973,22.533,22.635,23.8390953749189,24.4069390740934,13.6670359552825,0,0.00334678998621438,76.84,10.3641092327698,82.04,64.06,98.56,112.41,65.8536585365854,"ZCTA5 00612"
"00616",9688,4652,35,13.5365853658537,20.8026208026208,73.7919737919738,20.0586166471278,21.21,24.882,22.4821312540611,19.2058516196447,9.08780321147933,0,0.0116386803213183,71.1,7.02860858257477,71.47,65.4,85.38,113.22,47.9674796747967,"ZCTA5 00616"
"00617",23771,10164,20,13.4694549645974,22.3562262357414,73.4077946768061,19.9591601654537,22.63,20.944,12.9075006626027,24.1291602000345,13.2626654722803,0,0.00485696929920427,68,5.76397919375813,69.46,67.81,97.65,112.56,36.5853658536585,"ZCTA5 00617"
"00622",6505,8225,71,4.42783208740656,30.8200821868858,63.9449705199214,19.1033790565406,46.8311370715881,24.375,23.9929947460595,10.4565083281925,4.25496412481228,0,0.0167895496398216,67.11,5.38361508452536,56.3,81.81,66.85,113.72,31.7073170731707,"ZCTA5 00622"
"00623",41472,21048,96,13.459516298633,22.1589946821123,72.9600650340412,24.7030028058026,20.929,25.772,15.7662762876212,22.9691117789054,12.2357481342754,0,0.00466891472783142,70.28,6.65474642392718,70.87,68.87,94.71,112.54,43.0894308943089,"ZCTA5 00623"
