"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"00601",16721,7356,70,16.8694690265487,24.4012944983819,69.7491909385113,16.5559044767399,22.433,26.439,21.7668488160291,20.1200833231222,13.2922904715265,0,0,54.95,2.39083016124203,149.09,63.3,88.72,114.29,5.98290598290598,"ZCTA5 00601"
"00602",37510,17210,162,13.4601136082983,24.6793299221981,69.7693979112638,22.5473484848485,20.701,25.525,20.8327391986311,20.048282970759,10.961316572539,0,0,58.94,3.13930114195287,145.24,62.66,84.53,114.29,11.1111111111111,"ZCTA5 00602"
"00603",48317,25262,864,15.9510357815443,17.2323976835047,77.7633073789797,23.9174082244751,30.047,31.044,18.5558265295303,20.6678071342584,9.66822618566984,0,0,74.16,8.63093965185407,129.03,72.18,83.41,114.29,45.2991452991453,"ZCTA5 00603"
"00606",5435,2685,20,9.85772357723577,36.097794822627,59.6116970278044,9.95385629531971,27.917,28.079,23.2409381663113,18.1972789115646,13.4064080944351,0,0,39.52,0.9751507634404,171.49,65.85,85.41,114.29,0,"ZCTA5 00606"
"00610",25413,12174,165,11.6693107703155,22.2262735701636,73.5180747994583,23.9869281045752,22.996,21.968,12.948717948718,20.6130023546314,11.5845180966049,0,0,66.5,5.12381848509474,136.73,68.16,86.64,114.29,26.4957264957265,"ZCTA5 00610"
"00612",62462,30340,1157,12.1692352428031,13.6211396259243,83.4058286211396,27.7262384036408,26.984,28.313,19.8024085959472,22.0784518487093,11.8102200616024,0,0,82.31,15.5553654676874,115.09,68.18,89.71,114.29,71.7948717948718,"ZCTA5 00612"
"00616",9836,4555,71,12.1303043291899,16.8050869452375,77.887360498313,23.0363423212192,25.105,37.563,25.0135062128579,17.4865646961554,10.0496134764048,0,0,75.72,9.59325948419657,126.09,67.98,78.27,114.29,52.991452991453,"ZCTA5 00616"
"00617",22699,10226,35,11.1803333894595,17.4371889428554,78.2754692090904,22.0252355853697,28.832,19.6,14.7584541062802,21.80346300877,10.3850463481715,0,0,74.41,8.76780291689834,126.2,68.52,86.73,114.29,47.8632478632479,"ZCTA5 00617"
"00622",7950,7586,47,10.3448275862069,22.3782920989625,74.413407821229,21.3143355626636,30.5,27.135,15.0205761316872,14.4470105209135,6.68551236749117,0,0,71.81,7.36067747316197,136.01,73.14,66.86,114.29,40.1709401709402,"ZCTA5 00622"
"00623",39005,20508,112,11.093591620678,17.3430347748856,77.9838764774202,27.7677671563388,23.036,23.461,12.3842195540309,21.6993157990582,9.98156978615101,0,0,76.48,10.0979427740473,124.48,69.41,85.83,114.29,55.5555555555556,"ZCTA5 00623"
"00624",21374,9120,58,18.2197496522949,20.2070475811268,75.2073793881479,23.3617898145422,27.817,25.313,20.8695652173913,23.6295621313126,15.4520424790695,0,0,63.43,4.21282237714383,137.06,66.2,98.88,114.29,19.6581196581197,"ZCTA5 00624"
"00627",32753,14213,162,11.7015637423801,23.1561380657766,73.3433734939759,20.5297289419994,26.52,24.925,24.5101733232856,18.3177860696517,11.5089782631524,0,0,63.45,4.2213763312091,139.22,62.47,82.32,114.29,20.5128205128205,"ZCTA5 00627"
"00631",1357,613,25,14.8876404494382,27.4954627949183,70.05444646098,30.1724137931034,13.368,13.319,26.2857142857143,19.4902548725637,13.1776480400334,0,0,52.89,2.11282665412087,147.09,48.18,87.37,114.29,3.41880341880342,"ZCTA5 00631"
"00637",22884,11140,154,11.6279069767442,15.4346540508575,81.5612063867534,26.5766481334392,25.557,33.433,21.6157205240175,24.5571980290318,14.6415861718353,0,0,77.77,11.1244172618793,119.24,68.71,99.16,114.29,58.974358974359,"ZCTA5 00637"
"00638",17410,7689,9,19.9528672427337,23.0910622654515,69.931837328636,16.0099889012209,24.524,22.426,30.1629238221048,18.9816724615475,14.3372046455747,0,0,52.16,2.0016252512724,149.46,55.69,88.46,114.29,2.56410256410256,"ZCTA5 00638"
"00641",23962,11295,164,11.9313944817301,19.2245376836695,75.7360746410414,20.0804828973843,19.578,25.093,29.8636926889715,21.0418968301181,12.8757635515367,0,0,65.12,4.66618194260297,132.12,54.77,89.67,114.29,21.3675213675214,"ZCTA5 00641"
"00646",36099,16014,104,7.0924488355681,11.8541850727922,85.3570468251834,33.3469055374593,35.123,26.152,15.889657980456,24.610433604336,8.44145339243537,0,0,92.24,30.3194901843377,105.71,74.33,88.46,114.29,85.4700854700855,"ZCTA5 00646"
"00647",4611,3282,15,5.30759951749095,17.2771672771673,75.9157509157509,14.1873278236915,27.5,24.423,13.9784946236559,22.3844282238443,18.3843263553408,0,0,70.96,6.95008767802917,126.89,70.98,101.71,114.29,37.6068376068376,"ZCTA5 00647"
"00650",13457,5982,40,14.7603833865815,21.3940793617468,75.603611169431,18.4361549497848,21.806,17.841,20.6374085684431,24.5112100853023,11.9573693787367,0,0,61.91,3.80223258201103,137.44,59.35,94.4,114.29,16.2393162393162,"ZCTA5 00650"
"00652",4492,1839,100,9.62278675904542,13.3454106280193,81.6425120772947,29.00466562986,29.303,23.768,21.6294859359845,22.7070347284061,7.60089130973013,0,0,83.65,17.112185107566,114.37,65.56,83.53,114.29,74.3589743589744,"ZCTA5 00652"
"00653",8665,5771,60,7.80537252914344,25.8764345228738,67.7723628360321,15.8478171616258,31.821,12.75,29.8714144411474,21.3324048282266,13.2611813795801,0,0,53.65,2.18981224070827,147.09,54.61,90.87,114.29,5.12820512820513,"ZCTA5 00653"
"00656",17815,8347,74,12.7638190954774,16.2051437675442,78.8635156664896,23.5058135581696,23.88,32.125,28.3932714617169,20.4396739754334,14.3589743589744,0,0,72.57,7.75843633719687,124.63,61.84,91.16,114.29,41.8803418803419,"ZCTA5 00656"
"00659",37203,16454,191,10.4912764003673,18.6601353256273,78.2633211164364,28.392794960271,23.241,27.652,22.9723707664884,19.7646159307501,11.0620277845479,0,0,74.31,8.72075616953937,125.29,63.41,84.19,114.29,46.1538461538462,"ZCTA5 00659"
"00660",15439,7511,144,8.63757791629564,14.6341463414634,81.1643835616438,27.8807049254406,24.196,19.966,17.0258620689655,20.7628502383907,9.74299404675475,0,0,81.44,14.6058765664428,116.19,64.53,83.71,114.29,67.5213675213675,"ZCTA5 00660"
"00662",40705,19518,399,11.3997423787033,17.8025125301048,77.7257046149841,23.6567576206666,27.396,22.72,16.9274714356682,21.1854035017609,10.6034026675577,0,0,73.9,8.468414524614,126.84,67.71,85.98,114.29,44.4444444444444,"ZCTA5 00662"
"00664",14816,6385,47,18.3008437590922,18.8178642243414,78.4534038334435,18.0323744024155,16.978,19.403,21.497919556172,25.6043652438182,17.4031380083253,0,0,61.36,3.63543047773833,133.82,57,105.88,114.29,15.3846153846154,"ZCTA5 00664"
"00667",23116,12153,62,12.0327593448131,23.4694455456759,72.4924958939797,20.0956450956451,20.585,28.472,19.6743192738922,18.8219722038385,11.6076240874124,0,0,62.82,4.08451306616483,140.82,65.06,83.42,114.29,17.9487179487179,"ZCTA5 00667"
"00669",27534,12323,325,15.8078457446809,27.025054731209,69.0537582096813,19.4329695177632,23.607,28.396,24.4315545243619,20.3400550636208,13.6147095695779,0,0,53.16,2.13848851631667,151.51,62.85,89.68,114.29,4.27350427350427,"ZCTA5 00669"
"00670",8553,4005,73,10.3081232492997,28.751413341948,68.2280730092069,14.6194639529884,27,26.838,31.7023445463812,22.2696043591566,16.3523743977977,0,0,49.45,1.67229801975963,152.38,58.08,97.97,114.29,1.70940170940171,"ZCTA5 00670"
"00674",39288,18819,321,13.4115303751245,18.3160497218598,75.5305267495364,22.06676485027,29.521,23.418,19.6995226060095,19.9370709382151,10.8932461873638,0,0,70.31,6.64214533167957,131.51,67.01,84.21,114.29,35.8974358974359,"ZCTA5 00674"
"00676",36836,16207,240,12.9414419496784,21.9575040143396,72.8107845699989,23.6991936810926,26.091,25.225,17.6151364036374,22.7513227513227,10.6912093800233,0,0,65.35,4.7346135751251,138.03,67.82,88.99,114.29,23.0769230769231,"ZCTA5 00676"
"00677",15432,9296,29,14.3698468786808,22.7763026883505,74.2117490872884,23.2595176702563,25.538,33.393,17.1108917407042,16.921768707483,8.3993544600939,0,0,68.38,5.81668876438134,138.79,72.22,74.36,114.29,30.7692307692308,"ZCTA5 00677"
"00678",24848,11642,297,9.65294898539731,21.0867932625255,73.9995708614955,20.4132869833913,22.102,26.813,25.1231527093596,18.5356470491937,13.9592025961984,0,0,65.29,4.71322868996193,134.59,60.7,86.99,114.29,22.2222222222222,"ZCTA5 00678"
"00680",42817,25228,903,11.4806378132118,20.9354628422425,75.4302477183833,22.9346828685037,22.86,22.215,15.9915768611421,25.5769823762423,10.7042629961245,0,0,67.44,5.47025362473804,133.4,65.84,94.17,114.29,NA,"ZCTA5 00680"
"00682",29939,16346,568,15.9381304640215,19.2103896103896,76.7220779220779,24.5012097893777,23.571,26.292,13.2094424912104,30.3643030946914,10.2470543519574,0,0,68.73,5.96210598349087,132.4,70.53,102.11,114.29,32.4786324786325,"ZCTA5 00682"
"00683",29431,14959,352,14.0339208513469,19.2936262938079,74.6504448883239,23.019892233521,27.297,26.778,22.4420677361854,21.7848402330151,12.3402105917551,0,0,67.33,5.4274838544117,133.75,65.47,90.1,114.29,28.2051282051282,"ZCTA5 00683"
"00685",40323,18832,295,15.3542850516062,23.9813115301185,71.4066410812615,21.4586213113769,25.179,23.813,21.0601719197708,21.1540409155358,13.2898609267702,0,0,58.73,3.08370044052863,144.34,63.9,90.6,114.29,10.2564102564103,"ZCTA5 00685"
"00687",28534,12266,78,11.0385842761822,17.9977828119728,76.8785848556418,19.438159074414,26.41,27.557,23.6412435696712,21.5852085423534,12.6228639014642,0,0,70.26,6.60365253838587,129.02,64.48,90.22,114.29,35.042735042735,"ZCTA5 00687"
"00688",10985,5175,465,8.34724540901503,24.3154834019869,71.4562636297553,19.4245373836774,26.966,21.563,26.1089275687816,18.8900156725362,9.76319069380972,0,0,62.07,3.85355630640263,140.67,59.68,80.33,114.29,17.0940170940171,"ZCTA5 00688"
"00690",6275,2567,3,13.2246376811594,13.1039358944143,77.3744991751119,24.776297474647,27.835,33.81,26.0991580916745,26.2128072445019,14.6401052433753,0,0,74.52,8.83623454942047,122.03,66.57,102.18,114.29,48.7179487179487,"ZCTA5 00690"
"00692",32717,15286,249,15.1871247924384,16.9021211993421,78.2440011807869,24.4630872483222,31.349,24.021,20.9219858156028,20.4173015330079,10.5964737665292,0,0,73.55,8.23318078781917,127.45,67.31,84.57,114.29,42.7350427350427,"ZCTA5 00692"
"00693",55725,26376,368,11.5874131334426,18.3730919503968,77.5256631154901,22.9491870358743,32.34,24.398,16.4067796610169,20.6400818369472,10.3018726902794,0,0,74.36,8.75497198580044,128.11,71.56,84.46,114.29,47.008547008547,"ZCTA5 00693"
"00694",125,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00694"
"00698",32945,17016,266,9.99726102437688,16.1754017604781,80.2067350399741,25.6117514452969,25.751,27.195,22.5694944548466,20.7098392641457,12.9301902630106,0,0,76.92,10.4614858218211,120.74,64.79,89.16,114.29,58.1196581196581,"ZCTA5 00698"
"00703",24642,11086,116,12.556600487635,20.1221189284339,75.8402552395621,18.6149095721217,26.991,27.174,25.2845528455285,20.5084745762712,11.7367802585194,0,0,66.77,5.20080407168213,134.05,63.29,86.72,114.29,27.3504273504273,"ZCTA5 00703"
"00704",6433,3439,107,15.2224824355972,11.6493656286044,84.2445213379469,18.6698243536609,30.592,21.701,30.4123711340206,24.2942283563363,15.50822122571,0,0,75.59,9.47778110431547,116.66,58.26,100.19,114.29,51.7094017094017,"ZCTA5 00704"
"00705",24475,10320,48,14.2229858724704,18.0225010817828,79.0025962786672,22.3331376003132,29.106,29.961,24.9658314350797,19.0641966098885,13.0679949250505,0,0,71.98,7.46332492194517,128.17,66.1,86.4,114.29,41.025641025641,"ZCTA5 00705"
"00707",10400,4980,12,15.4923005132991,21.6824794433903,73.1056293485136,12.3446847676024,27.653,24.335,23.7451737451737,21.137974560637,15.7038512616202,0,0,58.23,2.94256019845173,142.71,63.35,94.77,114.29,8.54700854700855,"ZCTA5 00707"
"00714",15573,8087,38,15.5861338978566,16.2446883852691,79.1253541076487,25.6021479902077,29.571,23.261,20.191989407481,24.6438097716479,16.7821633021995,0,0,71.32,7.11688978230187,125.64,66.56,103.05,114.29,38.4615384615385,"ZCTA5 00714"
"00715",2003,1145,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00715"
"00716",27705,14174,318,15.8295754937024,13.6673247778875,82.0384995064166,32.1937571041357,30.167,35.011,19.9732620320856,23.6797587525743,13.9757418055148,0,0,81.13,14.2551644497669,117.53,73.22,96.4,114.29,64.957264957265,"ZCTA5 00716"
"00717",14651,8946,291,15.6696021864561,13.0082058933234,83.2804923535994,30.3088803088803,24.513,19.073,20.9866448623603,24.9706511981217,13.619274150234,0,0,78.19,11.5264531029468,115.95,61.12,98.14,114.29,60.6837606837607,"ZCTA5 00717"
"00718",23174,11166,89,15.3185869924067,16.9475087889441,80.149108982907,22.499732591721,23.31,27.051,33.4263251331474,22.2426712238727,15.1305761609593,0,0,68.44,5.84662760360977,126.34,54.93,95.79,114.29,31.6239316239316,"ZCTA5 00718"
"00719",29732,11156,80,14.7067949115731,23.2252769798933,72.675876533078,19.1186661774897,26.404,24.444,22.8321033210332,21.235272146956,14.9181868002818,0,0,59.23,3.19917882040973,142.43,63.48,93.58,114.29,11.965811965812,"ZCTA5 00719"
"00720",20974,8646,171,16.3951993141877,22.2905508166369,72.6906037161939,17.1836446951005,25.435,24.753,35.8912594631796,21.2640312347487,13.8115030330263,0,0,56.02,2.55763226551473,142.96,52.89,91.71,114.29,6.83760683760684,"ZCTA5 00720"
"00723",15835,8106,26,16.4424514200299,15.3357007184739,81.0223800478983,20.4330885658624,23.75,29.336,31.8421979570271,19.8076306508496,13.4033976389289,0,0,71.41,7.15538257559557,124.82,57.6,88.34,114.29,39.3162393162393,"ZCTA5 00723"
"00725",76246,37026,896,12.8352915096431,12.2809803610185,83.9129744322693,27.9428286106603,32.201,27.942,16.9894760412002,21.7854239682307,9.80633353835076,0,0,85.92,19.8922201787776,113.25,72.9,85.69,114.29,76.9230769230769,"ZCTA5 00725"
"00727",53412,23294,316,7.92823186627818,10.7355964498822,86.7973725116582,37.5320989322882,30.089,25.094,13.8780487804878,23.2452542211199,7.64854205728325,0,0,95.24,36.696462939994,102.09,72.75,84.59,114.29,89.7435897435897,"ZCTA5 00727"
"00728",37322,15813,2512,13.3486472690148,13.4165601263443,80.7512972851019,26.3331007674674,27.938,24.487,21.1932555123217,25.2503635415809,15.5803415824329,0,0,76.53,10.1449895214063,118.68,65.58,102.06,114.29,56.4102564102564,"ZCTA5 00728"
"00729",47653,20273,106,12.0148995148995,15.198786386925,80.937115379111,26.0324031483185,27.5,26.957,17.0191339375629,22.9410380889241,10.7666373497508,0,0,79.31,12.493049912322,119.98,69.92,89.47,114.29,62.3931623931624,"ZCTA5 00729"
"00730",31976,17177,577,12.9521236680174,15.3862221665204,80.3024606258094,27.7825454274094,28.311,28.258,19.7377224675498,22.1049284578696,12.1413361244451,0,0,78.1,11.4451905393268,120.92,68.89,90.33,114.29,59.8290598290598,"ZCTA5 00730"
"00731",10221,5152,70,10.9116022099448,26.3361735089078,70.0619674670798,20.133302689037,28.503,25.647,20.6602162777462,21.4335214335214,12.5083612040134,0,0,58.62,3.06231555536547,146.13,66.9,89.75,114.29,9.4017094017094,"ZCTA5 00731"
"00735",11159,7242,44,9.44138473642801,15.0912106135987,79.3413882966122,19.8073258522126,18.413,20.655,20.6185567010309,19.012166333757,11.0488227499745,0,0,75.09,9.1869466660964,121.68,59.09,82.79,114.29,50.4273504273504,"ZCTA5 00735"
"00736",45528,21650,142,9.80205557670346,16.2696905047199,80.0683870590642,26.0079174914054,36.682,31.101,19.648386774548,20.1303500638312,9.73827753590552,0,0,81.43,14.580214704247,120.74,74.79,82.55,114.29,66.6666666666667,"ZCTA5 00736"
"00738",29797,17735,176,8.99403239556692,11.8872549019608,85.108024691358,28.3249344890143,21.938,21.056,23.9299610894942,21.4077753039904,10.9788155249729,0,0,84.45,18.0231812155169,108.87,58.52,87.04,114.29,75.2136752136752,"ZCTA5 00738"
"00739",34595,14526,184,13.8219380226267,16.9689067994153,80.1864801864802,24.659078896367,31.928,24.679,14.0402408576884,22.1075052510132,13.3077415227127,0,0,76,9.7771694965998,124.64,73.35,92.37,114.29,54.7008547008547,"ZCTA5 00739"
"00740",1959,944,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00740"
"00741",3733,1907,12,2.4390243902439,13.1331403762663,82.2358900144718,18.596261069203,23.804,43.636,27.158273381295,20.1642594165959,9.08218740006396,0,0,86.01,20.0504683289851,112.01,68.82,81.47,114.29,77.7777777777778,"ZCTA5 00741"
"00745",47077,23062,600,10.8147606868834,16.2553724418638,79.7626163436086,24.6984593553618,29.116,24.857,17.4696271470465,21.5242174486772,9.34674832312628,0,0,78.37,11.6504854368932,122.12,69.3,84.41,114.29,61.5384615384615,"ZCTA5 00745"
"00751",19596,10009,56,22.4069304612503,19.3944802965811,76.2460524509131,18.3692421991085,23.118,27.706,26.4335664335664,19.3353630218277,14.3912093105689,0,0,61.08,3.54561396005303,139.38,60.66,89.2,114.29,13.6752136752137,"ZCTA5 00751"
"00754",36822,15918,108,9.71374941342093,21.7836522749555,74.0259268673518,18.9559723850462,32.112,22.77,22.5481533839901,19.9410094550266,11.5711252653928,0,0,66.35,5.0553868525726,135.96,65.77,85.39,114.29,24.7863247863248,"ZCTA5 00754"
"00757",19974,9114,21,13.6553822746291,12.7240896358543,83.0672268907563,26.2166984556697,23.571,23.706,20.7487922705314,22.7556556454089,13.1864267713767,0,0,79.44,12.621359223301,115.75,63.26,93.34,114.29,63.2478632478633,"ZCTA5 00757"
"00765",8147,5242,0,7.78635778635779,21.8698106941216,69.8605114579874,11.0747733016203,22.717,26.016,33.2480818414322,17.8245086994618,15.0694742873514,0,0,57.52,2.8099739104401,141.4,54.22,87.62,114.29,7.69230769230769,"ZCTA5 00765"
"00766",21829,9286,138,11.5525672371638,18.6912300901938,78.7308897844304,21.850304809212,28.737,26.651,23.0944904367685,22.6719887297488,14.8271957729013,0,0,70.69,6.8388862751807,127.66,65.64,96.05,114.29,36.7521367521367,"ZCTA5 00766"
"00767",30453,14320,129,14.3149882903981,19.6470021460167,74.7383173476985,17.5515645831699,19.995,22.284,27.5115207373272,19.7390431582469,11.8866646598435,0,0,62.83,4.0930670202301,136.04,55.35,85.57,114.29,18.8034188034188,"ZCTA5 00767"
"00769",33953,15954,154,11.8766999093382,15.0682268786689,81.8955798312794,21.7019312695257,25.36,23.291,21.9909350344133,19.5015632515633,13.2479945383171,0,0,76.61,10.2048671998631,120.15,62.99,87.51,114.29,57.2649572649573,"ZCTA5 00769"
"00771",35165,15089,126,9.47573706550419,15.1159196290572,82.3995363214838,27.6068552550072,25,25.9,18.4438412821507,22.879177377892,11.2517673363364,0,0,81.15,14.2765493349301,116.23,66.96,90.2,114.29,65.8119658119658,"ZCTA5 00771"
"00772",16961,8686,45,15.1059635288319,20.6141757536883,73.6850545221296,13.014532178395,28.693,25.25,20.250998288648,21.7649529065931,14.868764600797,0,0,61.34,3.6311535007057,140.29,67.11,94.46,114.29,14.5299145299145,"ZCTA5 00772"
"00773",17631,10417,52,10.7916951859457,14.9553401022979,80.6397434918696,21.4886687474556,22.581,36.678,19.9566160520607,20.0643530222937,9.98763745201379,0,0,79.7,12.8865317993242,120.59,70.18,82.86,114.29,64.1025641025641,"ZCTA5 00773"
"00775",1281,1449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00775"
"00777",37243,16346,174,14.0738528914104,16.0986898585346,79.2243663916987,21.3421848297621,31.819,21.402,14.4448030987734,21.9856217368723,11.491335276237,0,0,75.05,9.1612848039006,125.7,71.26,88.99,114.29,49.5726495726496,"ZCTA5 00777"
"00778",40391,17384,327,12.921711803309,12.022559184087,84.3571645672216,31.481426048433,38.606,27.488,9.18678878712184,23.2638976348203,9.18113434201871,0,0,90.15,26.5728583037509,111.41,82.09,87.3,114.29,82.0512820512821,"ZCTA5 00778"
"00780",13612,5405,62,11.0900473933649,14.8933890496089,82.0529304618022,30.5671199925988,29.932,25.812,9.68042196711139,25.884724503509,14.1103760445682,0,0,82.14,15.3757324323168,116.43,76.33,100.66,114.29,70.0854700854701,"ZCTA5 00780"
"00782",18397,7263,50,15.3989734017732,21.3518352730528,73.5004476275739,17.5074380165289,27.435,24.028,22.3710921640276,25.6578947368421,16.3921026156942,0,0,59.36,3.21628672854027,140.19,64.15,104.22,114.29,12.8205128205128,"ZCTA5 00782"
"00783",34266,13271,257,15.79417773238,17.4612753973044,77.8072822369744,21.0843806104129,29.089,26.445,24.8753561253561,22.4163201818671,13.1397384409433,0,0,69.09,6.11607715666567,130.08,64.31,92.64,114.29,33.3333333333333,"ZCTA5 00783"
"00784",35405,18024,2193,14.2155055903674,14.5112254443405,79.8097910820081,20.9808612440191,29.127,27.45,22.1100454316002,22.152935429179,15.8724459821137,0,0,73.84,8.40853684615714,123.3,67.03,96.92,114.29,43.5897435897436,"ZCTA5 00784"
"00786",135,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 00786"
"00791",45912,24649,387,12.3958333333333,14.2366224840452,81.2353807502382,25.5596676932633,34.788,26.303,16.5739596209312,21.0883151873854,10.5327207251956,0,0,81.76,14.9736965912493,118.86,73.7,85.68,114.29,68.3760683760684,"ZCTA5 00791"
"00794",28450,11203,212,14.5249695493301,16.6328700727039,78.5202037687324,21.3861213074637,27.625,26.742,32.1335646140503,23.4199274190651,16.5700221100496,0,0,67.71,5.53440828022754,127.37,58.02,100.44,114.29,29.9145299145299,"ZCTA5 00794"
"00795",43212,17913,487,15.3501400560224,17.6163493983574,76.7778697396065,26.0771039288446,26.076,26.037,24.3479260025279,24.1398865784499,12.2281504753135,0,0,69.45,6.28287926093837,129.41,62.95,94.2,114.29,34.1880341880342,"ZCTA5 00795"
